Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,DataQuality
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800,DataQuality
   178,04/05/23 01:06:06,51, 90.00,160.20,309.220,139.937,142.891,143.776,139.201,139.508,134.944,126.624,124.814,113.320,104.128, 96.125, 89.557, 87.330, 82.827, 80.822, 83.558, 90.454, 81.250, 79.509, 77.162, 74.765,224.674,243.743,262.610,279.183,288.966,293.321,295.685,295.284,296.732,297.367,297.395,298.035,298.935,297.606,1
   179,04/05/23 01:06:07,41, 297.7000,  78.5300,1010.1000, 241.5200,0,1
   180,04/05/23 01:06:30,51,135.00, 19.80,309.216,134.058,137.318,137.760,133.005,133.626,128.839,121.377,118.653,108.004, 98.878, 91.287, 85.353, 82.649, 79.260, 77.191, 80.562,112.599, 78.858, 76.903, 74.111, 71.825,219.344,239.233,259.072,276.827,288.518,292.918,295.254,295.623,295.881,296.956,297.134,297.208,297.661,297.304,1
   181,04/05/23 01:06:48,51,135.00,160.20,309.215,140.331,143.135,143.967,139.347,139.447,134.946,127.020,122.928,113.729,103.689, 96.517, 89.658, 87.164, 83.091, 80.970, 84.878, 85.410, 82.820, 79.981, 78.459, 75.423,225.204,244.034,262.756,279.228,289.005,293.738,295.643,295.392,296.108,297.019,297.518,297.594,298.646,297.421,1
   182,04/05/23 01:06:49,41, 297.7700,  78.1200,1010.0000, 241.8400,0,1
   183,04/05/23 01:08:06,41, 297.7800,  78.2600,1010.1000, 241.9600,0,1
   184,04/05/23 01:08:41,51,  0.00, 19.80,309.191,136.030,139.436,139.473,135.743,135.255,131.226,123.439,118.786,109.763,100.810, 93.320, 87.493, 84.639, 80.487, 79.282, 81.786, 82.623, 80.564, 76.968, 76.583, 72.665,220.671,240.688,260.498,277.259,287.705,292.385,295.027,295.975,296.846,297.197,296.463,297.377,297.465,296.667,1
   185,04/05/23 01:08:58,51,  0.00, 90.00,309.192, 58.531, 60.164, 60.216, 58.008, 58.343, 56.981, 53.025, 49.851, 44.983, 40.220, 37.111, 34.186, 31.389, 29.974, 31.220, 36.318, 41.244, 38.886, 36.286, 35.228, 29.882,113.150,136.694,162.408,193.650,229.330,260.981,282.035,290.046,293.170,294.446,295.389,296.211,296.200,295.550,1
   186,04/05/23 01:09:16,51,  0.00,160.20,309.190,139.193,142.360,142.516,138.520,137.926,133.913,125.545,122.202,113.122,102.927, 95.387, 89.255, 86.666, 82.527, 80.925, 83.846,161.015, 81.452, 78.664, 77.744, 74.760,223.370,242.461,262.521,278.478,288.769,292.758,294.635,295.385,295.755,296.349,296.989,297.244,297.554,296.458,1
   187,04/05/23 01:09:41,51, 45.00, 19.80,309.188,132.852,135.787,135.851,131.600,131.299,127.322,119.427,115.655,106.101, 97.638, 89.668, 84.301, 81.200, 77.223, 75.979, 78.881, 80.611, 78.216, 75.290, 74.424, 70.521,219.034,239.515,259.635,276.748,287.949,292.906,294.114,295.672,296.395,296.647,296.887,297.441,297.000,296.989,1
   188,04/05/23 01:09:59,51, 45.00,160.20,309.183,141.499,144.376,144.724,140.516,141.056,136.210,128.195,124.271,114.335,104.546, 96.441, 90.903, 88.448, 84.168, 82.583, 85.033,135.810, 83.500, 79.423, 78.768, 75.739,223.886,243.665,262.611,278.409,288.332,292.645,294.489,295.563,295.502,296.339,296.829,297.358,297.156,296.043,1
   189,04/05/23 01:10:00,41, 297.6700,  78.8100,1010.1000, 242.0400,0,1
   190,04/05/23 01:10:22,51, 90.00, 19.80,309.180,130.407,134.010,133.667,130.021,129.472,125.614,118.072,114.195,105.040, 96.467, 88.628, 83.754, 80.330, 76.456, 75.161, 77.743, 81.178, 78.850, 74.596, 73.688, 70.598,218.306,239.081,259.010,276.669,288.120,293.313,294.768,295.456,296.020,297.100,297.167,297.747,297.526,296.937,1
   191,04/05/23 01:10:40,51, 90.00,160.20,309.177,141.119,143.799,143.473,139.641,139.394,135.368,127.477,124.518,113.822,104.256, 96.517, 89.459, 87.171, 82.973, 80.289, 83.385, 88.295, 82.851, 79.608, 78.228, 75.401,223.982,244.299,262.950,278.874,288.648,292.696,294.602,295.981,296.614,295.851,296.949,297.401,297.045,296.833,1
   192,04/05/23 01:10:40,41, 297.6400,  79.0800,1010.1000, 242.4900,0,1
   193,04/05/23 01:11:03,51,135.00, 19.80,309.172,133.711,136.956,136.865,132.791,132.914,128.635,121.384,118.303,107.772, 99.407, 91.295, 85.785, 83.039, 78.988, 77.113, 80.432,112.613, 79.614, 75.933, 74.819, 71.882,218.752,238.721,259.315,276.212,287.315,292.086,294.366,295.062,295.858,295.588,297.017,297.082,297.417,296.840,1
   194,04/05/23 01:11:21,51,135.00,160.20,309.166,140.312,143.642,143.636,139.159,139.610,135.294,127.201,122.382,113.690,104.327, 96.104, 89.653, 87.519, 83.160, 80.775, 84.298, 85.761, 82.605, 79.151, 79.173, 75.350,224.672,244.135,263.116,278.906,288.675,292.613,294.950,295.816,296.032,296.814,296.989,296.971,297.126,296.408,1
   195,04/05/23 01:11:22,41, 297.6400,  78.9700,1010.1000, 242.0300,0,1
   196,04/05/23 01:12:39,41, 297.6000,  79.1600,1010.2000, 241.6100,0,1
   197,04/05/23 01:13:14,51,  0.00, 19.80,309.149,134.613,137.614,137.973,133.593,132.962,128.705,122.111,116.797,108.192, 99.241, 91.367, 85.987, 83.011, 78.979, 77.516, 80.147, 81.687, 78.179, 76.548, 75.281, 71.250,220.500,240.517,260.187,276.288,287.644,292.041,294.316,295.641,296.069,295.784,296.637,297.115,296.840,297.109,1
   198,04/05/23 01:13:32,51,  0.00, 90.00,309.154, 57.676, 59.699, 60.358, 57.175, 57.201, 56.353, 51.969, 49.166, 43.609, 39.132, 37.015, 33.416, 32.338, 29.475, 30.691, 36.091, 41.301, 37.469, 35.327, 34.804, 29.784,113.539,136.476,161.920,192.808,229.081,260.635,281.518,289.769,292.700,292.977,294.869,295.898,295.126,296.400,1
   199,04/05/23 01:13:50,51,  0.00,160.20,309.154,139.803,142.760,143.568,139.255,138.449,134.255,127.136,122.623,113.348,103.344, 96.847, 90.174, 87.213, 83.320, 81.718, 84.748,164.675, 82.078, 79.712, 78.411, 74.882,224.180,243.510,262.240,277.028,287.827,291.875,294.128,295.033,296.301,295.758,296.470,296.976,296.583,296.941,1
   200,04/05/23 01:14:14,51, 45.00, 19.80,309.159,130.749,134.002,134.564,130.059,129.509,125.812,118.751,113.961,104.957, 96.466, 88.463, 83.368, 80.559, 76.437, 74.984, 77.860, 79.804, 76.647, 73.522, 73.159, 70.034,218.484,239.158,259.036,275.943,287.789,292.400,294.677,296.094,296.470,295.885,296.331,297.713,296.826,297.653,1
   201,04/05/23 01:14:32,51, 45.00,160.20,309.158,141.076,144.044,144.809,140.768,139.996,135.860,128.663,123.992,114.394,104.789, 97.168, 90.716, 88.215, 84.180, 82.018, 84.508,127.472, 83.068, 80.270, 78.852, 76.029,224.528,243.852,262.717,277.524,288.329,292.258,294.372,295.670,296.310,295.601,296.950,297.633,296.535,296.911,1
   202,04/05/23 01:14:33,41, 297.5400,  79.4100,1010.2000, 241.7100,0,1
   203,04/05/23 01:14:55,51, 90.00, 19.80,309.160,130.424,133.668,134.343,129.507,128.727,124.866,118.492,113.632,104.462, 95.785, 88.732, 83.024, 80.608, 76.266, 75.319, 77.516, 80.402, 76.900, 73.894, 73.114, 69.797,218.717,239.076,258.438,275.236,287.220,292.052,294.393,295.606,295.823,295.763,296.224,296.824,296.442,297.328,1
   204,04/05/23 01:15:13,51, 90.00,160.20,309.158,140.886,144.192,144.544,140.635,140.187,135.994,128.473,125.880,114.329,104.909, 97.162, 91.042, 87.963, 83.301, 82.093, 83.909, 91.252, 82.806, 80.640, 79.036, 74.877,224.826,244.245,263.070,278.078,288.659,292.166,294.887,295.803,296.247,295.658,296.640,297.748,296.576,297.077,1
   205,04/05/23 01:15:14,41, 297.5300,  79.3000,1010.2000, 241.5500,0,1
   206,04/05/23 01:15:37,51,135.00, 19.80,309.160,132.103,134.828,135.809,130.762,131.476,127.416,120.054,116.658,106.205, 97.315, 89.877, 84.598, 81.965, 77.887, 76.266, 78.898,114.292, 77.955, 74.892, 73.915, 70.809,217.964,238.890,258.409,274.945,286.630,291.304,294.140,295.351,295.786,294.742,296.288,297.348,295.956,297.140,1
   207,04/05/23 01:15:54,51,135.00,160.20,309.160,139.300,142.415,142.601,138.101,138.253,134.080,126.737,121.114,112.976,102.654, 95.214, 88.573, 86.797, 82.731, 80.462, 83.668, 84.849, 80.689, 79.477, 77.366, 73.881,224.362,244.149,262.698,277.896,288.446,292.619,294.525,296.094,296.657,295.900,297.124,296.622,296.546,297.149,1
   208,04/05/23 01:15:55,41, 297.5500,  79.3800,1010.2000, 241.7900,0,1
   209,04/05/23 01:17:13,41, 297.5800,  79.3000,1010.3000, 241.9700,0,1
   210,04/05/23 01:17:48,51,  0.00, 19.80,309.183,133.571,136.817,136.359,132.069,132.311,127.725,120.891,116.783,107.768, 97.882, 90.992, 85.241, 82.011, 78.132, 76.268, 79.908, 80.918, 78.510, 75.984, 73.489, 70.526,219.875,241.182,260.818,276.924,287.505,293.374,294.900,296.534,295.765,296.630,297.212,297.336,297.534,297.481,1
   211,04/05/23 01:18:05,51,  0.00, 90.00,309.189, 56.727, 58.944, 59.427, 56.118, 56.467, 56.177, 51.031, 48.845, 43.974, 38.796, 36.740, 33.923, 31.959, 30.353, 30.306, 35.500, 40.994, 37.371, 36.095, 35.031, 30.201,112.523,137.204,162.086,192.383,228.613,260.873,281.419,290.863,292.059,293.577,295.278,295.436,295.950,296.349,1
   212,04/05/23 01:18:23,51,  0.00,160.20,309.193,137.202,140.252,140.485,136.545,136.440,131.809,124.567,120.477,111.800,101.784, 94.602, 88.931, 85.497, 81.706, 79.615, 83.435,161.363, 81.360, 78.935, 76.719, 73.483,222.640,243.584,262.705,278.262,288.028,293.014,294.276,295.966,295.548,296.040,297.278,296.907,297.039,297.337,1
   213,04/05/23 01:18:46,51, 45.00, 19.80,309.199,131.359,134.107,134.755,130.526,130.074,125.575,118.827,114.585,105.788, 96.233, 89.130, 83.585, 80.322, 76.792, 75.069, 78.369, 79.947, 77.281, 74.845, 72.555, 70.012,217.552,239.663,259.611,276.327,287.064,292.645,294.568,296.410,295.819,296.356,297.424,296.396,297.218,297.144,1
   214,04/05/23 01:19:04,51, 45.00,160.20,309.204,139.455,142.800,142.511,138.934,138.972,134.247,126.647,123.418,113.747,103.075, 96.514, 89.840, 87.128, 82.498, 80.684, 84.069,129.652, 81.734, 80.126, 77.763, 74.701,223.497,244.074,262.798,278.880,287.766,292.374,294.338,295.997,295.983,295.703,296.914,296.838,297.965,297.684,1
   215,04/05/23 01:19:05,41, 297.6200,  78.9700,1010.2000, 242.6400,0,1
   216,04/05/23 01:19:27,51, 90.00, 19.80,309.214,131.544,134.910,134.617,130.673,130.496,126.265,118.999,114.896,105.908, 96.605, 90.247, 84.164, 80.988, 77.054, 75.322, 79.455, 80.966, 77.549, 75.009, 73.356, 70.150,217.446,239.428,258.935,276.016,286.882,292.767,294.083,296.135,295.807,296.106,297.171,296.972,297.182,296.840,1
   217,04/05/23 01:19:46,51, 90.00,160.20,309.219,141.439,144.741,144.587,140.612,140.273,135.838,128.727,126.479,115.043,104.340, 97.913, 90.990, 88.444, 84.145, 82.196, 85.701, 89.936, 83.914, 81.282, 79.069, 75.308,224.359,244.496,263.376,278.972,287.734,292.999,294.337,295.456,294.872,295.931,296.779,296.811,297.236,297.253,1
   218,04/05/23 01:19:46,41, 297.7100,  78.6200,1010.3000, 241.9800,0,1
   219,04/05/23 01:20:09,51,135.00, 19.80,309.225,130.186,133.764,133.153,129.076,128.431,124.672,117.619,114.702,105.091, 94.828, 88.401, 83.152, 79.869, 75.711, 74.430, 78.246,109.312, 76.328, 74.359, 72.797, 69.433,217.992,239.029,259.242,276.246,287.257,292.676,294.878,296.648,295.300,296.178,296.959,296.546,297.216,297.542,1
   220,04/05/23 01:20:27,51,135.00,160.20,309.232,139.360,142.413,142.597,138.736,138.416,133.824,126.605,121.775,113.353,103.364, 96.205, 89.274, 87.069, 82.161, 80.711, 84.853, 85.317, 82.406, 79.423, 77.822, 74.185,223.901,244.632,263.471,278.960,288.361,292.727,294.953,295.975,296.157,296.321,297.312,297.790,297.620,297.531,1
   221,04/05/23 01:20:28,41, 297.7600,  78.3700,1010.3000, 242.1200,0,1
   222,04/05/23 01:21:46,41, 297.7400,  78.4500,1010.3000, 261.4900,0,1
   223,04/05/23 01:22:21,51,  0.00, 19.80,309.240,133.839,136.899,137.533,133.290,132.624,129.038,122.219,117.611,107.917, 99.320, 91.802, 86.186, 82.678, 78.492, 77.073, 80.413, 81.222, 78.817, 76.975, 74.600, 71.738,220.005,241.022,259.884,275.987,288.141,292.858,294.598,295.399,295.482,297.049,297.355,296.338,297.508,297.208,1
   224,04/05/23 01:22:39,51,  0.00, 90.00,309.244, 57.734, 58.762, 59.678, 56.801, 56.355, 56.337, 51.372, 49.878, 44.169, 39.480, 36.994, 34.311, 32.214, 29.555, 30.544, 36.858, 40.454, 38.280, 36.417, 35.014, 30.309,112.772,137.371,161.292,192.114,229.421,260.550,281.856,288.640,291.496,294.047,294.760,294.800,296.310,295.742,1
   225,04/05/23 01:22:56,51,  0.00,160.20,309.245,136.030,138.807,138.917,135.177,135.043,131.031,123.510,119.036,109.686,100.469, 93.373, 88.012, 84.182, 80.285, 78.515, 81.863,166.622, 80.678, 78.198, 76.329, 73.287,222.621,242.479,261.026,276.959,288.543,292.655,294.673,294.572,295.006,296.125,296.509,296.187,297.371,296.672,1
   226,04/05/23 01:23:20,51, 45.00, 19.80,309.246,132.143,135.418,135.631,131.324,131.261,127.036,119.996,115.660,106.562, 97.907, 90.330, 84.714, 81.610, 76.603, 75.214, 79.704, 80.672, 78.398, 75.851, 74.151, 70.667,218.931,239.436,258.420,275.506,287.853,292.024,294.971,294.382,294.942,296.264,296.668,295.966,297.454,297.037,1
   227,04/05/23 01:23:38,51, 45.00,160.20,309.249,137.450,140.652,141.362,137.034,136.959,133.123,125.578,121.058,111.515,102.310, 94.567, 88.776, 86.188, 81.404, 80.128, 83.474,131.672, 81.003, 79.401, 76.720, 74.262,222.951,243.434,261.022,277.174,287.863,292.403,294.486,294.731,295.255,296.191,296.659,296.304,297.122,297.184,1
   228,04/05/23 01:23:38,41, 297.7400,  78.7000,1010.3000, 263.4500,0,1
   229,04/05/23 01:24:01,51, 90.00, 19.80,309.257,131.714,134.321,134.718,130.751,130.661,126.122,119.386,115.179,105.614, 96.767, 89.610, 83.702, 81.329, 76.417, 75.558, 79.229, 80.479, 77.701, 75.278, 73.980, 70.595,217.912,239.052,257.650,274.899,287.808,292.021,293.265,294.404,294.714,295.582,296.105,295.133,296.901,295.973,1
   230,04/05/23 01:24:18,51, 90.00,160.20,309.262,139.500,142.032,142.491,139.126,138.740,134.566,127.248,125.102,112.835,103.885, 96.271, 90.330, 86.978, 82.421, 81.032, 83.910, 87.451, 81.687, 79.547, 78.141, 74.889,223.546,243.337,261.564,277.268,288.412,292.170,294.262,294.595,294.496,295.636,296.384,296.353,296.888,297.117,1
   231,04/05/23 01:24:19,41, 297.7500,  78.7000,1010.3000, 252.3600,0,1
   232,04/05/23 01:24:42,51,135.00, 19.80,309.264,129.329,132.506,132.613,128.090,128.001,124.381,117.734,113.945,103.669, 95.067, 87.325, 82.322, 79.290, 74.384, 73.787, 77.341,114.808, 75.734, 73.607, 72.104, 68.984,216.779,238.178,257.976,275.019,287.398,292.268,294.317,294.146,295.364,296.176,296.151,295.919,296.714,296.717,1
   233,04/05/23 01:25:00,51,135.00,160.20,309.261,139.370,142.080,142.966,138.850,138.541,134.097,126.817,121.776,112.912,103.158, 96.210, 90.160, 86.860, 82.224, 80.939, 84.681, 84.615, 82.082, 79.517, 78.365, 75.004,223.893,244.507,261.891,277.372,288.848,292.285,294.427,294.113,295.283,295.913,295.898,295.840,296.660,295.813,1
   234,04/05/23 01:25:01,41, 297.7700,  78.5300,1010.3000, 243.7700,0,1
   235,04/05/23 01:26:19,41, 297.7700,  78.7800,1010.3000, 240.1200,0,1
   236,04/05/23 01:26:54,51,  0.00, 19.80,309.255,134.795,138.034,138.308,134.194,134.143,129.521,122.688,118.384,108.516, 99.790, 93.089, 86.282, 83.887, 80.114, 78.232, 81.682, 81.758, 78.569, 76.196, 75.236, 72.375,220.181,241.176,259.376,276.789,287.779,292.490,294.376,295.548,295.865,296.511,297.147,297.503,297.298,297.771,1
   237,04/05/23 01:27:12,51,  0.00, 90.00,309.257, 57.118, 59.231, 59.583, 56.627, 56.892, 55.675, 51.084, 48.283, 43.520, 38.799, 37.229, 32.408, 32.288, 30.385, 30.451, 35.587, 40.621, 37.421, 36.032, 34.257, 30.399,112.422,136.532,160.893,192.826,228.975,260.769,282.026,290.185,292.606,294.659,295.064,296.411,296.203,296.743,1
   238,04/05/23 01:27:29,51,  0.00,160.20,309.251,132.102,135.165,136.498,131.301,131.186,127.040,119.449,115.577,106.387, 97.551, 90.443, 83.831, 81.993, 78.053, 76.589, 79.701,174.520, 77.496, 74.715, 73.960, 71.231,221.366,242.200,260.733,277.928,288.379,293.114,295.111,295.807,296.404,297.015,296.753,297.780,297.001,297.389,1
   239,04/05/23 01:27:54,51, 45.00, 19.80,309.248,130.723,133.890,134.393,129.780,129.438,125.611,117.663,114.113,105.151, 96.021, 88.583, 82.570, 80.327, 76.225, 75.005, 78.328, 79.956, 75.623, 74.051, 71.786, 69.604,218.649,239.716,259.040,276.760,287.890,293.242,295.140,296.398,296.598,297.897,298.584,298.398,297.969,298.098,1
   240,04/05/23 01:28:11,51, 45.00,160.20,309.248,136.169,139.127,139.999,135.514,135.486,131.177,123.321,119.211,110.620,100.377, 93.939, 87.184, 84.811, 80.277, 78.961, 81.736,127.541, 79.928, 77.155, 75.598, 72.922,222.927,243.294,261.604,278.187,288.604,293.042,294.970,295.556,295.880,296.843,297.727,297.810,297.766,297.593,1
   241,04/05/23 01:28:12,41, 297.6500,  79.3500,1010.2000, 240.4900,0,1
   242,04/05/23 01:28:35,51, 90.00, 19.80,309.247,132.065,135.172,135.421,130.905,131.029,126.794,119.041,114.511,105.672, 96.989, 89.886, 83.437, 81.287, 77.129, 75.994, 78.830, 81.026, 77.441, 74.719, 73.088, 70.424,218.233,239.346,258.283,276.378,287.483,292.623,294.891,295.712,296.233,297.028,297.759,297.514,297.405,297.863,1
   243,04/05/23 01:28:53,51, 90.00,160.20,309.249,135.731,138.942,139.275,135.262,134.966,130.614,122.879,121.391,110.419,100.368, 93.405, 86.375, 85.313, 80.188, 78.994, 81.936, 85.258, 78.901, 77.396, 75.215, 72.929,223.165,243.449,261.897,278.306,288.410,292.407,294.777,295.616,295.788,297.336,296.889,298.082,296.607,297.313,1
   244,04/05/23 01:28:53,41, 297.6700,  79.2500,1010.3000, 240.3400,0,1
   245,04/05/23 01:29:16,51,135.00, 19.80,309.245,131.523,134.781,135.311,131.014,130.696,126.619,119.038,116.389,105.587, 96.610, 89.280, 82.933, 80.584, 77.306, 75.788, 78.600,111.747, 76.398, 75.055, 73.269, 70.230,217.984,239.152,258.364,276.313,287.295,292.584,294.973,295.663,296.399,296.764,297.365,297.445,297.666,297.225,1
   246,04/05/23 01:29:34,51,135.00,160.20,309.246,138.502,141.492,142.138,137.851,137.673,133.924,125.775,121.031,112.400,102.549, 95.929, 89.141, 87.035, 82.793, 80.635, 83.113, 84.353, 81.434, 79.011, 76.960, 74.928,224.198,244.158,262.303,278.962,288.627,292.699,294.463,295.891,295.907,297.157,297.260,297.550,297.058,297.554,1
   247,04/05/23 01:29:35,41, 297.7300,  78.7300,1010.3000, 240.4200,0,1
   248,04/05/23 01:30:53,41, 297.7500,  78.9200,1010.3000, 240.4500,0,1
   249,04/05/23 01:31:28,51,  0.00, 19.80,309.236,134.160,136.859,137.671,133.530,133.631,129.020,121.318,117.131,107.332, 98.686, 90.577, 85.263, 82.445, 78.890, 77.152, 79.862, 81.321, 77.601, 76.431, 74.673, 71.138,219.573,240.460,260.171,276.684,287.695,293.090,294.784,295.029,296.167,296.745,296.365,297.239,297.775,297.157,1
   250,04/05/23 01:31:45,51,  0.00, 90.00,309.234, 57.176, 58.887, 59.249, 57.032, 57.373, 56.131, 50.370, 48.974, 43.479, 39.188, 36.314, 32.863, 31.889, 30.003, 30.581, 36.245, 40.025, 38.046, 35.929, 34.510, 29.537,111.992,136.236,161.304,192.902,228.947,260.664,281.739,289.448,292.511,294.063,294.648,295.260,296.111,295.428,1
   251,04/05/23 01:32:03,51,  0.00,160.20,309.231,133.282,135.807,136.536,132.617,132.249,128.028,120.162,116.315,106.633, 97.870, 90.388, 84.411, 81.531, 78.699, 77.336, 80.040,161.646, 78.498, 76.299, 74.681, 70.767,220.843,241.447,261.876,277.873,288.897,293.273,294.904,295.098,296.276,295.897,296.999,296.681,297.614,297.153,1
   252,04/05/23 01:32:27,51, 45.00, 19.80,309.228,131.793,134.890,135.287,130.807,131.106,126.764,118.488,114.534,104.883, 96.736, 88.900, 83.586, 81.055, 77.579, 75.349, 77.984, 80.193, 77.204, 74.728, 72.496, 69.669,218.123,239.345,259.536,276.538,287.454,291.997,294.804,294.931,295.990,296.770,296.854,296.692,297.601,296.532,1
   253,04/05/23 01:32:46,51, 45.00,160.20,309.224,133.632,136.363,136.931,133.595,133.094,128.754,121.179,116.894,107.587, 98.926, 91.021, 85.382, 83.342, 79.715, 77.760, 80.630,127.605, 79.779, 77.041, 75.212, 71.800,222.198,243.260,262.394,278.427,288.079,292.886,295.052,295.062,295.967,296.204,296.717,296.842,297.184,296.758,1
   254,04/05/23 01:32:47,41, 297.6200,  79.5200,1010.4000, 240.8700,0,1
   255,04/05/23 01:33:09,51, 90.00, 19.80,309.221,131.223,134.402,134.729,130.812,130.741,125.986,118.477,113.973,105.284, 96.131, 88.672, 83.178, 80.447, 77.018, 75.045, 78.083, 80.412, 77.115, 75.193, 73.025, 69.179,217.499,238.695,259.595,276.207,287.756,292.209,295.087,294.883,295.402,296.649,297.050,296.884,297.576,297.550,1
   256,04/05/23 01:33:27,51, 90.00,160.20,309.216,134.390,137.772,138.694,134.571,135.187,130.000,122.087,120.202,108.969, 99.945, 92.402, 85.997, 83.898, 80.402, 78.717, 81.556, 87.337, 79.559, 77.822, 75.879, 72.200,223.036,243.010,262.265,278.380,288.248,292.999,294.410,294.874,296.051,296.728,296.908,296.889,297.519,297.034,1
   257,04/05/23 01:33:27,41, 297.6200,  79.5700,1010.4000, 240.7100,0,1
   258,04/05/23 01:33:50,51,135.00, 19.80,309.216,131.326,134.096,134.602,130.404,130.073,125.741,117.802,115.122,105.000, 96.254, 88.735, 83.254, 80.215, 76.823, 74.812, 78.020,111.383, 76.929, 74.656, 72.667, 69.239,217.558,238.619,259.319,276.330,287.761,293.298,294.897,295.169,295.539,296.119,296.936,296.863,298.276,297.036,1
   259,04/05/23 01:34:08,51,135.00,160.20,309.212,137.536,140.471,141.413,137.415,137.084,132.547,124.316,120.017,111.417,102.337, 94.035, 88.154, 85.734, 82.215, 80.562, 83.127, 84.274, 81.485, 79.209, 77.042, 73.180,223.455,243.609,263.338,278.514,288.373,293.255,294.663,294.522,296.027,296.219,296.585,297.061,297.446,296.950,1
   260,04/05/23 01:34:09,41, 297.5800,  79.7000,1010.4000, 241.0500,0,1
   261,04/05/23 01:35:26,41, 297.5500,  79.7800,1010.4000, 240.8300,0,1
   262,04/05/23 01:36:01,51,  0.00, 19.80,309.192,135.261,137.640,138.146,133.484,134.115,129.551,121.108,117.402,107.849, 99.483, 91.678, 86.585, 83.041, 79.444, 77.710, 81.476, 81.253, 79.685, 76.343, 74.562, 71.279,221.015,241.134,260.445,276.439,287.391,293.660,294.755,295.115,296.255,296.604,296.923,296.670,296.958,297.057,1
   263,04/05/23 01:36:19,51,  0.00, 90.00,309.193, 57.904, 58.530, 59.714, 56.686, 57.389, 56.432, 51.548, 48.667, 43.741, 39.671, 36.368, 34.038, 31.546, 29.779, 30.404, 36.516, 39.897, 38.194, 35.592, 34.595, 30.435,112.650,136.442,161.828,192.547,229.132,261.154,281.892,289.362,292.912,294.230,295.201,295.104,296.366,296.364,1
   264,04/05/23 01:36:36,51,  0.00,160.20,309.193,134.569,137.136,137.635,133.389,133.046,129.017,120.040,116.437,107.135, 98.258, 91.726, 85.587, 82.977, 78.818, 77.151, 80.571,155.269, 78.709, 76.271, 74.741, 71.275,222.078,242.176,261.968,277.476,288.226,293.953,294.737,295.480,296.160,296.472,297.118,296.802,297.083,296.788,1
   265,04/05/23 01:37:00,51, 45.00, 19.80,309.188,131.501,133.876,134.802,129.894,129.530,125.643,118.067,113.780,105.027, 95.651, 88.557, 83.548, 80.087, 76.819, 74.852, 78.183, 79.428, 76.733, 74.378, 71.874, 69.846,217.856,238.813,259.049,276.129,287.024,293.683,294.817,295.441,295.743,295.988,297.004,296.817,296.976,297.560,1
   266,04/05/23 01:37:18,51, 45.00,160.20,309.182,135.579,138.973,138.956,135.038,134.708,130.496,122.436,118.772,108.970,100.233, 92.795, 88.115, 84.573, 80.705, 78.949, 82.323,133.077, 79.824, 78.373, 76.288, 72.938,223.460,243.273,262.590,277.904,288.105,293.696,295.071,295.485,296.746,296.923,297.563,297.470,297.396,297.211,1
   267,04/05/23 01:37:19,41, 297.5700,  79.6500,1010.4000, 240.4200,0,1
   268,04/05/23 01:37:42,51, 90.00, 19.80,309.177,132.835,135.581,136.120,131.661,131.851,127.588,119.214,116.154,106.166, 96.970, 89.717, 84.621, 81.103, 77.471, 76.034, 79.050, 80.610, 77.163, 74.967, 73.651, 69.981,218.168,238.823,259.343,275.923,286.734,293.195,294.926,294.768,295.858,296.324,297.313,296.912,297.282,297.040,1
   269,04/05/23 01:38:00,51, 90.00,160.20,309.174,135.856,139.140,140.073,135.876,135.623,132.067,123.916,121.709,110.141,100.512, 93.865, 88.039, 85.188, 81.491, 79.309, 82.390, 87.302, 80.466, 78.289, 76.071, 73.379,223.719,243.944,262.861,278.734,288.647,293.945,295.184,294.996,296.397,296.687,297.445,297.496,297.769,297.332,1
   270,04/05/23 01:38:01,41, 297.6300,  79.4600,1010.4000, 239.8100,0,1
   271,04/05/23 01:38:23,51,135.00, 19.80,309.163,131.277,134.463,134.725,130.484,130.091,126.135,118.194,115.208,105.136, 96.378, 89.252, 84.467, 80.406, 77.036, 75.135, 78.990,112.609, 76.755, 74.940, 72.973, 69.854,218.391,239.190,259.313,276.371,288.001,293.711,295.103,295.533,296.252,297.147,297.726,297.631,297.485,297.383,1
