Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,DataQuality
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800,DataQuality
Record,Date/Time,80,ID,SNR,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
  2454,04/04/23 14:20:35,41, 301.5400,  53.6300,1011.0000, 235.9400,0,1
  2455,04/04/23 14:20:57,51,135.00, 19.80,313.935,128.095,131.632,131.434,126.615,127.293,123.238,115.617,112.558,102.523, 93.508, 86.284, 81.666, 78.442, 74.407, 72.997, 76.103,108.339, 74.651, 72.376, 71.357, 67.638,216.619,237.319,257.692,275.195,287.437,292.818,294.590,295.457,296.786,297.248,297.738,299.253,297.876,298.741,1
  2456,04/04/23 14:21:16,51,135.00,160.20,313.951,129.897,133.334,133.015,128.770,129.077,123.955,117.282,111.859,103.353, 94.855, 87.723, 81.610, 79.686, 75.054, 73.546, 77.253, 78.739, 76.095, 73.674, 72.436, 68.791,222.066,242.370,261.591,277.723,288.918,293.939,295.443,295.972,296.510,297.497,298.032,299.658,298.889,298.961,1
  2457,04/04/23 14:21:16,41, 301.4200,  53.8500,1011.0000, 236.2600,0,1
  2458,04/04/23 14:22:33,41, 301.3800,  54.1500,1011.0000, 235.9200,0,1
  2459,04/04/23 14:23:09,51,  0.00, 19.80,314.029,130.375,133.834,133.626,129.846,129.113,125.116,117.073,113.439,103.905, 94.751, 87.831, 82.247, 79.236, 75.582, 74.037, 77.423, 78.235, 76.175, 73.467, 71.741, 68.321,217.671,239.117,259.004,276.829,287.577,291.753,293.843,296.084,295.810,297.061,296.821,297.584,296.660,298.331,1
  2460,04/04/23 14:23:26,51,  0.00, 90.00,314.039, 54.196, 55.575, 55.375, 53.452, 53.651, 52.255, 48.006, 44.930, 40.850, 35.637, 33.610, 30.422, 28.876, 26.743, 27.964, 34.715, 37.581, 36.221, 33.693, 33.370, 28.446,109.756,134.092,159.963,192.181,228.415,260.476,280.890,290.384,292.919,294.347,294.981,295.916,296.214,296.640,1
  2461,04/04/23 14:23:44,51,  0.00,160.20,314.046,127.320,130.391,129.975,126.356,126.038,121.933,114.475,110.852,101.925, 92.539, 86.140, 80.575, 77.385, 74.008, 72.061, 76.463,151.619, 75.024, 72.170, 71.232, 67.361,219.409,240.751,260.671,277.995,288.701,292.860,294.720,296.806,296.805,297.521,298.088,298.329,298.250,299.393,1
  2462,04/04/23 14:24:07,51, 45.00, 19.80,314.052,130.202,133.783,133.144,129.920,129.318,125.058,117.055,112.533,104.025, 95.100, 87.963, 82.167, 79.058, 75.443, 73.906, 77.749, 79.687, 76.069, 73.251, 72.627, 68.888,217.913,238.927,259.007,276.802,288.519,293.546,294.681,297.073,297.228,297.841,297.731,297.742,298.433,299.172,1
  2463,04/04/23 14:24:25,51, 45.00,160.20,314.053,124.844,127.893,127.696,124.301,123.948,120.178,111.634,108.936,100.106, 91.142, 84.047, 78.384, 76.111, 72.352, 70.907, 75.545,117.061, 73.484, 70.732, 70.291, 66.039,219.363,240.853,260.737,278.704,288.953,293.134,294.872,296.417,297.014,297.852,298.256,298.156,298.277,298.791,1
  2464,04/04/23 14:24:26,41, 301.7400,  52.1100,1010.8000, 235.3100,0,1
  2465,04/04/23 14:24:48,51, 90.00, 19.80,314.059,129.609,133.692,133.038,129.188,129.810,125.019,117.054,113.548,104.940, 95.315, 87.773, 82.512, 79.604, 75.720, 73.827, 77.496, 79.748, 76.752, 73.905, 73.381, 69.572,217.682,238.983,258.654,276.551,288.452,292.845,294.629,297.011,297.356,298.006,298.399,298.708,298.734,299.079,1
  2466,04/04/23 14:25:06,51, 90.00,160.20,314.062,127.337,130.584,129.952,126.897,126.587,122.268,114.365,113.923,102.216, 92.736, 85.847, 79.842, 77.524, 73.464, 72.251, 76.014, 81.965, 74.330, 71.806, 71.103, 67.351,220.160,241.772,260.975,278.037,288.837,292.792,294.651,296.627,296.666,297.560,298.313,297.921,298.154,298.399,1
  2467,04/04/23 14:25:06,41, 301.5600,  53.2600,1010.9000, 236.0700,0,1
  2468,04/04/23 14:25:29,51,135.00, 19.80,314.064,128.482,132.213,132.325,127.981,127.912,123.362,115.462,112.724,102.984, 93.819, 86.588, 80.970, 78.072, 74.288, 72.789, 76.867,107.835, 75.074, 72.295, 70.894, 67.413,216.238,238.105,258.009,275.865,287.723,292.242,294.266,296.585,296.756,297.476,297.742,298.326,297.954,299.079,1
  2469,04/04/23 14:25:47,51,135.00,160.20,314.068,130.715,133.758,133.478,129.858,129.435,124.850,117.377,112.666,104.018, 94.879, 88.407, 81.947, 79.037, 76.116, 74.053, 77.891, 79.116, 76.931, 73.895, 72.805, 68.913,221.180,242.464,261.291,279.274,289.290,293.259,294.827,296.357,297.057,297.725,298.082,297.983,298.492,299.565,1
  2470,04/04/23 14:25:48,41, 301.2300,  54.5200,1010.9000, 235.7400,0,1
  2471,04/04/23 14:27:05,41, 301.3700,  54.9800,1010.8000, 235.3200,0,1
  2472,04/04/23 14:27:40,51,  0.00, 19.80,314.126,129.902,132.894,133.717,128.354,128.774,123.873,116.577,112.914,103.494, 93.734, 86.808, 82.002, 79.232, 76.011, 74.029, 77.100, 78.003, 75.119, 73.266, 72.291, 68.525,217.891,239.074,258.781,277.041,288.070,292.473,294.204,296.624,297.096,297.814,298.599,298.163,298.719,299.074,1
  2473,04/04/23 14:27:58,51,  0.00, 90.00,314.142, 54.044, 55.172, 55.572, 52.203, 53.130, 51.986, 47.422, 44.895, 40.423, 35.182, 32.668, 29.617, 28.507, 26.857, 28.049, 33.818, 37.249, 34.956, 33.373, 32.340, 28.098,109.540,133.777,159.915,192.132,229.006,260.128,281.481,290.554,293.884,294.792,295.961,296.448,297.253,297.352,1
  2474,04/04/23 14:28:16,51,  0.00,160.20,314.154,129.547,132.267,132.715,128.060,128.070,123.665,116.178,112.023,103.448, 93.909, 87.436, 81.145, 78.658, 75.179, 72.988, 77.302,152.115, 75.301, 72.729, 71.875, 68.079,219.866,240.761,260.825,277.749,289.322,292.578,295.415,296.987,297.229,298.550,298.718,298.340,299.550,299.141,1
  2475,04/04/23 14:28:40,51, 45.00, 19.80,314.172,132.528,135.611,135.848,130.819,130.900,126.639,119.366,114.053,105.725, 96.410, 89.235, 83.671, 80.811, 77.399, 75.727, 79.117, 79.465, 77.284, 75.581, 74.090, 70.690,218.754,239.140,259.076,276.934,288.533,292.631,294.353,296.989,296.879,298.306,298.156,297.922,298.481,298.456,1
  2476,04/04/23 14:28:58,51, 45.00,160.20,314.186,126.519,129.372,130.056,124.788,125.306,121.001,113.414,109.716,100.745, 91.503, 84.690, 79.681, 76.855, 73.183, 71.248, 74.880,119.489, 73.445, 71.440, 70.451, 66.669,219.378,240.042,260.232,278.104,288.763,293.131,295.111,296.809,296.846,298.072,298.149,298.205,298.849,298.782,1
  2477,04/04/23 14:28:58,41, 301.9800,  53.2300,1010.9000, 236.3900,0,1
  2478,04/04/23 14:29:21,51, 90.00, 19.80,314.211,131.534,134.447,135.286,129.879,129.916,125.581,117.770,114.096,105.288, 95.520, 88.361, 83.225, 80.260, 76.925, 74.883, 77.919, 79.739, 76.685, 74.415, 73.580, 70.214,218.207,238.968,259.017,276.280,288.222,292.960,294.916,297.028,297.493,298.218,298.712,298.690,298.800,299.319,1
  2479,04/04/23 14:29:38,51, 90.00,160.20,314.227,128.693,130.918,131.331,126.742,126.462,122.833,114.866,113.835,102.315, 92.733, 86.048, 80.232, 77.164, 74.460, 72.699, 75.951, 80.610, 74.505, 72.260, 70.869, 67.833,220.047,240.757,261.250,277.890,288.577,293.166,294.730,296.792,297.025,297.579,298.194,298.284,298.623,298.767,1
  2480,04/04/23 14:29:39,41, 301.9200,  52.5600,1010.8000, 236.8000,0,1
  2481,04/04/23 14:30:01,51,135.00, 19.80,314.252,129.749,132.196,132.968,127.684,128.098,123.769,115.674,112.857,102.866, 93.593, 86.318, 80.624, 78.315, 74.748, 73.429, 75.852,104.636, 74.204, 72.553, 71.680, 67.865,216.529,237.260,258.074,275.742,287.968,292.642,294.822,297.313,297.258,298.125,298.610,298.718,298.900,298.989,1
  2482,04/04/23 14:30:19,51,135.00,160.20,314.269,130.741,133.591,134.049,129.144,129.487,125.517,117.371,112.489,104.487, 94.341, 88.109, 82.095, 79.550, 75.892, 74.262, 77.800, 78.831, 75.882, 73.985, 72.828, 68.462,220.765,241.629,261.546,278.549,288.661,293.176,294.675,296.747,296.577,297.060,298.058,297.833,298.718,298.616,1
  2483,04/04/23 14:30:20,41, 301.5800,  55.5200,1010.8000, 236.4500,0,1
  2484,04/04/23 14:31:38,41, 301.8400,  53.4200,1010.7000, 236.6000,0,1
  2485,04/04/23 14:32:13,51,  0.00, 19.80,314.354,130.322,133.150,132.772,128.947,128.795,125.168,116.643,112.727,104.189, 94.263, 88.220, 81.472, 78.180, 75.356, 74.096, 76.755, 77.906, 75.770, 73.758, 71.587, 68.473,218.261,239.470,259.688,276.546,287.426,292.492,295.097,295.801,297.383,298.686,298.234,298.503,298.366,298.972,1
  2486,04/04/23 14:32:30,51,  0.00, 90.00,314.369, 53.450, 54.877, 55.108, 52.338, 52.221, 52.483, 46.995, 45.433, 40.417, 35.799, 33.266, 30.190, 28.368, 26.517, 27.222, 34.025, 37.392, 35.329, 34.168, 32.311, 27.980,109.444,134.307,160.455,191.727,228.216,260.265,281.593,289.806,292.945,295.379,296.052,296.461,296.871,296.287,1
  2487,04/04/23 14:32:48,51,  0.00,160.20,314.382,130.972,133.572,133.826,129.249,129.396,125.449,117.553,113.826,104.773, 95.496, 88.501, 82.171, 79.540, 75.601, 74.524, 77.581,156.835, 76.675, 73.769, 73.313, 69.251,220.101,240.831,261.334,277.801,288.644,292.828,295.084,295.941,298.252,299.226,298.859,299.340,299.052,298.979,1
  2488,04/04/23 14:33:11,51, 45.00, 19.80,314.403,132.236,135.036,134.924,130.565,130.555,126.200,119.250,115.998,105.706, 96.891, 89.898, 83.141, 80.383, 77.139, 75.114, 77.975, 79.275, 76.983, 75.471, 73.212, 70.580,218.346,239.779,260.479,276.920,288.026,292.937,295.129,296.648,297.733,299.178,297.889,299.352,298.464,298.886,1
  2489,04/04/23 14:33:29,51, 45.00,160.20,314.418,126.506,128.986,129.500,124.927,124.917,120.883,113.074,109.526,101.142, 92.009, 85.458, 79.282, 76.098, 72.219, 71.087, 74.925,117.259, 73.900, 71.435, 70.044, 67.020,219.729,241.103,261.358,278.095,288.839,293.470,296.000,296.438,297.735,299.359,298.994,299.000,298.767,298.894,1
  2490,04/04/23 14:33:30,41, 302.4500,  52.1800,1010.7000, 235.7000,0,1
  2491,04/04/23 14:33:53,51, 90.00, 19.80,314.434,129.737,132.325,132.369,128.019,127.518,123.496,115.662,112.237,103.258, 94.615, 87.389, 81.241, 77.802, 75.099, 73.071, 75.780, 77.672, 75.680, 73.043, 71.236, 68.247,216.439,238.236,259.705,276.302,287.868,292.872,295.271,296.708,298.451,299.313,299.469,299.194,299.224,299.352,1
  2492,04/04/23 14:34:11,51, 90.00,160.20,314.450,128.828,130.971,131.534,127.100,127.146,123.194,115.535,112.570,102.112, 93.477, 87.154, 80.407, 76.965, 73.593, 72.654, 75.272, 80.916, 75.122, 72.125, 70.738, 67.445,220.751,241.689,262.221,278.315,288.984,293.321,295.798,296.174,297.909,299.573,299.234,299.476,299.256,299.558,1
  2493,04/04/23 14:34:12,41, 302.4200,  53.1100,1010.8000, 236.4500,0,1
  2494,04/04/23 14:34:34,51,135.00, 19.80,314.472,129.768,132.531,132.474,128.660,127.945,124.273,115.964,113.952,103.453, 94.294, 87.750, 81.748, 78.335, 74.276, 72.681, 75.768,110.501, 76.244, 73.096, 71.117, 68.233,217.006,238.301,258.729,276.103,288.003,292.359,295.217,296.516,297.041,299.672,298.723,298.522,298.182,298.952,1
  2495,04/04/23 14:34:52,51,135.00,160.20,314.488,132.304,134.634,134.872,130.988,130.551,126.018,118.804,114.335,105.468, 96.474, 89.617, 82.599, 79.768, 76.736, 75.086, 78.573, 79.892, 77.415, 74.829, 72.840, 69.979,221.603,242.490,262.704,278.349,289.050,293.149,296.227,296.903,298.094,299.568,298.828,299.434,299.104,299.499,1
  2496,04/04/23 14:34:53,41, 302.3000,  50.4200,1010.7000, 235.7800,0,1
  2497,04/04/23 14:36:10,41, 302.1200,  51.3300,1010.7000, 236.1400,0,1
  2498,04/04/23 14:36:46,51,  0.00, 19.80,314.588,130.660,133.372,133.834,129.237,128.184,125.299,117.450,112.422,104.084, 94.468, 87.267, 81.221, 78.862, 74.303, 73.168, 76.560, 78.034, 75.939, 72.741, 71.451, 67.435,217.419,239.438,259.566,276.706,288.290,292.664,295.547,296.050,297.758,298.089,298.925,299.297,299.397,299.160,1
  2499,04/04/23 14:37:03,51,  0.00, 90.00,314.601, 54.729, 55.648, 56.167, 53.491, 53.001, 52.860, 48.247, 45.300, 41.381, 35.315, 33.912, 30.252, 29.452, 26.449, 27.564, 33.721, 38.164, 36.146, 33.675, 32.796, 27.207,109.053,134.500,160.109,191.264,228.484,259.964,281.985,289.698,293.199,294.721,296.598,296.744,297.110,296.886,1
  2500,04/04/23 14:37:21,51,  0.00,160.20,314.612,130.968,133.670,134.422,129.647,129.238,125.647,118.082,113.889,105.259, 94.890, 89.175, 82.379, 79.724, 74.785, 74.390, 78.331,159.402, 75.849, 74.031, 73.106, 68.614,219.271,240.755,260.524,277.454,288.413,292.635,295.607,296.120,297.760,298.311,298.932,299.245,299.376,299.204,1
  2501,04/04/23 14:37:44,51, 45.00, 19.80,314.625,129.819,131.996,132.607,127.648,127.195,124.094,116.205,111.730,103.064, 93.833, 87.371, 81.110, 78.414, 73.729, 73.571, 76.453, 77.491, 74.539, 72.830, 71.564, 67.790,216.944,238.986,258.541,276.197,288.063,292.669,295.516,295.863,297.180,297.679,298.859,298.634,299.384,299.527,1
  2502,04/04/23 14:38:02,51, 45.00,160.20,314.635,125.573,127.184,127.884,123.816,123.105,119.457,111.794,107.896, 99.605, 89.723, 83.371, 77.852, 75.239, 70.712, 70.768, 73.678,116.318, 73.001, 69.730, 68.810, 64.941,218.607,240.672,260.982,277.852,289.061,293.151,295.745,295.714,297.537,297.951,298.744,299.196,299.019,299.042,1
  2503,04/04/23 14:38:03,41, 302.3000,  51.1100,1010.7000, 234.5300,0,1
  2504,04/04/23 14:38:25,51, 90.00, 19.80,314.646,131.038,133.664,134.351,129.085,128.707,125.202,117.958,112.967,104.431, 94.788, 88.203, 82.051, 79.710, 74.797, 73.936, 77.282, 78.993, 76.198, 73.613, 72.301, 68.475,216.757,238.474,258.464,275.583,287.838,292.982,295.616,296.002,297.213,297.594,298.942,299.600,299.414,299.586,1
  2505,04/04/23 14:38:43,51, 90.00,160.20,314.654,129.489,131.941,132.443,128.130,127.116,124.007,116.363,113.471,104.530, 93.755, 87.250, 80.428, 78.453, 73.809, 72.926, 76.144, 82.854, 75.279, 72.967, 71.452, 67.800,220.103,242.128,261.161,278.020,288.490,292.664,295.770,296.002,298.068,298.753,298.875,299.576,299.551,299.503,1
  2506,04/04/23 14:38:44,41, 302.3400,  51.1900,1010.7000, 236.0200,0,1
  2507,04/04/23 14:39:07,51,135.00, 19.80,314.666,133.582,136.397,136.645,132.063,131.595,128.377,120.284,117.342,107.984, 98.630, 91.896, 85.686, 83.566, 78.871, 77.924, 81.184,112.295, 80.794, 78.409, 77.167, 73.747,222.189,242.538,261.031,277.398,288.324,292.757,295.575,295.635,297.678,297.705,298.854,299.459,298.990,299.366,1
  2508,04/04/23 14:39:25,51,135.00,160.20,314.675,130.952,133.180,134.183,129.121,128.565,125.452,117.754,112.633,104.701, 94.927, 88.116, 82.171, 79.552, 74.433, 74.196, 77.771, 78.574, 76.195, 73.574, 72.565, 68.612,220.175,242.413,261.705,278.029,289.115,292.546,295.379,296.156,297.753,298.184,298.545,299.375,299.615,299.284,1
  2509,04/04/23 14:39:26,41, 302.0700,  51.3800,1010.6000, 236.3700,0,1
  2510,04/04/23 14:40:43,41, 301.9600,  52.6600,1010.6000, 235.9500,0,1
  2511,04/04/23 14:41:18,51,  0.00, 19.80,314.719,129.213,131.916,132.257,127.835,127.716,124.127,115.215,111.396,102.461, 93.679, 86.550, 81.341, 77.865, 73.986, 72.847, 76.334, 77.529, 74.830, 72.575, 70.971, 67.424,218.572,239.451,258.865,276.733,287.634,292.694,295.682,296.635,297.999,297.846,298.697,299.179,298.874,299.019,1
  2512,04/04/23 14:41:36,51,  0.00, 90.00,314.729, 53.859, 55.063, 55.249, 52.531, 52.372, 52.530, 47.615, 45.372, 39.752, 35.013, 32.782, 30.742, 28.453, 26.091, 26.759, 33.052, 37.259, 35.056, 33.746, 32.749, 27.689,111.113,135.082,159.768,191.658,228.907,260.465,282.264,290.532,294.264,295.209,296.379,297.107,296.745,296.729,1
  2513,04/04/23 14:41:53,51,  0.00,160.20,314.733,133.575,136.582,136.788,132.445,131.809,128.429,120.281,115.950,106.379, 97.013, 90.251, 83.521, 81.691, 76.901, 75.627, 79.223,158.668, 77.550, 75.870, 73.578, 70.274,222.039,242.043,261.231,277.936,288.537,292.482,295.777,297.018,297.503,298.197,298.353,299.215,298.571,298.733,1
  2514,04/04/23 14:42:18,51, 45.00, 19.80,314.743,132.238,135.179,135.659,130.547,130.658,126.725,119.414,114.625,105.306, 95.819, 89.013, 82.833, 80.326, 76.667, 74.081, 77.683, 79.526, 76.238, 74.528, 72.459, 69.270,218.931,240.244,259.104,276.751,287.657,292.918,295.464,296.641,298.120,298.165,299.063,299.681,299.493,299.007,1
  2515,04/04/23 14:42:36,51, 45.00,160.20,314.750,127.730,131.396,131.841,127.033,126.572,123.289,115.183,112.477,101.773, 93.131, 85.943, 80.343, 77.840, 73.540, 71.516, 75.981,120.730, 74.472, 72.719, 70.593, 67.359,220.971,241.417,260.830,278.221,288.849,293.100,296.150,296.504,297.464,297.467,298.999,299.342,299.075,299.147,1
  2516,04/04/23 14:42:36,41, 302.2800,  51.2700,1010.7000, 236.8100,0,1
  2517,04/04/23 14:42:58,51, 90.00, 19.80,314.756,130.654,133.869,134.345,129.272,129.256,125.678,117.813,113.240,104.401, 94.678, 87.695, 82.309, 79.215, 75.025, 72.951, 76.895, 78.480, 75.154, 74.168, 71.969, 68.388,217.857,239.355,258.276,276.699,287.970,293.330,295.754,296.759,298.010,297.795,298.666,299.406,299.346,298.843,1
  2518,04/04/23 14:43:16,51, 90.00,160.20,314.758,129.861,132.455,133.049,128.355,128.334,124.267,116.596,114.315,103.358, 93.537, 86.986, 81.584, 79.440, 74.270, 72.752, 76.574, 83.060, 75.332, 72.780, 71.620, 68.478,221.355,242.241,261.830,279.055,289.041,293.719,295.058,296.740,297.907,297.772,298.796,299.465,299.558,297.623,1
  2519,04/04/23 14:43:17,41, 302.1800,  52.5000,1010.6000, 237.1600,0,1
  2520,04/04/23 14:43:39,51,135.00, 19.80,314.765,131.548,135.028,134.952,129.973,129.974,126.607,118.690,115.177,104.975, 95.708, 88.818, 83.787, 80.292, 76.250, 74.525, 78.361,112.444, 76.918, 74.276, 72.872, 69.602,217.934,239.098,258.349,275.860,287.296,292.318,295.627,297.149,297.429,297.796,299.019,299.681,299.310,298.714,1
  2521,04/04/23 14:43:57,51,135.00,160.20,314.773,130.939,133.841,134.566,130.005,129.224,125.745,117.576,112.701,104.148, 95.162, 88.531, 82.394, 79.297, 75.219, 73.520, 88.190, 78.839, 76.130, 74.019, 72.705, 69.150,222.113,242.976,262.056,279.174,288.586,293.386,295.698,297.067,297.731,298.483,299.354,299.311,299.425,299.036,1
  2522,04/04/23 14:43:57,41, 302.0700,  52.9000,1010.6000, 237.3700,0,1
  2523,04/04/23 14:45:14,41, 301.9500,  54.8400,1010.6000, 237.2600,0,1
  2524,04/04/23 14:45:49,51,  0.00, 19.80,314.805,130.620,133.851,133.335,129.086,128.489,124.351,116.631,112.512,103.486, 94.108, 86.255, 80.899, 77.714, 75.216, 73.630, 76.581, 78.068, 75.574, 72.804, 71.475, 67.371,218.398,239.742,259.322,276.766,288.289,292.917,294.934,296.963,297.126,297.953,298.632,299.192,299.815,299.462,1
  2525,04/04/23 14:46:07,51,  0.00, 90.00,314.812, 54.662, 56.685, 55.994, 53.766, 53.343, 52.966, 48.286, 45.623, 40.341, 35.804, 33.349, 30.518, 29.001, 26.987, 27.960, 33.773, 37.887, 36.372, 34.478, 33.353, 27.448,109.970,134.819,159.878,191.368,228.705,260.829,281.568,289.909,292.398,293.667,295.553,296.640,296.771,296.840,1
  2526,04/04/23 14:46:24,51,  0.00,160.20,314.817,135.653,139.173,139.061,134.032,133.724,129.598,122.106,118.730,108.654, 99.440, 92.302, 85.632, 83.251, 79.568, 78.143, 80.897,159.311, 80.240, 76.934, 75.338, 71.298,222.272,243.346,261.000,277.868,288.975,293.175,294.914,296.065,297.012,297.544,298.587,299.045,299.115,299.211,1
  2527,04/04/23 14:46:48,51, 45.00, 19.80,314.824,134.481,137.951,137.654,132.761,132.316,128.002,120.615,116.087,107.279, 98.310, 90.203, 84.239, 82.140, 78.346, 76.902, 79.854, 80.896, 78.071, 76.203, 74.512, 70.283,219.094,240.682,259.094,276.006,288.030,292.842,295.349,297.040,297.429,298.162,298.835,300.058,300.014,299.926,1
  2528,04/04/23 14:47:06,51, 45.00,160.20,314.829,129.061,132.236,132.040,127.161,126.696,123.549,115.293,111.690,102.253, 93.347, 85.937, 79.942, 77.968, 74.401, 72.381, 76.445,112.505, 75.218, 72.350, 70.967, 67.209,220.184,241.245,261.071,277.824,289.300,294.139,295.198,296.765,297.023,297.903,298.599,299.317,299.168,299.439,1
  2529,04/04/23 14:47:07,41, 302.0500,  52.8800,1010.5000, 237.7500,0,1
  2530,04/04/23 14:47:29,51, 90.00, 19.80,314.828,133.108,136.585,136.602,131.752,131.247,127.270,119.304,114.930,106.242, 97.203, 89.458, 83.374, 80.404, 77.132, 75.169, 78.618, 80.730, 77.178, 75.002, 73.796, 69.982,218.433,239.707,258.676,275.892,288.050,293.292,294.951,296.475,297.132,297.358,298.728,298.849,298.874,299.313,1
  2531,04/04/23 14:47:47,51, 90.00,160.20,314.829,130.028,133.324,133.098,128.561,128.028,124.422,116.177,114.133,103.492, 94.386, 86.685, 81.706, 78.999, 75.145, 73.109, 76.590, 81.594, 76.046, 73.228, 72.172, 68.069,221.451,242.079,261.268,278.024,288.939,294.006,295.805,296.784,297.219,297.571,299.166,298.736,299.540,298.992,1
  2532,04/04/23 14:47:48,41, 302.1300,  53.4100,1010.5000, 237.4900,0,1
  2533,04/04/23 14:48:10,51,135.00, 19.80,314.827,134.584,138.027,137.680,133.196,132.512,128.475,121.466,117.912,107.654, 98.493, 90.445, 84.920, 82.297, 78.949, 76.941, 79.952,108.699, 78.328, 76.152, 75.744, 71.105,218.684,239.543,258.548,276.055,288.211,293.649,295.268,296.225,297.469,297.852,298.766,298.979,299.352,298.644,1
  2534,04/04/23 14:48:28,51,135.00,160.20,314.826,130.811,134.737,134.202,130.061,129.398,125.375,117.528,112.735,104.017, 95.181, 87.907, 81.635, 78.650, 75.650, 73.792, 77.807, 78.111, 76.527, 74.292, 72.526, 68.534,221.657,242.594,261.683,278.487,289.412,294.016,295.153,296.865,297.554,297.646,298.601,298.875,298.796,299.463,1
  2535,04/04/23 14:48:29,41, 302.2600,  53.0600,1010.5000, 237.9100,0,1
  2536,04/04/23 14:49:47,41, 302.5200,  52.7100,1010.5000, 237.3500,0,1
  2537,04/04/23 14:50:22,51,  0.00, 19.80,314.874,131.039,134.364,134.569,129.492,129.788,125.708,117.163,113.055,104.525, 95.167, 87.827, 82.494, 78.383, 74.969, 73.844, 76.696, 78.558, 75.329, 73.663, 72.376, 68.462,218.837,240.048,259.549,277.006,288.520,293.107,294.920,296.684,297.256,298.397,298.546,299.053,299.686,298.684,1
  2538,04/04/23 14:50:40,51,  0.00, 90.00,314.889, 54.701, 55.725, 56.879, 52.642, 54.220, 52.715, 47.749, 45.674, 42.057, 35.630, 34.020, 30.518, 27.989, 26.582, 27.169, 33.414, 37.698, 35.500, 33.933, 33.388, 28.087,110.647,134.330,160.064,191.983,228.892,260.349,281.413,290.797,292.508,294.690,295.652,296.203,297.305,296.470,1
  2539,04/04/23 14:50:57,51,  0.00,160.20,314.909,136.170,139.490,139.754,135.032,135.217,131.446,122.516,118.873,110.510, 99.998, 93.640, 86.607, 83.303, 79.296, 77.841, 81.141,160.072, 79.681, 76.812, 76.301, 73.260,222.546,242.553,261.832,278.081,288.137,293.160,295.055,297.113,297.166,297.659,298.454,298.470,299.956,298.490,1
  2540,04/04/23 14:51:21,51, 45.00, 19.80,314.932,132.025,135.367,135.212,130.279,130.711,126.859,118.237,113.208,105.260, 95.765, 88.334, 83.010, 78.787, 75.609, 74.153, 77.632, 78.336, 76.503, 73.818, 72.554, 69.344,218.162,239.583,258.935,276.513,287.713,293.304,294.889,296.565,297.078,298.380,298.797,299.121,299.428,298.573,1
  2541,04/04/23 14:51:39,51, 45.00,160.20,314.954,129.503,132.423,132.483,127.629,128.043,123.902,116.346,112.217,103.610, 93.807, 87.696, 81.170, 77.688, 73.582, 72.808, 76.088,119.986, 75.242, 73.254, 71.545, 68.258,220.672,241.546,261.328,278.523,288.705,293.661,294.984,296.871,297.063,298.539,298.993,298.978,300.240,299.076,1
  2542,04/04/23 14:51:40,41, 302.8400,  50.3900,1010.4000, 238.0600,0,1
  2543,04/04/23 14:52:02,51, 90.00, 19.80,314.978,131.810,135.175,135.713,130.608,130.640,127.142,118.324,113.927,105.898, 95.859, 89.117, 83.496, 79.099, 76.093, 74.171, 77.815, 79.264, 76.199, 74.326, 73.148, 69.306,217.705,238.838,258.926,276.417,287.797,293.302,295.354,297.278,297.090,298.992,299.084,299.585,300.336,299.367,1
  2544,04/04/23 14:52:20,51, 90.00,160.20,314.993,128.793,131.465,131.771,126.991,127.213,123.097,115.263,113.018,102.478, 92.875, 86.243, 80.646, 77.332, 73.569, 71.982, 76.138, 82.141, 74.666, 73.009, 70.536, 67.895,220.823,242.339,261.775,278.737,289.131,293.591,295.906,297.405,297.555,298.973,298.973,299.413,299.929,298.747,1
  2545,04/04/23 14:52:21,41, 302.8100,  51.5600,1010.4000, 238.8900,0,1
  2546,04/04/23 14:52:43,51,135.00, 19.80,315.010,134.932,138.098,138.072,133.423,133.594,129.216,121.294,118.532,108.258, 99.036, 92.088, 86.365, 82.469, 79.017, 77.761, 80.688,112.417, 79.032, 77.825, 76.824, 73.206,220.647,241.357,260.297,277.150,288.143,293.282,295.429,297.214,297.282,298.887,298.535,299.361,300.321,298.859,1
