Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
2351,04/01/23 13:44:53,51,135.0,19.8,311.411,143.701,147.335,148.295,143.96,144.062,139.406,131.608,127.933,117.48,107.106,99.624,94.098,89.365,85.76,83.875,86.264,115.024,83.614,81.55,78.953,75.898
2352,04/01/23 13:45:11,51,135.0,160.2,311.432,147.887,151.853,151.995,148.724,148.496,144.386,136.15,131.43,121.648,111.904,104.235,97.94,94.077,90.332,87.521,90.304,90.998,88.233,85.598,83.124,78.85
2355,04/01/23 13:47:05,51,0.0,19.8,311.579,145.488,148.64,148.736,144.926,145.091,140.19,133.256,128.689,119.476,109.296,101.558,94.79,92.145,86.979,84.276,87.306,88.382,84.938,82.885,80.477,77.433
2356,04/01/23 13:47:23,51,0.0,90.0,311.601,65.446,66.728,67.32,63.946,64.254,63.35,58.432,55.923,50.894,44.622,41.706,38.427,35.839,34.029,33.2,40.016,43.44,40.665,38.929,36.578,32.544
2357,04/01/23 13:47:40,51,0.0,160.2,311.622,150.187,153.216,153.576,149.658,149.824,145.026,137.129,132.034,122.327,112.361,104.217,97.084,94.36,89.826,86.84,90.235,169.912,87.684,84.443,82.592,79.705
2358,04/01/23 13:48:04,51,45.0,19.8,311.652,141.955,144.597,145.413,141.214,141.471,136.85,129.768,125.173,115.909,105.8,98.234,92.363,89.208,84.983,82.398,85.673,86.306,83.605,80.574,78.504,75.649
2359,04/01/23 13:48:22,51,45.0,160.2,311.678,150.349,153.162,153.134,149.747,149.309,145.114,137.075,132.449,122.82,111.801,104.012,96.845,93.924,89.37,86.559,90.125,136.561,87.992,84.346,82.337,79.591
2361,04/01/23 13:48:45,51,90.0,19.8,311.71,144.55,148.383,148.413,144.428,144.422,140.448,132.228,127.887,118.325,108.196,100.651,93.695,90.884,86.726,83.772,87.312,88.509,85.01,82.12,80.89,77.52
2362,04/01/23 13:49:03,51,90.0,160.2,311.736,150.278,152.802,153.337,149.471,149.529,144.651,136.866,134.601,123.664,112.484,104.674,97.294,94.528,90.42,87.018,90.245,95.392,88.868,85.015,82.993,80.322
2364,04/01/23 13:49:26,51,135.0,19.8,311.77,145.264,148.29,148.913,144.481,144.839,140.601,132.509,128.633,118.541,108.159,100.44,93.896,91.355,86.181,84.232,86.574,116.773,84.227,81.78,79.845,77.067
2365,04/01/23 13:49:44,51,135.0,160.2,311.794,149.222,152.26,152.772,149.336,149.132,144.198,136.75,131.644,122.975,112.246,104.414,97.526,94.739,89.939,87.406,90.782,91.07,88.04,85.116,83.616,80.435
2368,04/01/23 13:51:37,51,0.0,19.8,311.84,143.941,147.521,147.785,143.71,143.619,138.826,131.851,127.753,118.271,108.297,100.111,94.431,91.011,86.593,83.844,87.128,88.477,84.69,82.189,79.616,76.053
2369,04/01/23 13:51:55,51,0.0,90.0,311.829,64.034,66.13,66.423,63.388,63.896,62.411,57.599,55.728,49.871,44.089,40.546,38.721,36.135,33.772,33.216,39.195,43.679,40.541,38.55,36.646,31.845
2370,04/01/23 13:52:12,51,0.0,160.2,311.813,150.703,154.29,154.691,150.623,150.591,144.992,137.63,133.989,123.806,113.071,104.572,98.609,94.774,90.307,88.446,90.62,167.843,88.03,85.591,82.65,80.191
2371,04/01/23 13:52:37,51,45.0,19.8,311.786,141.32,144.609,144.737,140.648,140.521,136.183,128.496,125.11,115.408,106.398,97.974,92.465,88.608,84.443,82.057,84.808,85.987,84.004,80.312,78.386,75.101
2372,04/01/23 13:52:55,51,45.0,160.2,311.769,149.686,152.65,153.562,149.104,149.071,144.184,136.655,133.402,122.542,112.604,104.175,98.125,94.519,90.176,87.035,89.767,133.412,87.02,85.214,82.298,79.334
2374,04/01/23 13:53:18,51,90.0,19.8,311.745,144.674,148.149,148.473,144.542,144.243,139.361,131.985,128.382,118.21,108.631,99.767,94.508,90.844,86.435,84.588,86.55,87.567,85.085,82.379,80.028,76.987
2375,04/01/23 13:53:36,51,90.0,160.2,311.728,149.323,152.676,152.982,149.207,148.814,144.637,136.874,134.588,123.024,112.672,104.465,98.41,94.998,90.267,87.905,90.46,98.567,88.156,85.274,82.472,79.339
2377,04/01/23 13:53:59,51,135.0,19.8,311.704,144.12,148.016,148.143,144.192,143.86,139.479,132.059,128.865,118.073,107.596,99.936,94.167,90.878,85.95,83.97,86.548,123.217,84.083,82.45,78.896,76.477
2378,04/01/23 13:54:17,51,135.0,160.2,311.687,149.328,152.345,153.323,149.627,148.546,144.32,136.941,132.495,122.636,112.238,104.489,98.248,94.66,90.033,87.933,91.079,91.446,88.241,85.605,83.056,79.774
2381,04/01/23 13:56:10,51,0.0,19.8,311.608,141.681,144.82,146.395,141.815,142.116,138.223,130.414,125.576,116.476,106.723,98.87,92.818,89.388,85.686,82.62,85.726,86.507,82.902,81.32,79.22,75.914
2382,04/01/23 13:56:28,51,0.0,90.0,311.599,63.478,65.791,66.545,63.683,63.258,62.535,57.318,54.639,49.801,44.069,40.815,37.898,35.717,33.876,33.416,38.661,43.051,40.341,38.605,36.935,31.663
2383,04/01/23 13:56:46,51,0.0,160.2,311.582,151.006,153.974,155.12,150.706,150.726,145.936,137.62,134.106,124.274,113.14,104.982,98.02,95.202,90.945,88.009,90.612,167.356,88.329,85.668,83.593,80.256
2384,04/01/23 13:57:09,51,45.0,19.8,311.555,138.616,142.271,143.183,139.068,138.566,134.676,127.803,122.908,114.348,104.525,97.065,91.571,87.482,84.551,80.89,84.368,84.711,82.327,80.273,78.342,74.526
2385,04/01/23 13:57:27,51,45.0,160.2,311.536,148.968,152.498,153.692,148.918,148.966,143.856,136.14,132.228,122.587,111.782,103.874,97.504,93.942,89.903,86.958,89.37,133.812,86.799,84.789,82.765,79.342
2387,04/01/23 13:57:50,51,90.0,19.8,311.518,143.272,146.94,148.108,143.641,143.572,139.575,131.745,127.421,117.934,107.668,99.636,93.912,90.001,86.455,83.492,86.407,88.28,84.258,82.328,79.513,76.553
2388,04/01/23 13:58:09,51,90.0,160.2,311.506,149.121,152.84,153.664,149.604,149.358,145.135,137.406,135.121,123.249,112.843,104.579,98.413,94.914,90.918,87.751,90.115,95.064,88.401,86.063,84.013,79.68
2390,04/01/23 13:58:32,51,135.0,19.8,311.494,145.908,149.371,150.084,145.293,145.475,140.9,133.451,130.984,119.426,109.315,101.352,95.237,92.032,87.744,85.454,87.598,120.068,85.484,83.529,81.503,78.191
2391,04/01/23 13:58:50,51,135.0,160.2,311.483,148.377,151.366,152.375,148.243,148.381,143.815,135.89,131.359,122.438,111.753,103.96,97.079,93.989,90.144,87.021,89.798,90.28,87.086,85.367,82.713,79.351
2394,04/01/23 14:00:43,51,0.0,19.8,311.45,142.429,145.666,145.439,141.617,142.335,137.859,130.412,125.532,116.077,106.527,99.344,92.878,89.584,86.466,83.152,85.891,87.333,83.754,81.255,79.504,76.135
2395,04/01/23 14:01:01,51,0.0,90.0,311.457,64.713,66.79,66.942,63.944,65.152,63.16,58.677,55.981,49.671,44.615,42.239,39.153,36.133,34.716,34.293,39.386,43.995,41.203,38.337,37.871,32.72
2396,04/01/23 14:01:18,51,0.0,160.2,311.459,152.709,156.286,156.362,151.719,152.342,148.334,140.046,135.748,125.608,115.151,108.273,101.29,97.831,94.22,91.191,93.219,157.551,91.953,88.578,87.657,83.335
2397,04/01/23 14:01:42,51,45.0,19.8,311.461,140.595,143.649,143.952,139.775,139.879,136.112,128.438,124.115,114.096,105.428,98.264,92.065,88.956,84.705,82.332,84.865,85.83,82.938,80.263,78.999,75.345
2398,04/01/23 14:02:00,51,45.0,160.2,311.463,148.656,151.491,151.794,148.291,148.039,143.546,135.505,131.722,120.985,111.172,103.822,96.937,93.484,89.903,87.077,88.995,134.92,87.117,83.62,82.763,78.995
2400,04/01/23 14:02:23,51,90.0,19.8,311.468,144.289,147.36,148.027,143.47,143.392,139.11,131.771,127.636,117.158,107.393,100.777,94.08,90.78,87.611,84.265,86.579,88.413,84.96,80.982,80.109,76.813
2401,04/01/23 14:02:41,51,90.0,160.2,311.471,148.183,151.822,151.632,147.478,147.921,144.081,136.509,132.954,121.629,111.087,104.26,97.176,93.647,89.685,87.277,89.264,95.43,87.25,84.124,83.156,79.307
2403,04/01/23 14:03:04,51,135.0,19.8,311.476,145.524,149.082,148.846,145.073,144.968,140.965,132.938,128.972,118.891,109.181,101.34,95.303,91.701,87.679,84.581,87.511,118.123,85.299,81.672,81.018,78.102
2404,04/01/23 14:03:22,51,135.0,160.2,311.482,148.776,152.31,152.338,148.519,148.243,144.191,137.14,131.558,121.917,112.162,104.571,98.049,94.504,90.54,87.395,90.607,91.412,87.915,84.753,83.341,79.69
2407,04/01/23 14:05:15,51,0.0,19.8,311.51,141.74,145.05,145.639,141.448,141.103,137.763,130.055,125.195,115.914,106.384,98.889,92.71,89.871,86.31,82.657,85.735,86.586,83.898,81.468,78.959,75.944
2408,04/01/23 14:05:33,51,0.0,90.0,311.515,64.606,66.924,66.699,64.238,64.055,63.158,57.816,55.287,50.183,44.669,41.036,37.861,36.384,34.575,33.238,39.503,43.055,41.01,39.178,37.016,32.002
2409,04/01/23 14:05:51,51,0.0,160.2,311.512,152.508,156.206,155.984,152.243,151.9,147.602,139.853,135.062,126.076,114.962,107.221,100.915,97.579,93.665,89.991,92.984,160.631,90.76,88.087,85.654,82.974
2410,04/01/23 14:06:15,51,45.0,19.8,311.506,141.81,144.723,145.301,140.949,140.968,137.746,129.774,125.259,116.022,105.903,98.659,92.632,89.938,86.817,82.069,86.124,87.362,83.794,81.743,79.207,75.794
2411,04/01/23 14:06:33,51,45.0,160.2,311.497,150.157,153.924,154.234,150.423,149.619,145.621,137.582,133.029,123.81,112.353,105.361,98.546,95.375,91.406,87.492,90.731,135.245,87.868,84.799,83.313,80.082
2413,04/01/23 14:06:56,51,90.0,19.8,311.49,145.353,148.883,149.576,145.197,144.765,141.047,132.876,128.537,119.324,109.189,101.638,95.057,92.579,88.773,84.367,88.077,89.905,86.425,83.66,80.905,78.419
2414,04/01/23 14:07:14,51,90.0,160.2,311.488,148.821,151.967,153.216,148.436,147.88,144.663,136.105,134.349,122.288,111.819,103.881,97.381,94.794,90.735,86.351,89.838,96.403,87.529,85.436,82.57,79.41
2416,04/01/23 14:07:37,51,135.0,19.8,311.496,149.361,152.36,153.448,149.555,148.733,145.135,137.271,133.656,124.004,114.276,106.75,100.782,98.36,94.862,91.314,94.313,129.071,92.935,90.89,88.337,86.164
2417,04/01/23 14:07:55,51,135.0,160.2,311.502,148.569,152.324,152.194,148.554,147.966,144.644,135.707,130.774,122.392,112.046,104.17,98.175,94.499,91.039,86.083,90.169,91.294,88.189,85.656,83.322,79.762
2420,04/01/23 14:09:49,51,0.0,19.8,311.628,142.132,145.659,146.041,141.92,142.209,138.552,130.345,125.867,117.592,107.421,99.498,93.822,89.786,85.682,83.123,86.291,87.346,84.152,81.65,79.591,76.17
2421,04/01/23 14:10:06,51,0.0,90.0,311.654,64.181,66.562,66.608,63.599,64.005,63.58,57.745,55.397,50.146,45.003,42.024,39.139,35.91,34.05,34.465,39.612,43.437,41.13,39.071,36.919,32.112
2422,04/01/23 14:10:24,51,0.0,160.2,311.679,154.705,158.091,159.23,154.665,155.528,151.676,143.916,139.192,130.676,121.099,113.679,107.797,104.148,100.57,98.716,100.893,171.667,99.625,97.238,96.129,93.463
2423,04/01/23 14:10:48,51,45.0,19.8,311.712,143.55,146.899,147.536,143.506,143.626,139.695,132.148,126.861,118.416,108.95,100.814,95.315,90.982,86.842,85.054,86.959,88.768,85.264,82.651,80.958,77.428
2424,04/01/23 14:11:06,51,45.0,160.2,311.734,151.413,154.952,155.518,151.244,151.801,147.379,139.192,134.228,125.144,114.511,106.381,100.376,95.986,92.433,89.279,91.723,138.239,89.552,86.343,84.547,81.997
2426,04/01/23 14:11:29,51,90.0,19.8,311.764,149.091,152.626,153.897,149.297,149.778,146.739,138.946,134.701,125.958,116.867,109.092,104.068,100.51,97.13,94.869,96.806,99.721,96.246,94.002,92.6,90.23
2427,04/01/23 14:11:47,51,90.0,160.2,311.789,148.435,151.425,152.65,148.077,148.527,144.77,136.945,133.308,122.748,112.962,104.619,98.899,94.531,90.224,87.532,90.183,93.854,87.026,84.684,82.654,79.811
2429,04/01/23 14:12:10,51,135.0,19.8,311.819,158.859,162.315,163.217,159.419,159.729,157.044,150.363,146.135,139.04,130.426,123.843,119.585,116.426,113.96,112.648,115.206,149.895,114.908,114.139,112.573,111.294
2430,04/01/23 14:12:28,51,135.0,160.2,311.841,147.803,150.985,151.786,147.434,147.59,143.911,135.63,130.539,121.751,111.413,103.733,97.173,93.682,89.279,86.972,89.404,89.992,86.538,84.375,82.703,79.013
2433,04/01/23 14:14:21,51,0.0,19.8,311.895,143.636,147.096,148.118,143.757,143.263,140.103,132.36,128.049,118.003,108.166,99.815,94.656,91.543,87.217,84.606,87.51,89.116,85.637,83.001,80.726,77.178
2434,04/01/23 14:14:39,51,0.0,90.0,311.89,64.796,66.562,67.489,63.089,64.719,64.182,58.328,56.762,50.122,44.799,40.525,38.544,36.305,34.286,34.194,38.681,43.826,40.453,38.737,38.019,31.795
2435,04/01/23 14:14:57,51,0.0,160.2,311.877,166.28,169.464,170.448,166.984,167.437,164.443,158.378,155.13,146.817,138.211,132.113,128.207,125.907,122.982,120.829,125.58,193.543,123.901,123.492,123.309,122.938
2436,04/01/23 14:15:20,51,45.0,19.8,311.858,146.244,149.461,150.5,146.073,146.2,142.947,134.606,131.281,120.962,111.296,103.551,98.569,95.09,91.129,88.044,91.071,92.353,88.753,86.803,85.462,82.375
2437,04/01/23 14:15:38,51,45.0,160.2,311.846,156.368,159.606,160.118,155.981,155.766,151.996,143.613,140.253,129.039,118.652,110.909,104.614,101.488,97.644,94.25,97.089,142.812,94.753,91.983,90.851,87.854
2439,04/01/23 14:16:01,51,90.0,19.8,311.832,156.523,159.429,160.367,156.602,157.073,154.181,146.649,143.341,134.676,126.073,119.243,115.525,111.896,108.914,106.823,110.354,112.362,110.131,108.83,107.254,105.289
2440,04/01/23 14:16:20,51,90.0,160.2,311.813,150.122,153.937,154.142,149.958,150.534,146.553,138.298,136.589,124.347,113.175,105.654,99.348,96.332,92.119,89.239,91.514,101.258,89.242,87.068,84.173,81.459
2442,04/01/23 14:16:43,51,135.0,19.8,311.789,167.685,171.077,172.335,169.108,169.356,167.068,161.435,159.811,151.026,143.885,138.815,135.927,133.428,130.913,129.623,133.746,168.293,134.509,134.036,134.112,134.301
2443,04/01/23 14:17:01,51,135.0,160.2,311.767,148.625,152.442,152.859,148.568,148.377,143.876,136.293,132.238,122.215,112.173,104.223,98.483,95.08,89.968,87.201,90.316,90.628,87.948,84.469,83.426,79.738
2446,04/01/23 14:18:54,51,0.0,19.8,311.637,146.662,149.769,149.9,145.989,146.066,141.591,133.569,129.653,120.611,110.668,102.831,95.817,92.84,88.307,85.321,89.228,90.158,86.587,84.282,82.412,78.334
2447,04/01/23 14:19:12,51,0.0,90.0,311.616,69.719,71.515,71.533,69.008,69.394,68.427,63.421,61.139,56.164,51.196,48.679,45.568,43.307,41.373,40.668,47.144,51.977,49.506,47.221,45.94,41.016
2448,04/01/23 14:19:29,51,0.0,160.2,311.594,169.111,171.881,172.735,169.444,170.015,166.746,160.083,156.988,150.175,141.281,136.171,131.486,129.272,126.539,124.453,128.874,211.139,129.251,127.924,127.376,126.489
2449,04/01/23 14:19:53,51,45.0,19.8,311.572,150.004,153.086,153.379,149.721,149.957,146.017,138.36,134.044,125.554,116.338,108.711,103.258,100.166,95.755,93.053,96.615,98.016,95.574,92.503,91.242,88.513
2450,04/01/23 14:20:11,51,45.0,160.2,311.554,162.593,166.105,166.004,162.748,162.968,159.219,151.059,147.481,139.334,129.948,123.026,117.32,115.019,110.834,108.259,111.275,150.149,110.871,109.241,107.97,105.511
2452,04/01/23 14:20:34,51,90.0,19.8,311.531,161.221,164.815,164.943,162.052,162.294,158.707,151.926,148.618,141.234,132.226,126.84,122.006,119.696,116.17,114.604,118.409,120.17,118.351,117.257,117.31,114.46
2453,04/01/23 14:20:52,51,90.0,160.2,311.517,151.385,154.472,154.726,151.136,150.892,146.716,138.292,137.474,125.231,114.353,106.835,99.959,96.769,92.245,89.266,92.314,97.867,90.192,87.475,85.543,81.53
2455,04/01/23 14:21:15,51,135.0,19.8,311.498,180.711,183.927,184.925,183.046,183.4,181.21,176.727,175.49,169.329,162.645,160.099,157.482,156.214,154.109,154.368,158.841,190.623,161.22,161.857,162.391,162.933
2456,04/01/23 14:21:34,51,135.0,160.2,311.486,148.786,151.942,152.203,148.183,149.354,144.196,136.552,131.347,123.507,112.204,104.835,98.613,95.335,90.348,87.746,91.174,91.829,88.613,86.17,84.321,79.859
2459,04/01/23 14:23:27,51,0.0,19.8,311.392,147.516,151.421,151.686,147.367,146.756,142.527,134.747,130.593,121.729,111.964,103.791,97.121,94.145,89.92,88.015,90.079,91.36,88.796,85.81,83.943,79.866
2460,04/01/23 14:23:45,51,0.0,90.0,311.377,70.79,72.937,73.351,71.062,70.626,69.799,65.341,63.019,58.72,53.538,50.91,47.561,47.146,43.947,45.038,49.752,55.359,51.816,50.616,49.787,44.518
2461,04/01/23 14:24:02,51,0.0,160.2,311.358,176.729,180.108,180.921,177.967,177.774,175.318,169.927,166.863,160.867,153.33,148.919,144.23,143.387,140.004,140.196,143.249,227.083,145.037,144.489,144.822,144.119
2462,04/01/23 14:24:26,51,45.0,19.8,311.337,156.143,159.226,160.026,156.406,156.226,152.651,145.227,141.243,133.095,123.946,116.9,110.697,108.367,104.107,102.585,104.885,107.87,104.927,102.809,101.589,98.565
2463,04/01/23 14:24:44,51,45.0,160.2,311.32,174.491,177.56,178.334,175.406,175.455,172.788,167.443,164.077,157.93,149.932,145.409,139.692,139.134,135.848,135.593,139.082,189.503,139.563,139.679,139.838,138.588
2465,04/01/23 14:25:07,51,90.0,19.8,311.302,169.173,172.66,173.46,170.957,169.695,167.47,161.337,157.934,150.917,143.384,138.219,132.885,131.445,128.348,127.933,131.032,133.995,132.532,131.102,131.258,130.14
2466,04/01/23 14:25:25,51,90.0,160.2,311.287,153.939,156.941,157.568,153.819,153.658,149.095,141.791,139.01,128.477,117.91,110.724,103.07,100.924,96.848,94.516,96.814,103.087,95.092,92.666,91.1,87.084
2468,04/01/23 14:25:48,51,135.0,19.8,311.274,182.059,185.628,186.71,184.937,184.563,182.726,178.09,176.082,170.051,163.937,160.539,156.805,156.22,154.503,154.723,158.519,191.172,161.089,161.465,162.311,162.339
2469,04/01/23 14:26:07,51,135.0,160.2,311.262,155.025,158.814,158.992,155.517,155.131,150.839,143.347,138.979,130.559,120.681,113.483,106.105,103.637,99.669,97.148,100.055,100.76,99.28,95.858,94.41,90.526
2472,04/01/23 14:28:01,51,0.0,19.8,311.211,153.31,156.613,157.498,153.908,153.52,150.572,143.271,138.882,129.73,120.349,112.983,107.715,104.053,101.588,98.863,102.166,103.218,100.81,98.582,97.057,94.284
2473,04/01/23 14:28:18,51,0.0,90.0,311.203,71.224,73.173,74.194,71.63,72.099,72.245,67.666,65.027,59.61,55.004,51.915,50.05,47.251,46.182,45.697,52.001,55.938,54.096,52.087,51.464,46.932
2474,04/01/23 14:28:36,51,0.0,160.2,311.195,173.304,176.461,177.474,175.125,174.947,172.666,166.65,162.696,155.536,147.573,143.07,138.174,136.269,134.449,133.064,137.213,209.249,136.597,136.468,136.532,135.89
2475,04/01/23 14:28:59,51,45.0,19.8,311.183,155.333,159.296,160.07,156.166,156.558,152.827,145.647,140.759,132.338,123.482,115.7,109.889,106.984,104.272,101.415,104.607,106.034,103.235,101.983,100.553,97.409
2476,04/01/23 14:29:18,51,45.0,160.2,311.173,175.795,178.928,179.788,177.763,178.005,176.176,170.404,167.122,160.332,153.023,147.717,144.585,142.962,141.138,140.006,143.265,191.697,145.226,145.166,145.376,144.468
2478,04/01/23 14:29:41,51,90.0,19.8,311.159,166.849,169.901,170.767,168.022,168.188,165.233,159.196,155.109,147.409,139.865,133.912,129.327,126.588,124.672,122.826,126.106,128.795,126.731,125.876,125.91,123.75
2479,04/01/23 14:29:59,51,90.0,160.2,311.144,161.125,164.802,165.785,162.937,163.113,160.388,153.515,150.185,140.467,132.244,125.949,120.721,117.896,114.895,112.985,115.316,123.155,115.929,114.193,113.547,111.105
2481,04/01/23 14:30:22,51,135.0,19.8,311.132,175.762,179.107,180.052,177.906,178.072,175.719,170.349,167.546,160.927,153.855,149.722,146.215,144.637,142.627,141.969,144.937,175.257,147.291,146.95,147.648,147.038
2482,04/01/23 14:30:40,51,135.0,160.2,311.12,158.351,162.156,162.567,159.303,159.433,155.909,148.626,144.314,135.368,125.888,119.169,112.482,110.134,107.214,104.148,106.947,108.156,106.083,103.83,103.068,99.793
2485,04/01/23 14:32:34,51,0.0,19.8,311.082,155.544,159.102,159.855,155.707,156.014,151.719,144.612,140.992,131.304,122.461,115.243,109.183,106.485,103.033,100.048,103.285,104.481,101.468,99.724,98.873,95.733
2486,04/01/23 14:32:52,51,0.0,90.0,311.081,75.3,77.299,77.32,75.738,76.556,75.091,70.592,68.493,63.302,59.121,56.063,53.532,52.153,50.17,50.446,56.033,61.235,58.29,56.96,56.475,52.209
2487,04/01/23 14:33:09,51,0.0,160.2,311.077,174.287,177.228,177.925,176.229,176.122,173.016,166.793,163.419,157.153,149.942,144.675,140.214,138.734,136.708,134.966,138.926,221.703,140.043,139.491,139.9,139.34
2488,04/01/23 14:33:33,51,45.0,19.8,311.078,153.581,157.203,157.255,153.53,153.964,149.249,142.489,138.087,129.135,120.674,112.59,107.048,103.396,100.161,97.253,100.422,101.674,98.711,97.263,95.539,92.62
2489,04/01/23 14:33:51,51,45.0,160.2,311.078,167.081,169.891,170.777,168.208,168.426,164.629,158.632,154.637,147.018,138.413,132.932,127.519,125.522,122.549,120.705,124.111,172.016,124.007,122.971,122.603,121.389
2491,04/01/23 14:34:14,51,90.0,19.8,311.077,160.972,163.961,164.628,161.891,161.716,157.889,151.509,147.564,139.554,130.897,124.231,119.391,116.511,113.536,111.773,114.826,117.062,114.516,113.011,111.705,110.139
2492,04/01/23 14:34:32,51,90.0,160.2,311.076,160.843,163.797,164.544,161.675,161.705,157.894,151.691,149.827,139.404,130.977,124.258,118.309,115.91,112.451,110.753,113.759,120.713,113.018,111.406,110.873,108.589
2494,04/01/23 14:34:55,51,135.0,19.8,311.074,171.761,175.0,175.344,173.606,173.522,170.88,165.246,162.443,155.671,148.65,143.4,140.501,137.952,135.86,135.281,138.727,168.957,140.049,139.431,139.566,138.656
2495,04/01/23 14:35:13,51,135.0,160.2,311.071,161.82,165.232,165.684,162.91,163.092,159.161,152.289,148.539,140.06,131.099,124.733,119.194,115.768,113.595,110.597,114.547,114.975,112.797,111.232,111.181,108.667
2498,04/01/23 14:37:06,51,0.0,19.8,311.041,156.537,160.692,161.221,157.786,157.535,153.06,146.269,141.744,133.893,124.157,117.133,111.79,108.464,105.617,102.607,105.601,107.206,105.006,102.483,100.583,98.851
2499,04/01/23 14:37:23,51,0.0,90.0,311.041,77.668,80.203,80.907,79.548,79.301,78.272,74.073,71.929,67.758,62.138,60.329,58.054,56.161,54.988,55.224,61.032,65.167,63.847,61.514,61.257,57.918
2500,04/01/23 14:37:41,51,0.0,160.2,311.043,172.894,176.492,177.257,175.262,174.756,171.46,165.296,161.617,155.522,147.062,142.838,138.171,136.117,134.327,132.418,136.436,219.641,137.082,136.186,136.263,135.603
2501,04/01/23 14:38:04,51,45.0,19.8,311.037,153.536,157.023,157.98,154.691,153.979,150.117,143.201,138.426,130.664,120.937,113.875,108.72,104.749,101.883,99.707,102.117,103.208,102.143,99.304,97.372,96.127
2502,04/01/23 14:38:22,51,45.0,160.2,311.033,166.74,169.957,170.914,168.813,168.159,164.773,158.41,154.152,147.559,137.855,132.499,127.387,124.693,122.501,120.715,123.244,174.282,123.92,122.48,122.362,121.074
2504,04/01/23 14:38:45,51,90.0,19.8,311.025,158.887,162.189,163.537,160.157,159.68,156.204,149.553,144.567,137.688,127.753,121.921,116.914,113.667,111.097,109.048,111.726,114.62,110.953,109.036,108.497,107.01
2505,04/01/23 14:39:04,51,90.0,160.2,311.018,162.594,166.145,167.09,164.524,164.184,160.554,153.634,152.117,142.143,133.341,127.73,122.296,118.763,116.3,114.357,117.544,123.908,116.886,115.352,114.127,112.994
2507,04/01/23 14:39:27,51,135.0,19.8,311.013,173.628,176.854,177.619,175.617,175.482,173.312,167.241,165.266,158.275,150.38,146.304,142.92,140.404,138.269,137.9,141.138,174.84,142.719,142.273,141.932,142.96
2508,04/01/23 14:39:45,51,135.0,160.2,311.013,174.427,178.032,178.93,176.138,176.123,173.218,167.604,163.398,157.65,148.783,145.146,140.407,137.987,135.963,135.094,138.629,140.175,139.214,138.799,137.889,137.712
2511,04/01/23 14:41:38,51,0.0,19.8,311.037,159.143,162.139,162.922,159.75,159.449,155.387,148.657,144.54,136.116,127.289,120.234,115.117,112.272,108.558,106.331,109.855,111.362,109.49,107.143,106.178,103.42
2512,04/01/23 14:41:55,51,0.0,90.0,311.046,77.593,80.281,79.954,78.684,78.444,77.624,72.668,70.494,65.6,60.964,58.53,55.752,53.929,52.4,52.862,58.681,62.71,61.669,60.083,59.536,55.292
2513,04/01/23 14:42:13,51,0.0,160.2,311.059,173.203,176.555,177.223,175.257,175.068,171.544,165.538,162.12,154.64,147.276,142.349,137.57,135.842,132.08,131.356,136.312,208.504,136.316,135.226,135.672,133.558
2514,04/01/23 14:42:36,51,45.0,19.8,311.072,154.572,158.149,158.274,155.095,155.527,150.871,143.906,139.635,131.619,122.822,115.812,110.415,107.471,103.752,101.663,105.132,106.062,104.488,102.645,101.263,98.94
2515,04/01/23 14:42:54,51,45.0,160.2,311.082,170.334,173.552,173.749,172.179,171.316,168.022,161.918,158.883,151.648,142.957,137.999,132.488,131.099,127.653,126.561,130.527,178.085,130.981,129.36,129.275,127.755
2517,04/01/23 14:43:18,51,90.0,19.8,311.096,157.221,159.914,160.967,157.785,157.554,153.347,146.169,142.795,134.409,124.666,118.318,112.907,109.962,106.068,103.764,107.242,109.367,106.817,104.77,103.834,100.775
2518,04/01/23 14:43:36,51,90.0,160.2,311.103,164.494,167.285,168.076,165.258,165.461,161.882,155.42,152.88,143.332,134.042,128.388,122.738,120.616,116.404,115.025,118.438,125.383,118.691,116.808,115.927,113.769
2520,04/01/23 14:43:59,51,135.0,19.8,311.118,167.879,171.02,171.863,169.266,169.341,165.801,159.9,156.603,148.563,140.556,135.386,131.305,128.715,125.605,124.428,128.629,165.951,129.231,128.027,127.824,126.414
2521,04/01/23 14:44:17,51,135.0,160.2,311.131,165.0,168.502,169.115,166.252,165.99,162.086,154.706,150.625,142.794,133.389,127.05,121.825,119.56,114.861,112.973,116.977,117.884,115.981,115.023,113.704,110.87
2524,04/01/23 14:46:10,51,0.0,19.8,311.216,163.155,166.406,166.625,164.516,163.588,160.277,154.199,149.44,143.124,134.244,128.355,123.368,120.741,117.877,115.405,118.957,120.63,119.128,118.04,117.631,115.791
2525,04/01/23 14:46:28,51,0.0,90.0,311.233,72.172,74.546,74.048,72.571,71.745,71.224,65.858,62.539,58.613,52.789,50.899,46.465,45.973,43.14,42.722,48.675,52.225,49.843,48.415,47.303,43.118
2526,04/01/23 14:46:45,51,0.0,160.2,311.251,167.079,170.739,171.013,168.49,167.94,164.251,157.773,153.357,145.967,136.619,130.935,124.864,123.228,119.202,117.853,121.662,203.017,121.724,120.222,119.009,117.352
