Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,DataQuality
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800,DataQuality
   440,04/09/23 02:36:32,51,135.00, 19.80,306.712,141.579,144.780,144.962,138.971,138.721,133.002,124.390,120.982,108.954, 98.589, 89.891, 83.838, 80.936, 77.689, 77.993, 80.521,107.806, 77.252, 76.059, 74.439, 67.748,217.596,238.239,258.024,275.547,287.904,292.814,295.193,295.295,296.173,296.594,297.218,297.060,297.226,296.666,1
   441,04/09/23 02:36:50,51,135.00,160.20,306.708,148.715,152.046,151.950,145.921,145.675,139.330,130.541,125.350,114.896,103.957, 95.530, 88.508, 85.986, 82.781, 81.487, 84.375, 84.455, 81.572, 79.978, 77.948, 71.487,222.920,242.663,262.176,277.888,288.825,294.132,294.741,295.971,296.449,296.402,296.863,296.684,296.774,296.445,1
   442,04/09/23 02:36:51,41, 294.9000,  89.6100,1011.2000, 235.8400,0,1
   443,04/09/23 02:38:10,41, 294.8900,  89.3700,1011.2000, 235.2600,0,1
   444,04/09/23 02:38:45,51,  0.00, 19.80,306.666,142.204,145.502,145.458,139.136,139.818,133.045,124.179,119.576,108.612, 99.228, 90.200, 83.623, 81.123, 78.133, 77.270, 79.614, 79.688, 77.307, 76.301, 74.809, 67.434,219.031,239.208,258.799,276.035,287.349,292.309,294.245,294.888,295.939,295.805,297.149,297.003,297.556,297.187,1
   445,04/09/23 02:39:02,51,  0.00, 90.00,306.663, 62.621, 64.409, 64.293, 60.406, 62.059, 58.733, 53.659, 51.152, 44.376, 40.216, 35.519, 32.318, 31.335, 30.345, 32.179, 36.868, 39.228, 37.886, 37.118, 36.569, 27.745,112.616,135.750,161.217,192.018,229.108,259.997,281.241,288.448,291.566,292.728,295.302,295.770,296.178,296.155,1
   446,04/09/23 02:39:19,51,  0.00,160.20,306.657,146.347,148.943,149.730,143.703,144.414,137.390,129.024,124.349,113.356,103.015, 94.349, 87.231, 84.745, 81.267, 80.657, 83.278,162.400, 80.916, 79.263, 76.853, 70.231,221.907,241.963,260.975,277.406,287.795,292.391,294.624,294.625,296.304,296.373,296.985,297.247,297.981,297.672,1
   447,04/09/23 02:39:42,51, 45.00, 19.80,306.649,140.946,144.197,144.377,138.499,138.641,132.274,124.414,119.214,107.839, 98.698, 89.817, 82.783, 81.059, 77.521, 76.670, 79.397, 79.412, 77.232, 75.980, 74.054, 67.403,218.085,238.587,258.450,275.767,287.463,292.064,294.922,294.597,295.696,295.635,297.166,296.881,297.467,297.222,1
   448,04/09/23 02:40:00,51, 45.00,160.20,306.644,147.389,150.711,151.159,145.347,146.075,139.298,129.853,126.043,114.107,103.721, 94.883, 87.293, 85.691, 82.362, 81.132, 83.616,133.919, 80.887, 79.704, 78.101, 71.312,222.648,242.612,261.360,277.227,287.984,292.438,294.458,294.175,295.397,295.715,297.046,296.862,297.365,297.398,1
   449,04/09/23 02:40:01,41, 294.8500,  89.5600,1011.2000, 235.4100,0,1
   450,04/09/23 02:40:24,51, 90.00, 19.80,306.638,141.871,145.450,145.310,139.539,140.194,133.455,124.488,120.297,108.690, 99.106, 90.577, 83.240, 81.417, 77.938, 77.410, 79.858, 80.646, 77.493, 76.621, 73.939, 67.745,218.288,238.146,258.082,275.626,287.600,291.729,294.018,294.598,295.326,295.696,296.806,297.098,297.426,297.094,1
   451,04/09/23 02:40:42,51, 90.00,160.20,306.630,148.108,151.179,151.224,145.480,145.710,138.768,129.981,126.453,113.718,103.671, 95.369, 87.853, 85.403, 82.135, 81.294, 83.713, 86.154, 80.204, 79.761, 77.650, 70.897,223.350,243.302,262.507,277.774,288.432,292.412,295.100,294.681,294.997,296.641,297.359,296.964,297.802,297.082,1
   452,04/09/23 02:40:43,41, 294.8500,  89.4800,1011.1000, 235.7600,0,1
   453,04/09/23 02:41:05,51,135.00, 19.80,306.617,140.914,144.136,144.054,138.144,139.346,132.776,123.694,120.833,108.475, 98.532, 89.867, 83.795, 80.722, 78.006, 77.095, 79.796,111.306, 76.584, 75.853, 73.745, 67.025,217.156,238.316,258.196,275.677,287.570,291.752,294.710,295.028,295.164,295.840,297.196,297.114,297.921,297.054,1
   454,04/09/23 02:41:23,51,135.00,160.20,306.609,148.453,151.594,151.691,145.999,146.400,139.730,130.635,125.656,114.696,105.312, 95.917, 88.380, 85.815, 82.761, 81.300, 84.254, 83.814, 81.233, 80.384, 78.155, 71.542,223.142,242.875,262.026,277.631,288.325,292.745,294.563,295.224,295.872,295.574,296.796,297.618,297.310,296.937,1
   455,04/09/23 02:41:24,41, 294.9200,  88.7300,1011.1000, 235.1200,0,1
   456,04/09/23 02:42:40,41, 295.0200,  88.0100,1011.2000, 235.3300,0,1
   457,04/09/23 02:43:15,51,  0.00, 19.80,306.581,141.695,144.968,145.427,139.240,138.822,132.553,123.692,119.587,109.015, 98.498, 90.274, 83.788, 81.505, 78.242, 77.483, 79.367, 79.176, 77.664, 76.044, 73.655, 66.819,218.796,239.496,258.886,276.750,287.763,293.212,294.608,296.500,296.624,296.281,296.540,296.023,296.821,297.088,1
   458,04/09/23 02:43:33,51,  0.00, 90.00,306.575, 62.070, 64.458, 64.248, 60.881, 61.007, 58.919, 53.222, 51.165, 45.076, 39.830, 36.087, 32.713, 31.932, 30.866, 31.959, 36.676, 39.855, 38.243, 36.772, 35.055, 27.393,111.937,135.517,160.669,192.581,229.044,261.141,281.170,290.377,292.244,294.382,294.716,294.453,295.454,295.766,1
   459,04/09/23 02:43:50,51,  0.00,160.20,306.567,146.508,149.756,150.637,144.374,144.059,137.857,129.452,124.675,114.017,103.100, 95.034, 88.332, 86.178, 82.182, 80.904, 82.966,166.614, 81.024, 79.048, 77.367, 70.671,222.333,242.221,261.113,278.171,288.199,293.292,294.561,295.887,295.996,296.717,296.569,296.159,297.102,297.779,1
   460,04/09/23 02:44:14,51, 45.00, 19.80,306.563,139.202,143.055,143.676,137.133,136.721,131.082,122.354,118.101,107.742, 97.058, 88.397, 82.532, 80.885, 77.058, 76.430, 78.744, 79.182, 76.649, 74.301, 72.307, 66.190,217.948,238.515,257.770,275.684,287.481,293.279,294.394,296.283,296.324,296.862,296.047,295.842,297.022,296.907,1
   461,04/09/23 02:44:32,51, 45.00,160.20,306.560,146.541,149.932,150.533,143.956,144.303,137.984,129.007,124.834,113.802,102.905, 94.612, 87.206, 85.605, 81.886, 80.604, 82.984,133.483, 80.967, 78.240, 76.351, 69.925,222.281,242.461,261.368,278.474,288.756,293.403,294.923,296.002,296.228,296.616,296.723,296.324,297.053,296.794,1
   462,04/09/23 02:44:32,41, 295.0200,  87.6600,1011.2000, 235.1800,0,1
   463,04/09/23 02:44:54,51, 90.00, 19.80,306.557,141.350,144.601,145.157,139.169,138.808,132.635,123.725,119.304,108.827, 98.260, 90.201, 83.832, 81.469, 77.935, 77.283, 78.816, 81.495, 77.924, 75.520, 73.781, 67.122,218.042,238.276,257.710,275.837,287.547,293.040,294.483,295.723,296.352,296.561,296.533,296.088,296.664,296.631,1
   464,04/09/23 02:45:12,51, 90.00,160.20,306.552,147.822,151.422,151.545,145.749,145.388,138.968,130.068,127.194,114.935,103.554, 95.092, 87.981, 86.446, 82.222, 81.206, 83.223, 87.829, 80.992, 79.167, 76.928, 70.986,223.135,242.769,261.889,278.087,288.608,293.022,294.437,295.891,296.050,296.049,296.423,296.007,297.268,296.957,1
   465,04/09/23 02:45:13,41, 295.0200,  87.7100,1011.2000, 235.1500,0,1
   466,04/09/23 02:45:35,51,135.00, 19.80,306.544,140.485,144.498,145.291,138.622,138.345,132.367,123.985,120.581,109.054, 98.517, 90.157, 84.096, 81.280, 77.833, 77.606, 79.313,107.466, 77.623, 76.073, 73.141, 67.209,217.342,238.262,257.521,276.125,287.363,292.981,294.611,296.151,296.712,297.006,296.745,296.367,296.968,296.947,1
   467,04/09/23 02:45:53,51,135.00,160.20,306.540,147.162,150.819,151.289,144.820,145.038,138.256,129.624,124.598,114.167,102.976, 94.479, 87.903, 85.924, 81.983, 80.852, 82.941, 82.762, 80.373, 78.935, 77.088, 70.192,223.507,243.066,261.276,278.402,288.908,293.899,294.970,296.219,296.610,296.439,296.757,296.069,297.627,297.312,1
   468,04/09/23 02:45:54,41, 295.0500,  87.7700,1011.2000, 234.4900,0,1
   469,04/09/23 02:47:11,41, 295.0100,  87.7900,1011.1000, 235.2000,0,1
   470,04/09/23 02:47:46,51,  0.00, 19.80,306.533,140.633,143.477,144.382,138.024,138.304,132.044,122.889,118.009,107.553, 97.099, 89.389, 82.575, 80.323, 77.863, 76.917, 79.467, 78.854, 76.744, 75.222, 73.821, 66.870,217.974,238.497,258.134,276.166,287.056,291.561,294.024,294.645,295.561,295.575,296.287,296.600,296.636,296.657,1
   471,04/09/23 02:48:03,51,  0.00, 90.00,306.536, 62.160, 64.376, 64.268, 60.700, 60.937, 59.094, 53.237, 50.772, 45.350, 38.653, 35.522, 31.872, 31.859, 30.608, 31.639, 36.242, 39.963, 37.414, 37.487, 36.050, 27.266,111.278,134.619,159.946,191.950,227.470,259.474,280.675,288.636,292.340,292.764,294.543,294.793,295.232,295.338,1
   472,04/09/23 02:48:21,51,  0.00,160.20,306.536,146.096,149.763,150.230,144.354,144.516,137.727,129.303,124.103,113.895,102.591, 94.096, 87.022, 85.473, 82.226, 80.939, 83.576,160.134, 80.175, 78.818, 77.701, 70.599,221.171,240.576,260.360,277.347,287.692,292.609,293.868,294.610,295.080,295.980,295.655,296.217,296.337,296.235,1
   473,04/09/23 02:48:44,51, 45.00, 19.80,306.539,139.279,142.532,143.278,136.991,137.272,129.658,121.830,116.834,106.749, 96.803, 88.500, 82.309, 79.812, 77.312, 75.901, 78.927, 78.604, 76.195, 74.805, 73.397, 66.421,217.356,237.098,257.268,275.293,286.763,291.975,293.161,294.489,295.595,295.214,296.039,296.153,296.534,295.995,1
   474,04/09/23 02:49:02,51, 45.00,160.20,306.542,147.619,151.061,151.236,145.413,145.298,138.648,129.671,125.604,114.558,103.502, 95.065, 88.412, 86.039, 82.631, 80.992, 83.294,129.903, 80.573, 79.086, 77.848, 70.863,221.905,241.491,260.412,277.220,287.780,291.803,293.165,293.852,295.648,295.873,296.469,296.035,296.061,295.685,1
   475,04/09/23 02:49:02,41, 294.8900,  88.6300,1011.2000, 235.0500,0,1
   476,04/09/23 02:49:24,51, 90.00, 19.80,306.544,141.871,145.012,145.963,139.216,139.090,132.978,124.458,119.394,108.776, 98.621, 90.273, 83.549, 81.462, 79.334, 77.433, 79.618, 80.654, 78.000, 75.861, 74.785, 67.608,216.969,236.761,256.971,275.261,286.355,291.571,293.486,294.318,295.781,295.474,296.389,295.642,296.405,296.227,1
   477,04/09/23 02:49:42,51, 90.00,160.20,306.544,146.366,150.263,150.689,144.461,144.474,138.153,128.466,126.130,113.201,102.880, 94.439, 87.131, 85.227, 81.824, 80.543, 82.538, 87.416, 79.993, 78.330, 77.244, 70.145,221.610,241.062,260.885,277.660,287.700,292.235,293.829,294.379,295.204,294.756,295.934,295.825,296.589,296.375,1
   478,04/09/23 02:49:43,41, 294.8800,  88.6500,1011.1000, 235.3000,0,1
   479,04/09/23 02:50:06,51,135.00, 19.80,306.546,140.523,144.545,144.581,138.373,138.327,131.511,124.013,119.528,108.411, 98.179, 89.602, 83.405, 81.353, 78.466, 76.857, 79.411,108.221, 77.379, 75.663, 74.012, 67.800,217.175,236.923,257.219,275.537,286.250,292.121,293.725,294.927,295.472,295.623,296.665,296.367,296.726,296.165,1
   480,04/09/23 02:50:23,51,135.00,160.20,306.545,146.087,149.999,150.353,143.859,144.147,137.557,128.906,123.343,113.061,102.145, 94.023, 87.056, 84.705, 82.065, 80.160, 82.427, 82.715, 79.330, 78.093, 76.977, 69.808,222.202,241.607,261.094,277.640,287.481,291.943,293.985,294.519,294.970,295.550,296.287,296.011,296.780,296.500,1
   481,04/09/23 02:50:24,41, 294.8900,  88.6500,1011.2000, 236.1300,0,1
   482,04/09/23 02:51:41,41, 294.8600,  88.6500,1011.2000, 235.8100,0,1
   483,04/09/23 02:52:16,51,  0.00, 19.80,306.553,141.201,144.115,144.354,138.167,138.657,132.341,123.996,118.520,108.464, 97.775, 89.437, 83.790, 79.891, 78.261, 76.693, 78.969, 79.287, 77.090, 75.486, 73.230, 67.403,218.216,239.099,259.398,276.426,288.201,292.062,294.377,295.002,296.208,296.533,296.487,296.295,296.737,296.821,1
   484,04/09/23 02:52:33,51,  0.00, 90.00,306.559, 63.132, 64.807, 64.946, 61.295, 61.336, 59.994, 54.730, 51.259, 45.322, 38.987, 36.398, 32.966, 31.125, 31.276, 32.370, 36.582, 39.810, 38.331, 37.365, 35.755, 27.622,112.305,135.941,161.409,192.648,229.171,259.575,280.842,289.720,292.318,293.836,294.148,295.180,295.413,295.428,1
   485,04/09/23 02:52:51,51,  0.00,160.20,306.562,147.173,149.720,150.089,143.667,144.373,138.554,129.898,124.998,113.484,103.572, 95.078, 88.662, 85.572, 83.051, 80.947, 83.509,169.283, 81.544, 79.467, 77.587, 70.783,222.093,241.830,261.396,277.684,288.338,292.211,293.800,294.811,295.132,295.834,296.179,296.341,296.244,296.394,1
   486,04/09/23 02:53:14,51, 45.00, 19.80,306.566,139.897,143.380,143.285,137.025,137.273,131.345,123.412,117.822,107.461, 97.850, 89.487, 83.499, 79.743, 77.942, 75.895, 78.856, 79.356, 76.619, 75.066, 73.312, 66.691,217.702,238.945,258.519,276.258,287.671,291.405,293.856,295.177,296.095,296.465,296.127,296.775,296.828,296.270,1
   487,04/09/23 02:53:32,51, 45.00,160.20,306.572,148.228,150.614,151.433,145.197,145.502,138.991,131.299,126.128,114.553,103.548, 95.001, 88.789, 85.119, 82.889, 81.546, 83.155,130.354, 80.706, 79.116, 77.374, 71.291,222.455,242.909,262.103,278.061,288.285,292.306,293.964,295.149,295.548,296.689,296.545,296.736,296.581,296.560,1
   488,04/09/23 02:53:33,41, 294.8000,  88.8400,1011.2000, 235.8400,0,1
   489,04/09/23 02:53:55,51, 90.00, 19.80,306.576,141.549,144.701,144.695,138.534,139.300,132.839,124.780,119.597,108.985, 98.477, 90.054, 83.763, 80.843, 78.796, 77.199, 79.835, 81.188, 77.612, 75.772, 74.880, 67.652,217.587,238.270,258.255,275.888,287.712,292.269,294.388,295.677,296.131,296.230,296.912,296.514,296.586,296.082,1
   490,04/09/23 02:54:12,51, 90.00,160.20,306.576,147.722,150.720,151.075,144.967,145.117,138.375,130.300,126.141,113.934,103.282, 95.286, 88.320, 84.668, 82.353, 80.303, 82.954, 88.457, 80.877, 79.220, 77.710, 70.442,222.899,242.908,262.051,278.228,289.106,292.700,294.844,295.809,296.043,297.069,296.287,296.496,296.756,297.014,1
   491,04/09/23 02:54:13,41, 294.7900,  89.0600,1011.2000, 235.8500,0,1
   492,04/09/23 02:54:35,51,135.00, 19.80,306.573,140.425,143.168,143.755,137.278,137.951,131.483,123.361,119.622,107.589, 97.762, 89.190, 84.133, 80.212, 77.791, 75.821, 79.289,109.486, 77.029, 75.321, 73.727, 67.301,217.446,238.063,257.832,276.026,287.824,291.742,294.201,295.210,295.798,295.987,296.159,296.305,296.220,296.119,1
   493,04/09/23 02:54:53,51,135.00,160.20,306.579,146.945,150.243,150.111,143.909,144.356,138.103,129.556,124.244,113.093,102.297, 94.200, 88.047, 84.203, 82.097, 80.240, 82.764, 83.089, 80.281, 77.965, 77.132, 70.515,222.558,242.840,262.192,278.312,288.439,292.164,294.500,295.633,295.888,296.135,295.523,296.591,296.496,296.251,1
   494,04/09/23 02:54:54,41, 294.7500,  89.7500,1011.2000, 235.5200,0,1
   495,04/09/23 02:56:11,41, 294.6200,  90.6900,1011.1000, 235.3600,0,1
   496,04/09/23 02:56:46,51,  0.00, 19.80,306.591,141.494,144.614,144.563,139.127,138.879,132.031,123.675,119.190,108.685, 98.508, 89.241, 83.439, 81.166, 78.822, 76.728, 79.943, 79.572, 77.204, 75.545, 73.493, 66.708,218.319,239.603,259.256,276.241,288.165,292.002,294.652,295.804,296.046,296.315,295.991,296.847,296.435,296.876,1
   497,04/09/23 02:57:04,51,  0.00, 90.00,306.594, 62.920, 65.528, 64.774, 61.425, 61.302, 59.530, 54.074, 51.360, 45.672, 40.243, 35.663, 32.645, 31.471, 30.922, 32.580, 37.334, 40.349, 37.985, 37.353, 35.481, 27.422,111.427,135.705,160.879,192.342,228.411,260.083,281.640,289.334,292.600,293.613,293.870,295.598,295.088,295.857,1
   498,04/09/23 02:57:21,51,  0.00,160.20,306.596,146.686,149.694,150.246,144.685,144.270,137.727,129.106,124.813,113.973,103.395, 94.648, 88.339, 85.442, 82.556, 81.255, 83.868,168.998, 80.298, 78.848, 77.683, 71.285,221.444,241.983,261.229,276.942,288.253,292.071,294.631,295.235,296.044,296.060,295.949,296.233,295.886,297.084,1
   499,04/09/23 02:57:44,51, 45.00, 19.80,306.599,140.614,143.387,143.338,138.206,137.638,131.580,123.132,118.781,107.480, 98.257, 89.265, 83.328, 80.229, 78.687, 76.650, 79.371, 79.205, 76.956, 75.147, 73.215, 66.805,217.165,238.552,257.918,276.062,287.648,292.180,294.790,295.263,295.813,295.965,295.436,296.742,296.418,296.902,1
   500,04/09/23 02:58:02,51, 45.00,160.20,306.601,147.919,151.030,151.529,146.420,145.984,138.931,129.425,125.950,114.161,103.458, 95.200, 88.398, 86.332, 82.932, 82.298, 83.984,128.309, 81.552, 79.602, 76.997, 71.392,222.337,242.502,261.423,277.557,288.556,292.503,295.128,295.386,295.592,296.044,295.742,297.036,296.225,296.683,1
   501,04/09/23 02:58:03,41, 294.4200,  91.6500,1011.2000, 235.8200,0,1
   502,04/09/23 02:58:25,51, 90.00, 19.80,306.600,141.467,144.586,144.534,139.307,139.334,132.388,124.079,120.139,108.583, 98.620, 90.071, 83.895, 81.670, 79.100, 77.543, 80.391, 80.991, 77.730, 75.863, 74.274, 67.621,217.009,238.252,258.723,275.563,287.830,292.480,294.588,295.386,296.250,296.414,296.663,296.854,296.684,296.902,1
   503,04/09/23 02:58:43,51, 90.00,160.20,306.598,148.933,151.903,151.914,146.552,146.317,139.542,131.202,127.739,115.346,104.475, 95.779, 89.131, 86.662, 84.055, 82.013, 84.882, 89.215, 81.055, 79.887, 77.508, 71.277,222.848,243.159,261.235,277.868,288.301,292.637,294.827,295.381,296.198,296.185,295.909,296.836,296.262,297.142,1
   504,04/09/23 02:58:44,41, 294.4000,  91.6300,1011.1000, 235.8600,0,1
   505,04/09/23 02:59:06,51,135.00, 19.80,306.596,140.476,143.585,143.377,138.269,138.151,131.233,123.664,119.558,108.066, 97.975, 89.492, 83.956, 81.326, 77.908, 76.940, 78.994,110.174, 77.125, 75.257, 73.183, 66.913,216.590,238.287,257.572,275.564,287.355,291.774,294.941,295.777,295.997,295.861,295.959,296.731,296.873,297.382,1
   506,04/09/23 02:59:24,51,135.00,160.20,306.596,146.551,150.704,150.465,145.103,144.505,138.015,129.207,124.597,112.963,102.509, 94.367, 87.952, 85.232, 81.844, 80.604, 83.373, 82.455, 80.753, 78.587, 77.164, 70.377,222.877,242.918,261.967,277.789,288.511,292.772,294.816,295.655,296.115,296.559,295.769,297.236,296.429,296.605,1
   507,04/09/23 02:59:25,41, 294.3800,  91.4100,1011.0000, 235.8000,0,1
   508,04/09/23 03:00:42,41, 294.4100,  91.3600,1011.1000, 235.4500,0,1
   509,04/09/23 03:01:16,51,  0.00, 19.80,306.599,141.058,144.910,144.562,139.131,138.697,132.649,123.915,118.924,108.700, 98.571, 90.096, 83.682, 80.472, 78.120, 77.083, 79.419, 79.633, 77.143, 76.199, 73.532, 67.062,219.353,238.642,259.273,276.013,287.216,292.276,294.302,295.335,296.115,295.777,297.206,297.006,297.098,296.288,1
   510,04/09/23 03:01:34,51,  0.00, 90.00,306.606, 63.117, 65.168, 65.034, 61.537, 62.044, 59.583, 53.485, 51.733, 45.775, 39.726, 36.894, 33.191, 32.113, 31.726, 32.700, 36.750, 40.559, 38.262, 37.150, 35.562, 27.456,112.202,135.616,160.981,192.166,228.153,259.883,281.027,289.672,292.169,293.152,294.892,294.858,296.125,295.399,1
   511,04/09/23 03:01:51,51,  0.00,160.20,306.605,146.128,149.533,149.669,144.302,143.769,137.258,128.927,123.991,113.545,102.969, 93.921, 87.924, 84.850, 82.340, 80.676, 83.259,162.128, 80.792, 78.963, 77.102, 70.379,222.550,241.893,261.215,277.315,287.414,291.510,294.198,294.924,295.221,295.596,296.432,297.307,296.830,296.369,1
   512,04/09/23 03:02:15,51, 45.00, 19.80,306.605,141.171,144.403,144.021,138.845,139.004,132.730,124.635,119.321,108.957, 98.800, 90.200, 84.164, 80.787, 78.826, 76.922, 79.251, 80.061, 77.476, 76.283, 74.029, 67.196,218.467,238.481,258.410,275.941,287.346,291.727,294.802,295.194,295.847,295.741,297.225,297.668,296.974,296.482,1
   513,04/09/23 03:02:33,51, 45.00,160.20,306.602,147.664,150.836,150.563,145.189,145.022,138.204,130.116,125.814,114.061,103.780, 95.498, 87.878, 85.240, 82.579, 80.904, 82.948,124.345, 80.964, 78.789, 77.017, 70.804,223.034,242.793,261.224,277.656,288.249,291.837,293.906,295.230,295.178,295.440,295.924,296.735,296.694,296.321,1
   514,04/09/23 03:02:34,41, 294.3600,  91.6800,1011.1000, 235.7700,0,1
   515,04/09/23 03:02:57,51, 90.00, 19.80,306.597,141.306,144.918,144.714,138.637,138.598,132.247,124.448,119.149,109.088, 99.232, 90.591, 84.512, 81.558, 78.345, 77.355, 79.072, 80.541, 77.299, 76.413, 74.000, 67.414,218.045,238.458,258.399,275.353,287.426,292.048,294.186,295.038,295.681,295.409,296.957,297.285,297.032,296.187,1
   516,04/09/23 03:03:14,51, 90.00,160.20,306.597,149.526,152.373,152.413,147.003,146.672,139.682,131.790,128.263,115.318,104.670, 96.294, 89.120, 86.780, 83.485, 82.149, 84.230, 88.704, 80.938, 80.255, 77.930, 71.689,223.400,243.108,262.136,276.979,287.655,292.082,294.108,294.706,295.955,295.235,296.201,296.941,296.716,296.046,1
   517,04/09/23 03:03:15,41, 294.3600,  91.7900,1011.1000, 235.4100,0,1
   518,04/09/23 03:03:37,51,135.00, 19.80,306.601,140.292,143.929,143.110,137.495,137.889,131.582,123.097,119.016,107.454, 97.654, 89.538, 83.434, 80.161, 77.698, 75.620, 79.179,112.262, 76.834, 75.502, 73.387, 66.857,217.414,237.442,257.699,275.177,286.387,291.966,294.112,294.887,295.475,295.504,296.776,297.774,297.200,296.698,1
   519,04/09/23 03:03:55,51,135.00,160.20,306.601,146.841,150.475,149.736,144.392,144.066,136.946,129.011,123.087,113.316,102.116, 93.700, 87.019, 85.137, 82.071, 79.963, 82.698, 82.950, 80.443, 78.607, 76.484, 69.995,222.985,242.141,261.866,277.677,287.912,293.079,294.340,295.649,295.936,295.977,296.240,297.417,296.587,296.927,1
   520,04/09/23 03:03:56,41, 294.3200,  91.7900,1011.1000, 235.3800,0,1
   521,04/09/23 03:05:13,41, 294.3100,  91.6800,1011.1000, 235.2100,0,1
   522,04/09/23 03:05:48,51,  0.00, 19.80,306.608,141.753,145.764,145.596,139.486,139.518,133.844,124.150,119.335,109.995, 99.141, 89.889, 84.637, 81.489, 78.731, 78.385, 79.750, 79.785, 77.370, 76.058, 74.456, 67.840,218.660,239.070,259.566,275.719,287.735,293.186,294.131,295.861,296.319,296.741,296.680,296.702,296.766,296.717,1
   523,04/09/23 03:06:05,51,  0.00, 90.00,306.618, 62.964, 65.640, 65.520, 61.527, 61.367, 59.700, 53.702, 51.362, 46.316, 40.052, 36.162, 33.060, 31.483, 30.233, 32.704, 36.255, 40.140, 38.437, 37.556, 35.968, 27.614,111.798,136.192,161.236,192.410,228.877,260.534,281.271,289.480,292.337,293.479,295.103,294.860,295.686,295.637,1
   524,04/09/23 03:06:23,51,  0.00,160.20,306.620,145.029,149.049,149.534,143.378,143.466,137.047,128.067,125.078,113.648,102.058, 93.787, 86.712, 84.803, 81.287, 80.814, 82.160,169.804, 80.174, 78.741, 77.132, 70.341,221.171,241.963,261.330,277.567,288.280,292.792,294.429,295.749,295.933,296.028,296.812,296.043,297.081,296.630,1
   525,04/09/23 03:06:46,51, 45.00, 19.80,306.623,141.586,144.451,145.318,139.170,139.319,133.051,123.614,118.829,109.208, 98.745, 90.384, 83.822, 81.445, 78.387, 77.733, 79.833, 80.765, 78.188, 76.601, 74.191, 67.865,217.318,238.751,258.411,275.022,287.819,292.215,294.617,295.949,295.961,296.447,297.304,296.631,296.735,296.618,1
   526,04/09/23 03:07:04,51, 45.00,160.20,306.629,147.341,150.864,151.223,144.988,144.975,139.174,129.760,124.940,115.085,103.160, 95.129, 88.468, 85.892, 82.499, 82.058, 83.518,132.319, 80.815, 79.587, 77.483, 71.091,221.848,241.890,261.231,277.678,288.482,292.525,294.391,295.373,295.873,296.445,296.957,296.452,296.585,296.261,1
   527,04/09/23 03:07:04,41, 294.3000,  91.7100,1011.1000, 235.7100,0,1
   528,04/09/23 03:07:27,51, 90.00, 19.80,306.632,142.230,144.991,145.133,139.415,139.356,133.321,124.602,119.776,110.125, 99.464, 90.335, 84.505, 81.436, 78.411, 78.158, 79.416, 81.129, 77.543, 75.909, 74.632, 67.948,217.136,238.468,258.407,275.000,287.399,292.791,295.181,295.746,296.034,296.327,297.017,296.463,296.638,296.712,1
   529,04/09/23 03:07:44,51, 90.00,160.20,306.637,148.906,152.538,152.271,146.791,147.028,139.710,131.172,127.393,116.527,104.378, 95.908, 89.513, 86.444, 83.515, 81.754, 83.695, 88.550, 81.499, 79.885, 77.725, 71.935,222.615,242.667,262.208,277.648,288.934,293.231,295.242,296.074,296.327,296.451,297.430,296.273,296.968,296.950,1
   530,04/09/23 03:07:45,41, 294.3000,  91.6800,1011.1000, 236.3800,0,1
   531,04/09/23 03:08:07,51,135.00, 19.80,306.639,140.328,144.963,144.824,138.709,139.022,132.650,123.963,120.514,109.248, 98.725, 90.452, 84.439, 81.341, 78.786, 78.204, 78.624,112.265, 77.543, 76.974, 73.950, 68.124,216.673,238.083,258.010,275.270,287.674,292.434,294.686,295.840,296.132,296.133,296.906,296.488,296.972,296.539,1
   532,04/09/23 03:08:25,51,135.00,160.20,306.639,147.093,150.365,151.029,145.018,145.114,138.515,128.965,124.077,113.965,102.793, 94.209, 87.477, 84.394, 81.901, 81.459, 82.728, 82.711, 80.044, 78.884, 76.218, 70.722,222.332,242.243,262.250,277.722,288.487,292.996,294.466,295.962,295.648,296.513,296.561,296.574,296.993,296.778,1
   533,04/09/23 03:08:26,41, 294.3100,  91.5500,1011.1000, 236.0400,0,1
   534,04/09/23 03:09:43,41, 294.3100,  91.5200,1011.1000, 236.0700,0,1
