Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,DataQuality
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800,DataQuality
Record,Date/Time,80,ID,SNR,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
  1916,04/06/23 11:11:22,51, 45.00, 19.80,307.193,156.756,160.064,161.338,154.654,154.477,147.305,137.985,132.384,121.809,111.007,102.703, 96.052, 92.661, 88.576, 86.851, 88.832, 90.136, 87.499, 84.539, 83.059, 79.978,225.582,243.850,260.457,276.527,287.036,292.222,293.299,294.203,295.201,295.062,294.958,294.947,295.560,295.359,1
  1917,04/06/23 11:11:40,51, 45.00,160.20,307.193,158.953,163.118,163.594,158.594,157.992,150.834,142.306,137.298,125.576,114.767,106.304, 98.768, 95.755, 91.127, 89.057, 90.133,141.364, 87.953, 86.021, 83.874, 80.668,225.489,244.258,261.286,277.057,287.585,292.172,293.530,294.959,294.672,295.308,295.728,295.677,295.865,295.079,1
  1918,04/06/23 11:11:40,41, 295.9900,  80.3500,1009.6000, 275.1600,0,1
  1919,04/06/23 11:12:03,51, 90.00, 19.80,307.202,159.086,162.462,163.269,157.157,157.360,149.930,140.671,135.765,124.551,114.296,106.074, 98.667, 96.146, 91.748, 90.629, 91.396, 94.233, 90.161, 87.602, 85.858, 83.375,224.898,243.498,260.504,276.390,286.944,292.581,293.353,294.244,294.492,295.687,295.299,295.777,296.799,295.106,1
  1920,04/06/23 11:12:21,51, 90.00,160.20,307.207,163.556,166.742,167.763,162.405,161.920,155.884,146.421,142.650,130.050,119.888,111.173,104.330,101.059, 96.611, 94.736, 96.136,103.152, 94.083, 91.835, 89.382, 86.752,230.266,247.840,263.408,278.612,287.875,292.637,293.771,294.440,294.658,295.083,295.383,295.540,296.036,295.108,1
  1921,04/06/23 11:12:22,41, 296.0200,  80.3500,1009.5000, 275.4300,0,1
  1922,04/06/23 11:12:44,51,135.00, 19.80,307.219,157.756,161.652,162.719,156.431,156.039,149.354,140.315,136.122,123.502,113.112,104.488, 97.599, 93.649, 90.232, 87.921, 89.982,122.180, 87.638, 85.628, 83.148, 80.125,222.725,241.691,258.797,275.730,286.642,291.982,293.239,294.484,295.064,294.929,295.615,295.492,296.227,295.519,1
  1923,04/06/23 11:13:02,51,135.00,160.20,307.223,169.853,173.789,174.585,169.566,169.325,163.251,155.059,149.398,139.564,129.264,122.367,115.215,112.783,109.164,107.322,108.796,111.303,107.990,106.715,105.124,103.263,240.260,254.820,267.595,280.493,288.402,292.307,293.532,294.009,294.537,294.926,295.398,295.249,295.632,294.716,1
  1924,04/06/23 11:13:03,41, 296.0500,  79.6000,1009.6000, 275.4700,0,1
  1925,04/06/23 11:14:19,41, 296.0900,  79.3800,1009.6000, 275.3200,0,1
  1926,04/06/23 11:14:54,51,  0.00, 19.80,307.274,159.721,163.065,163.636,157.616,157.784,150.100,141.552,135.806,125.035,115.032,105.909, 99.610, 96.777, 92.794, 90.817, 92.937, 93.349, 90.521, 88.232, 86.752, 84.298,227.531,245.375,262.001,276.894,286.776,291.110,293.517,294.399,294.602,295.193,295.558,295.384,295.503,295.394,1
  1927,04/06/23 11:15:12,51,  0.00, 90.00,307.286, 72.248, 74.154, 75.375, 70.579, 70.552, 67.387, 62.329, 59.508, 52.620, 46.771, 43.443, 39.012, 36.866, 35.250, 35.496, 41.342, 45.052, 41.757, 40.360, 39.096, 34.200,118.294,140.278,164.578,194.095,229.379,259.532,280.475,288.689,291.359,293.174,293.014,294.158,294.472,294.093,1
  1928,04/06/23 11:15:29,51,  0.00,160.20,307.294,158.691,162.594,162.804,157.112,157.295,150.393,142.166,136.851,125.172,113.848,105.153, 98.006, 95.155, 90.642, 87.889, 90.818,164.089, 87.448, 85.429, 82.757, 80.349,224.567,243.362,261.411,276.196,287.063,291.110,293.680,294.123,294.191,295.243,294.751,295.456,295.358,294.938,1
  1929,04/06/23 11:15:53,51, 45.00, 19.80,307.307,157.302,161.638,161.395,155.230,154.928,146.996,138.328,133.054,121.965,111.750,102.870, 96.454, 93.088, 88.961, 87.491, 90.139, 90.846, 87.258, 85.256, 84.098, 80.940,226.638,244.130,262.104,276.471,287.146,291.548,293.680,294.869,294.657,295.523,295.195,296.084,295.121,294.960,1
  1930,04/06/23 11:16:11,51, 45.00,160.20,307.312,160.784,164.151,165.250,159.322,159.689,152.465,144.009,138.679,127.141,116.403,106.923,100.101, 96.959, 92.399, 89.729, 92.682,142.392, 88.720, 86.965, 85.016, 82.129,226.551,244.495,262.527,277.335,286.813,292.037,293.976,294.861,295.330,295.232,295.054,295.952,295.248,295.049,1
  1931,04/06/23 11:16:12,41, 296.2400,  77.6800,1009.6000, 274.3800,0,1
  1932,04/06/23 11:16:34,51, 90.00, 19.80,307.322,158.024,162.016,162.614,155.947,156.280,148.614,140.570,134.710,124.127,113.792,104.557, 97.825, 94.733, 90.834, 88.729, 91.539, 93.147, 88.999, 86.655, 85.288, 82.535,225.226,242.928,261.036,276.175,286.575,291.534,293.243,294.415,295.083,295.201,295.214,295.780,295.527,295.712,1
  1933,04/06/23 11:16:52,51, 90.00,160.20,307.331,162.935,166.475,167.345,162.251,161.675,154.768,146.422,143.145,130.356,119.474,111.393,104.132,101.478, 97.437, 94.822, 97.720,103.667, 95.307, 93.373, 90.446, 88.365,231.515,248.322,264.665,277.975,286.938,291.522,293.636,294.088,295.241,294.940,295.175,295.484,295.391,295.060,1
  1934,04/06/23 11:16:52,41, 296.2700,  77.8800,1009.6000, 274.2800,0,1
  1935,04/06/23 11:17:14,51,135.00, 19.80,307.344,158.529,162.382,162.943,156.607,156.443,149.564,140.940,136.755,124.327,113.788,105.009, 98.000, 94.922, 91.049, 88.693, 91.720,117.192, 88.396, 86.312, 84.373, 81.153,223.231,241.584,259.521,275.472,286.199,290.986,292.916,293.965,294.534,294.851,295.183,295.968,295.510,294.470,1
  1936,04/06/23 11:17:32,51,135.00,160.20,307.353,166.481,170.145,170.986,165.648,165.814,159.112,150.664,145.759,135.185,125.341,117.247,110.351,107.458,103.601,101.438,104.655,105.597,102.711,101.080, 99.150, 96.988,235.438,251.163,266.248,278.542,287.746,291.322,293.758,294.433,295.160,295.120,295.131,296.144,294.979,295.349,1
  1937,04/06/23 11:17:33,41, 296.3000,  77.2400,1009.7000, 274.0000,0,1
  1938,04/06/23 11:18:51,41, 296.3700,  76.6400,1009.7000, 272.6400,0,1
  1939,04/06/23 11:19:26,51,  0.00, 19.80,307.409,160.874,164.070,164.687,158.930,158.951,151.285,143.032,137.712,126.578,115.106,106.880, 99.758, 96.619, 92.524, 90.828, 92.121, 93.665, 90.856, 88.257, 86.381, 83.803,226.701,244.503,261.724,276.411,286.191,290.922,293.001,294.616,294.077,294.538,294.844,295.909,295.497,295.272,1
  1940,04/06/23 11:19:43,51,  0.00, 90.00,307.418, 71.204, 73.876, 74.290, 70.308, 70.312, 66.937, 61.537, 58.937, 52.148, 45.639, 41.622, 38.719, 36.715, 34.311, 34.931, 40.122, 44.332, 42.152, 39.350, 38.340, 33.846,115.860,138.692,162.957,193.342,228.827,258.756,279.736,288.211,290.807,292.293,293.521,294.174,293.732,294.437,1
  1941,04/06/23 11:20:01,51,  0.00,160.20,307.424,158.987,162.394,163.082,157.595,157.370,150.720,142.054,136.799,125.171,113.464,104.514, 97.426, 94.880, 89.688, 87.530, 90.248,171.811, 87.382, 84.628, 82.943, 79.837,224.895,243.727,261.910,277.329,286.915,291.225,293.648,293.803,293.826,294.391,294.777,295.393,295.431,296.257,1
  1942,04/06/23 11:20:24,51, 45.00, 19.80,307.434,157.437,160.739,161.002,154.840,154.266,147.328,138.020,132.995,121.611,110.948,101.953, 96.314, 92.886, 88.532, 86.669, 88.755, 90.185, 87.798, 84.632, 83.741, 80.482,225.888,243.533,260.862,276.253,286.427,291.342,292.989,294.157,293.685,294.410,295.382,296.222,295.586,296.318,1
  1943,04/06/23 11:20:42,51, 45.00,160.20,307.442,160.785,163.817,164.700,159.192,159.205,152.320,143.781,139.105,127.068,115.207,106.727, 99.245, 96.198, 91.513, 89.253, 91.572,138.979, 89.234, 86.658, 83.926, 81.708,226.200,244.420,262.051,277.229,287.045,290.942,293.205,293.937,294.180,294.218,294.979,295.542,295.312,295.462,1
  1944,04/06/23 11:20:43,41, 296.3700,  76.8900,1009.7000, 272.0800,0,1
  1945,04/06/23 11:21:06,51, 90.00, 19.80,307.451,157.619,161.050,161.471,155.306,155.399,147.886,139.452,134.074,122.718,111.993,103.329, 96.684, 93.570, 89.330, 88.268, 90.552, 91.814, 87.992, 85.714, 84.584, 81.676,224.401,242.893,260.140,276.068,286.480,291.092,293.450,294.400,294.147,294.351,295.199,295.228,295.715,296.160,1
  1946,04/06/23 11:21:24,51, 90.00,160.20,307.462,160.937,164.182,164.357,159.374,159.425,152.849,143.932,140.800,128.154,116.422,108.172,100.752, 97.579, 92.922, 91.497, 93.769, 99.860, 91.043, 88.582, 86.689, 83.886,228.278,245.739,262.889,278.041,286.711,291.473,293.581,293.804,294.078,294.410,295.311,296.410,295.098,295.836,1
  1947,04/06/23 11:21:25,41, 296.3700,  76.0700,1009.5000, 272.1900,0,1
  1948,04/06/23 11:21:47,51,135.00, 19.80,307.474,156.996,160.485,160.959,155.347,155.391,148.701,139.775,135.816,123.468,112.729,103.775, 97.030, 94.248, 90.145, 88.095, 90.342,120.236, 88.343, 86.990, 84.795, 81.385,225.256,243.078,260.291,275.803,285.996,290.896,293.580,293.627,293.904,294.400,294.863,295.262,295.178,295.823,1
  1949,04/06/23 11:22:05,51,135.00,160.20,307.485,166.688,169.594,170.787,165.599,165.614,158.824,150.627,145.081,134.932,124.500,116.370,109.418,106.805,102.561,100.826,103.602,103.813,101.332, 99.489, 97.676, 95.966,235.168,250.743,265.594,278.812,287.121,291.074,292.915,294.029,293.734,294.593,294.926,295.539,295.153,295.492,1
  1950,04/06/23 11:22:06,41, 296.5300,  75.0500,1009.6000, 271.6700,0,1
  1951,04/06/23 11:23:23,41, 296.6300,  74.8300,1009.6000, 269.9500,0,1
  1952,04/06/23 11:23:58,51,  0.00, 19.80,307.541,160.746,163.914,164.167,158.181,158.065,151.719,141.690,137.042,125.390,115.067,105.588, 99.853, 95.906, 91.564, 90.248, 92.261, 92.518, 89.163, 87.867, 85.562, 82.713,225.293,244.065,261.290,276.306,286.856,290.818,292.829,294.157,295.108,294.471,295.927,296.172,295.885,296.364,1
  1953,04/06/23 11:24:16,51,  0.00, 90.00,307.548, 70.646, 72.818, 73.339, 69.037, 69.783, 67.340, 60.590, 58.022, 51.454, 45.131, 41.478, 38.542, 36.149, 34.512, 35.313, 40.158, 43.489, 40.985, 38.817, 37.499, 33.752,116.227,139.586,163.464,193.477,229.228,259.242,280.530,288.263,292.076,292.560,293.955,294.387,294.365,294.649,1
  1954,04/06/23 11:24:33,51,  0.00,160.20,307.551,159.546,162.368,163.261,157.668,157.102,151.340,141.138,136.441,125.449,113.424,104.556, 97.670, 94.404, 89.626, 88.094, 90.262,175.886, 86.694, 84.410, 82.376, 79.246,224.291,243.989,261.297,276.457,287.476,292.069,293.374,294.379,295.648,295.315,294.963,296.091,295.922,296.200,1
  1955,04/06/23 11:24:58,51, 45.00, 19.80,307.555,158.157,161.771,161.819,156.397,155.715,149.567,138.927,134.886,123.628,112.616,103.170, 97.546, 94.127, 90.376, 87.953, 90.405, 91.100, 87.785, 86.881, 84.660, 81.720,226.070,243.968,261.192,276.378,287.340,291.107,293.003,293.464,294.882,295.037,294.836,296.042,296.098,295.638,1
  1956,04/06/23 11:25:16,51, 45.00,160.20,307.562,161.140,164.131,164.394,159.478,159.438,153.148,143.286,139.072,126.964,116.149,107.077,100.125, 96.957, 91.830, 90.122, 92.718,145.656, 87.850, 86.991, 84.711, 82.083,226.723,245.088,262.646,277.524,287.947,291.953,293.484,293.955,295.400,295.610,295.444,296.103,296.480,296.727,1
  1957,04/06/23 11:25:16,41, 296.5700,  74.8900,1009.6000, 264.1800,0,1
  1958,04/06/23 11:25:38,51, 90.00, 19.80,307.571,157.017,160.222,160.135,154.310,153.920,147.310,136.753,132.688,121.357,110.297,101.147, 95.423, 91.705, 87.849, 85.332, 87.857, 89.343, 85.117, 83.413, 81.956, 78.172,222.633,241.851,259.607,275.670,287.130,291.633,293.821,294.652,295.384,295.106,295.775,296.110,295.908,296.109,1
  1959,04/06/23 11:25:56,51, 90.00,160.20,307.577,160.183,163.148,164.153,159.085,158.403,153.059,143.184,140.153,126.551,115.210,106.585, 99.931, 96.939, 92.538, 89.978, 92.476, 96.554, 88.864, 86.742, 84.912, 81.892,226.788,245.527,262.788,277.665,288.072,291.408,293.123,293.929,295.355,294.376,295.416,295.817,296.553,296.081,1
  1960,04/06/23 11:25:57,41, 296.6400,  75.0000,1009.6000, 263.3500,0,1
  1961,04/06/23 11:26:19,51,135.00, 19.80,307.585,156.029,159.287,159.640,154.683,153.821,147.288,137.534,134.412,121.794,111.525,102.648, 97.124, 93.348, 89.232, 86.933, 89.124,122.010, 86.664, 85.547, 83.298, 80.002,224.270,243.319,260.045,276.131,287.237,291.574,293.009,294.348,295.206,294.906,295.659,295.854,295.941,296.547,1
  1962,04/06/23 11:26:37,51,135.00,160.20,307.587,165.573,169.270,169.204,164.460,164.177,158.215,149.064,143.789,133.126,122.928,115.073,108.126,105.543,100.918, 99.503,101.220,102.616, 98.978, 97.764, 95.710, 93.162,233.281,249.964,265.291,278.638,288.079,291.765,293.946,293.714,295.501,294.754,295.011,295.990,296.623,296.056,1
  1963,04/06/23 11:26:38,41, 296.6500,  75.1300,1009.7000, 265.0600,0,1
  1964,04/06/23 11:27:55,41, 296.6100,  75.2700,1009.6000, 267.0200,0,1
  1965,04/06/23 11:28:30,51,  0.00, 19.80,307.630,161.335,164.299,165.542,159.673,159.516,153.372,144.185,140.203,128.737,116.793,109.384,101.800, 99.246, 95.484, 94.017, 96.353, 97.322, 94.391, 92.355, 91.268, 87.860,229.006,246.136,262.889,277.039,286.431,291.876,293.732,294.202,295.031,295.316,296.159,295.865,295.800,295.796,1
  1966,04/06/23 11:28:47,51,  0.00, 90.00,307.641, 70.541, 73.069, 73.438, 68.898, 69.208, 67.251, 61.012, 58.197, 51.757, 44.999, 41.977, 38.241, 35.729, 34.284, 35.303, 40.634, 44.540, 42.100, 39.818, 38.243, 34.350,116.590,139.339,163.390,193.456,228.835,260.002,280.347,287.831,291.552,293.059,294.155,294.366,294.859,293.844,1
  1967,04/06/23 11:29:05,51,  0.00,160.20,307.649,158.990,162.837,162.917,157.580,157.257,150.870,141.642,136.629,125.829,113.772,104.977, 97.058, 94.344, 89.808, 87.323, 90.246,170.490, 87.985, 85.201, 83.842, 80.068,224.440,243.210,261.802,276.734,287.169,291.587,293.928,294.676,295.266,295.174,295.854,295.851,296.047,295.562,1
  1968,04/06/23 11:29:28,51, 45.00, 19.80,307.661,157.916,160.340,160.838,154.928,154.468,147.414,138.818,133.146,122.253,111.259,101.853, 95.376, 92.236, 88.234, 87.236, 88.986, 89.814, 86.634, 84.640, 82.841, 79.750,224.008,242.134,260.393,276.351,287.063,292.287,294.131,293.996,295.027,294.900,295.755,295.664,296.035,294.996,1
  1969,04/06/23 11:29:46,51, 45.00,160.20,307.676,160.479,163.819,164.412,159.311,158.656,152.792,143.660,138.701,127.552,115.977,106.286, 99.363, 95.386, 91.484, 90.261, 91.979,147.349, 89.079, 86.701, 84.644, 81.334,226.933,244.821,262.738,277.280,287.363,292.047,293.193,294.620,294.949,295.637,296.748,296.419,296.130,295.481,1
  1970,04/06/23 11:29:47,41, 296.5500,  75.5500,1009.6000, 267.6600,0,1
  1971,04/06/23 11:30:10,51, 90.00, 19.80,307.693,158.310,161.689,161.659,156.076,156.053,148.456,139.211,134.286,123.760,111.408,102.971, 96.194, 93.040, 88.337, 86.956, 87.536, 90.174, 86.871, 84.123, 81.605, 78.541,221.337,240.365,259.447,274.567,286.760,291.738,293.679,294.247,294.933,295.099,295.496,296.201,295.523,295.704,1
  1972,04/06/23 11:30:27,51, 90.00,160.20,307.704,159.848,163.119,163.702,158.451,158.359,152.187,143.718,140.242,128.298,115.917,107.834,100.319, 97.393, 92.808, 91.587, 93.601, 97.794, 91.560, 88.721, 86.480, 83.714,227.558,245.528,263.400,277.744,287.467,291.671,294.011,293.992,295.209,295.096,296.240,295.508,295.308,294.900,1
  1973,04/06/23 11:30:28,41, 296.6000,  75.0500,1009.7000, 267.3000,0,1
  1974,04/06/23 11:30:50,51,135.00, 19.80,307.715,154.726,158.317,158.714,152.823,152.646,146.207,137.185,133.185,121.483,110.192,101.285, 94.037, 90.405, 86.640, 85.389, 87.836,114.235, 85.123, 82.917, 80.657, 77.352,220.848,239.766,259.039,275.370,286.959,291.792,294.208,293.913,294.915,295.554,296.319,296.612,296.094,295.547,1
  1975,04/06/23 11:31:08,51,135.00,160.20,307.726,160.283,163.278,163.646,158.135,157.913,151.849,142.617,136.718,127.063,115.178,106.995, 99.521, 95.788, 91.688, 90.484, 92.460, 92.845, 89.986, 87.304, 86.167, 82.286,228.257,246.367,263.726,277.992,288.078,292.145,294.604,294.463,295.225,295.536,296.188,296.646,296.084,295.369,1
  1976,04/06/23 11:31:09,41, 296.6500,  74.8300,1009.7000, 268.0100,0,1
  1977,04/06/23 11:32:26,41, 296.6200,  75.1900,1009.7000, 267.9000,0,1
  1978,04/06/23 11:33:01,51,  0.00, 19.80,307.775,159.203,162.377,163.216,156.926,156.503,149.428,140.369,135.578,123.880,114.115,105.574, 97.958, 95.191, 91.583, 89.564, 92.040, 93.007, 90.426, 87.806, 86.547, 83.658,227.111,244.537,261.405,277.111,286.759,291.420,293.200,294.668,294.423,294.338,295.552,295.954,295.592,295.401,1
  1979,04/06/23 11:33:19,51,  0.00, 90.00,307.785, 70.760, 72.412, 73.819, 69.754, 69.238, 66.379, 60.460, 57.696, 51.295, 45.740, 41.634, 37.644, 36.063, 33.750, 34.739, 39.832, 43.783, 41.917, 39.042, 37.673, 34.260,115.818,138.749,163.699,193.825,228.365,259.525,280.019,288.657,290.913,292.183,293.757,293.881,294.556,293.653,1
  1980,04/06/23 11:33:36,51,  0.00,160.20,307.791,158.943,162.388,163.464,157.541,157.105,150.123,141.227,136.280,125.318,113.967,105.594, 97.967, 94.671, 89.845, 87.898, 89.979,166.217, 88.336, 85.414, 83.430, 79.984,225.247,243.957,261.732,277.168,286.862,291.197,292.882,295.395,294.489,294.923,295.833,296.522,296.081,295.885,1
  1981,04/06/23 11:34:00,51, 45.00, 19.80,307.800,158.327,161.718,162.722,155.856,155.210,148.396,138.639,134.106,122.415,111.776,103.106, 95.710, 92.703, 88.453, 87.449, 89.363, 90.577, 86.841, 84.702, 83.630, 80.703,223.916,242.342,260.257,276.433,286.441,290.882,292.684,293.819,294.338,294.619,295.279,295.354,295.814,295.596,1
  1982,04/06/23 11:34:17,51, 45.00,160.20,307.803,160.043,162.724,164.584,158.261,158.340,151.240,141.975,137.548,126.395,115.063,106.404, 98.168, 95.482, 91.534, 89.371, 90.989,142.006, 88.689, 86.447, 84.164, 81.406,226.125,244.510,262.681,277.467,286.610,291.244,292.168,294.184,294.205,294.380,295.619,295.280,295.129,295.719,1
  1983,04/06/23 11:34:18,41, 296.6200,  75.1600,1009.7000, 271.2400,0,1
  1984,04/06/23 11:34:40,51, 90.00, 19.80,307.808,163.338,166.476,167.495,161.476,160.890,153.429,144.774,139.859,129.700,118.088,110.349,103.609,101.350, 96.163, 94.438, 94.828, 96.605, 93.233, 90.907, 87.302, 86.538,221.996,241.241,259.238,275.838,286.697,291.300,292.949,295.033,294.598,294.837,296.240,296.575,296.227,295.674,1
  1985,04/06/23 11:34:58,51, 90.00,160.20,307.807,159.166,162.173,163.249,157.726,158.103,151.193,142.253,139.501,126.025,115.006,107.216, 98.990, 96.671, 92.177, 90.282, 92.996, 99.121, 90.034, 87.964, 86.252, 83.502,227.012,245.215,263.108,277.951,287.121,291.799,292.785,294.875,294.303,294.558,295.678,295.650,295.964,295.570,1
  1986,04/06/23 11:34:59,41, 296.7000,  74.4700,1009.7000, 272.1700,0,1
  1987,04/06/23 11:35:21,51,135.00, 19.80,307.808,155.537,158.804,159.741,152.891,152.699,145.948,136.530,133.298,120.377,109.712,101.080, 94.177, 90.914, 86.672, 84.569, 86.662,116.166, 83.996, 82.331, 80.613, 76.872,220.229,240.113,258.926,275.154,285.860,291.658,293.302,294.660,294.260,295.119,295.772,296.127,296.090,295.850,1
  1988,04/06/23 11:35:39,51,135.00,160.20,307.802,158.038,161.216,162.484,156.325,156.041,149.856,140.012,134.901,123.580,113.329,104.330, 96.547, 93.790, 89.475, 87.702, 89.608, 90.683, 87.979, 85.523, 83.836, 80.534,225.610,244.633,262.465,278.226,287.233,291.724,293.179,294.561,294.182,295.121,296.238,295.735,295.802,295.349,1
  1989,04/06/23 11:35:40,41, 296.7700,  74.5000,1009.7000, 272.6200,0,1
  1990,04/06/23 11:36:57,41, 296.7000,  74.7700,1009.7000, 274.0900,0,1
  1991,04/06/23 11:37:32,51,  0.00, 19.80,307.800,159.807,163.016,162.509,156.744,155.847,149.054,140.722,134.849,123.384,113.043,103.983, 96.682, 93.896, 89.556, 87.062, 89.910, 90.594, 86.812, 84.198, 83.641, 80.486,224.449,242.869,260.931,276.206,286.538,290.805,293.386,294.041,295.079,295.269,295.761,295.742,294.989,295.676,1
  1992,04/06/23 11:37:50,51,  0.00, 90.00,307.803, 73.526, 75.226, 74.398, 71.091, 70.745, 68.138, 62.766, 58.898, 52.759, 46.805, 43.110, 39.016, 37.680, 35.237, 36.328, 41.727, 45.591, 41.829, 40.373, 39.466, 35.046,117.801,140.711,164.888,194.848,229.740,259.597,279.936,288.554,291.376,292.860,293.794,294.362,294.054,294.500,1
  1993,04/06/23 11:38:07,51,  0.00,160.20,307.803,159.322,162.099,161.658,156.612,155.531,149.805,140.520,135.233,124.149,112.947,103.924, 95.856, 93.655, 88.776, 86.879, 90.050,169.522, 86.121, 84.171, 82.698, 79.319,224.593,243.926,261.695,277.098,287.163,291.804,293.979,294.048,294.420,294.921,295.531,295.958,296.105,295.502,1
  1994,04/06/23 11:38:31,51, 45.00, 19.80,307.797,159.377,162.457,161.590,156.207,154.975,148.468,139.353,133.791,122.484,112.010,103.633, 96.147, 92.905, 88.586, 86.361, 89.731, 89.714, 86.827, 84.588, 82.902, 79.909,223.274,242.088,260.371,276.194,287.042,291.753,293.517,294.170,294.883,295.131,295.817,296.225,295.755,295.570,1
  1995,04/06/23 11:38:49,51, 45.00,160.20,307.792,161.528,164.886,164.499,158.931,158.226,152.294,143.568,138.415,126.780,116.301,107.939, 99.428, 96.679, 92.232, 90.291, 92.795,139.668, 89.976, 86.996, 86.016, 82.619,227.571,245.814,263.089,277.662,287.438,292.066,294.248,294.096,295.038,295.703,295.778,296.168,295.639,295.897,1
  1996,04/06/23 11:38:50,41, 296.6500,  75.4400,1009.8000, 274.5400,0,1
  1997,04/06/23 11:39:12,51, 90.00, 19.80,307.792,172.906,175.813,175.197,170.121,169.076,163.835,156.891,150.486,141.304,129.941,123.475,116.410,114.338,109.741,107.534,109.817,110.924,106.714,104.351,102.836,101.887,223.640,241.703,260.294,276.013,286.957,291.085,293.961,294.153,294.979,295.669,296.260,295.774,296.302,296.107,1
  1998,04/06/23 11:39:30,51, 90.00,160.20,307.792,160.070,162.979,162.701,157.454,157.230,150.897,142.643,139.272,126.302,115.040,106.984, 98.694, 96.402, 91.369, 89.608, 92.617, 96.007, 89.059, 86.753, 85.882, 82.652,226.870,245.245,263.008,277.581,287.467,291.447,293.446,294.159,294.663,294.833,295.661,296.280,295.300,296.179,1
  1999,04/06/23 11:39:31,41, 296.6300,  75.2400,1009.8000, 273.8700,0,1
  2000,04/06/23 11:39:53,51,135.00, 19.80,307.782,155.999,158.866,158.564,152.868,152.152,146.314,136.351,132.488,120.116,109.476,100.290, 92.934, 89.714, 85.512, 83.512, 86.025,117.373, 83.008, 80.860, 79.422, 76.407,220.229,239.815,258.917,275.468,286.429,291.156,293.452,294.008,294.894,295.248,295.109,295.912,295.206,295.268,1
  2001,04/06/23 11:40:10,51,135.00,160.20,307.781,158.578,160.861,160.897,155.274,154.503,148.224,139.813,133.516,123.322,112.359,103.715, 95.376, 92.624, 88.299, 86.548, 89.325, 89.137, 87.112, 83.409, 82.162, 79.422,226.171,244.612,262.983,278.002,288.103,292.110,294.018,294.109,295.091,295.008,295.477,296.548,295.893,296.155,1
  2002,04/06/23 11:40:11,41, 296.6500,  75.4400,1009.9000, 272.7300,0,1
  2003,04/06/23 11:41:28,41, 296.6100,  75.5700,1009.8000, 269.9200,0,1
  2004,04/06/23 11:42:03,51,  0.00, 19.80,307.786,157.533,160.499,160.947,155.225,154.818,148.144,138.359,133.799,122.366,111.401,101.815, 95.417, 92.662, 88.654, 86.446, 89.033, 90.211, 85.564, 84.439, 82.830, 79.130,223.042,242.667,259.530,275.820,286.606,292.129,293.713,293.845,294.997,295.194,294.719,295.568,295.707,295.406,1
  2005,04/06/23 11:42:21,51,  0.00, 90.00,307.792, 70.316, 72.360, 73.239, 68.541, 68.979, 66.697, 59.680, 57.754, 50.986, 44.720, 40.689, 37.776, 35.346, 33.289, 33.931, 39.557, 43.876, 40.871, 39.100, 38.132, 32.871,115.658,138.300,162.645,192.781,228.689,260.071,280.779,288.555,291.869,292.513,292.958,293.860,293.916,294.613,1
  2006,04/06/23 11:42:39,51,  0.00,160.20,307.794,159.025,161.844,162.506,157.208,156.801,150.050,140.581,136.215,124.769,113.178,104.318, 97.076, 94.217, 90.173, 87.717, 90.641,168.167, 87.924, 84.938, 82.930, 79.331,224.306,244.045,260.888,276.718,287.538,292.162,293.603,294.508,294.885,295.268,294.937,295.725,295.899,296.174,1
  2007,04/06/23 11:43:03,51, 45.00, 19.80,307.793,159.445,161.411,162.676,156.077,155.855,149.723,139.515,135.227,123.773,112.481,104.358, 98.217, 94.832, 90.764, 88.855, 91.382, 92.498, 89.212, 86.933, 85.526, 82.523,223.973,243.132,260.210,276.031,287.016,292.230,294.046,294.059,295.406,294.655,294.787,295.923,295.713,295.765,1
  2008,04/06/23 11:43:21,51, 45.00,160.20,307.793,161.121,163.869,164.798,159.509,158.832,152.793,142.739,139.542,127.602,116.273,107.008,100.494, 97.428, 93.457, 91.461, 94.643,146.149, 91.094, 89.558, 87.178, 84.329,228.053,246.281,262.846,277.398,287.799,292.830,293.634,293.783,294.356,295.001,294.963,296.002,295.855,296.278,1
  2009,04/06/23 11:43:22,41, 296.5400,  76.3100,1009.7000, 268.1000,0,1
