Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,DataQuality
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800,DataQuality
Record,Date/Time,80,ID,SNR,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
  1801,04/01/23 10:33:07,41, 296.6000,  73.3800,1013.0000, 238.6600,0,1
  1802,04/01/23 10:33:30,51, 90.00, 19.80,307.288,124.515,127.519,128.115,124.125,124.166,120.759,113.749,110.066,100.885, 92.947, 86.099, 80.810, 77.764, 73.664, 72.172, 75.812, 78.797, 75.299, 72.855, 70.386, 67.046,216.567,237.439,257.778,275.023,287.149,292.206,292.669,294.504,294.800,294.479,295.352,295.494,296.237,296.023,1
  1803,04/01/23 10:33:48,51, 90.00,160.20,307.283,132.025,134.294,134.827,132.338,131.730,127.720,121.455,118.246,108.239, 99.027, 91.899, 85.953, 83.977, 79.560, 76.952, 80.782, 86.322, 79.250, 77.228, 74.430, 71.839,222.606,242.398,261.373,277.452,287.534,291.926,292.471,294.230,294.012,294.862,295.537,295.617,296.370,295.938,1
  1804,04/01/23 10:33:48,41, 296.5900,  73.4900,1013.0000, 238.3200,0,1
  1805,04/01/23 10:34:11,51,135.00, 19.80,307.279,124.922,128.453,128.906,125.114,124.850,120.639,113.996,111.114,101.662, 93.124, 85.988, 80.857, 78.837, 73.871, 72.111, 75.938,104.768, 75.500, 73.180, 70.209, 67.135,216.905,237.670,257.642,275.229,286.571,291.899,292.504,294.385,294.535,295.486,295.477,295.562,296.730,296.056,1
  1806,04/01/23 10:34:29,51,135.00,160.20,307.274,131.080,133.500,134.458,130.527,130.447,126.993,120.247,115.254,107.280, 98.420, 91.211, 85.013, 82.862, 77.850, 76.459, 80.159, 81.745, 78.623, 76.233, 74.157, 71.071,222.634,242.350,261.728,277.557,287.348,291.509,292.487,294.076,294.220,294.620,295.136,294.756,295.603,296.018,1
  1807,04/01/23 10:34:30,41, 296.6600,  73.0200,1013.1000, 238.3300,0,1
  1808,04/01/23 10:35:48,41, 296.6100,  73.3800,1013.1000, 238.0000,0,1
  1809,04/01/23 10:36:23,51,  0.00, 19.80,307.274,125.864,129.043,129.113,125.199,125.963,122.780,115.394,110.655,102.997, 93.704, 87.275, 81.560, 79.382, 75.416, 73.826, 76.261, 78.215, 75.792, 73.331, 71.271, 67.888,219.029,239.219,259.229,276.250,286.563,291.748,293.181,293.869,295.825,295.046,295.717,295.506,295.848,296.334,1
  1810,04/01/23 10:36:41,51,  0.00, 90.00,307.281, 54.319, 55.218, 56.074, 53.245, 54.079, 54.172, 48.789, 46.156, 42.331, 36.953, 34.537, 32.193, 30.543, 28.884, 28.854, 34.909, 39.018, 36.635, 34.510, 32.748, 28.594,111.771,135.042,160.776,192.452,228.842,260.082,280.767,288.649,291.989,293.016,293.715,293.527,294.176,294.618,1
  1811,04/01/23 10:36:58,51,  0.00,160.20,307.280,131.688,134.846,135.579,130.795,131.492,127.784,120.121,116.150,107.705, 97.930, 91.332, 85.305, 82.748, 79.172, 76.858, 80.283,162.420, 79.015, 76.159, 74.008, 71.562,222.025,241.476,260.918,276.663,286.870,291.452,293.082,294.028,294.929,295.873,295.820,295.494,295.880,295.737,1
  1812,04/01/23 10:37:21,51, 45.00, 19.80,307.281,124.140,126.732,127.626,123.514,124.047,120.934,113.978,109.635,101.802, 92.968, 86.312, 80.448, 77.917, 74.764, 72.397, 76.729, 77.536, 74.920, 72.621, 70.597, 67.352,218.100,238.549,258.380,275.181,286.210,291.841,292.591,293.895,294.970,294.919,295.236,295.030,295.459,296.107,1
  1813,04/01/23 10:37:39,51, 45.00,160.20,307.284,130.442,133.254,133.794,129.945,130.315,126.330,119.242,115.242,106.892, 97.120, 89.889, 85.043, 82.176, 78.052, 76.188, 79.659,131.289, 77.380, 75.664, 73.281, 71.277,222.158,242.228,261.177,276.817,287.562,291.244,293.082,294.291,295.332,294.756,296.037,295.247,295.378,295.758,1
  1814,04/01/23 10:37:40,41, 296.6100,  73.4900,1013.1000, 238.4300,0,1
  1815,04/01/23 10:38:02,51, 90.00, 19.80,307.285,124.585,127.549,128.213,123.466,124.351,121.228,113.821,109.299,101.834, 93.265, 86.233, 80.355, 77.959, 74.191, 72.363, 76.421, 77.982, 75.395, 72.195, 70.978, 68.038,217.143,238.064,257.634,275.048,286.492,291.162,293.106,293.893,295.280,294.697,295.616,295.199,296.262,296.236,1
  1816,04/01/23 10:38:20,51, 90.00,160.20,307.287,132.596,135.461,135.710,131.752,132.749,129.085,121.243,118.462,108.821, 99.542, 92.859, 85.827, 83.576, 79.610, 77.727, 81.179, 85.997, 79.726, 76.846, 74.882, 71.782,223.716,242.990,261.767,277.940,287.984,292.222,293.148,294.051,295.852,295.508,296.359,295.177,295.910,296.541,1
  1817,04/01/23 10:38:21,41, 296.6200,  73.4000,1013.1000, 238.5900,0,1
  1818,04/01/23 10:38:44,51,135.00, 19.80,307.285,124.176,127.103,128.028,123.628,123.919,121.006,113.363,110.591,101.598, 92.543, 85.820, 80.503, 77.828, 74.260, 72.262, 75.876,111.960, 74.229, 72.251, 70.491, 67.398,217.108,237.720,257.779,275.360,286.442,291.188,292.959,293.788,295.502,295.312,295.368,295.553,296.081,296.512,1
  1819,04/01/23 10:39:02,51,135.00,160.20,307.284,131.636,135.401,135.296,131.421,131.816,128.533,120.787,115.989,108.130, 99.113, 92.021, 85.033, 83.030, 79.728, 77.422, 80.963, 82.562, 78.956, 76.861, 74.349, 72.608,223.129,242.954,262.147,277.533,287.929,292.035,293.524,294.076,295.733,295.173,295.745,295.597,295.561,296.010,1
  1820,04/01/23 10:39:03,41, 296.6100,  73.5400,1013.1000, 238.5200,0,1
  1821,04/01/23 10:40:20,41, 296.5700,  73.7000,1013.2000, 237.8100,0,1
  1822,04/01/23 10:40:55,51,  0.00, 19.80,307.293,126.229,129.417,129.433,126.363,126.401,122.682,115.676,111.367,103.097, 94.511, 87.044, 82.219, 79.524, 75.384, 73.601, 77.460, 78.203, 76.376, 73.206, 71.662, 68.306,219.252,239.731,258.979,276.056,287.354,291.575,293.746,294.085,295.000,296.040,295.235,295.231,296.092,296.117,1
  1823,04/01/23 10:41:12,51,  0.00, 90.00,307.299, 54.097, 55.279, 55.415, 53.640, 53.667, 53.480, 49.005, 46.350, 42.097, 37.532, 35.251, 32.247, 31.351, 27.849, 28.812, 35.043, 39.703, 36.932, 34.208, 32.891, 28.489,111.924,136.126,161.435,192.567,229.382,260.294,281.504,288.772,291.683,293.190,293.562,294.241,295.564,295.349,1
  1824,04/01/23 10:41:30,51,  0.00,160.20,307.305,131.622,134.752,134.918,130.829,131.012,127.886,120.427,115.782,106.422, 97.990, 90.782, 85.588, 83.344, 78.443, 76.456, 80.832,160.262, 78.592, 75.570, 73.845, 70.990,221.544,241.695,260.846,277.307,288.051,292.065,293.799,294.238,294.799,295.694,295.265,296.106,296.058,296.058,1
  1825,04/01/23 10:41:53,51, 45.00, 19.80,307.316,125.115,128.483,128.748,125.250,124.964,121.768,114.499,109.836,102.083, 93.675, 86.797, 81.826, 79.463, 74.653, 73.163, 76.876, 78.958, 75.458, 73.172, 71.320, 68.380,217.946,238.524,258.108,275.375,286.813,291.165,292.996,294.177,294.399,295.726,295.519,295.915,296.581,296.262,1
  1826,04/01/23 10:42:12,51, 45.00,160.20,307.322,131.993,134.939,135.809,132.043,132.364,128.469,121.358,116.972,108.638, 98.950, 92.138, 86.798, 84.311, 79.241, 76.938, 80.540,126.100, 79.517, 76.299, 74.400, 72.083,222.396,242.581,261.705,277.241,288.091,291.793,293.631,293.988,294.811,295.995,294.637,295.820,295.912,296.564,1
  1827,04/01/23 10:42:13,41, 296.6300,  73.2700,1013.2000, 238.4100,0,1
  1828,04/01/23 10:42:35,51, 90.00, 19.80,307.326,125.446,128.625,128.575,125.591,125.338,122.279,115.111,110.475,102.317, 93.765, 86.702, 82.328, 79.309, 74.947, 72.931, 77.257, 79.234, 75.381, 73.035, 71.211, 68.566,217.383,238.337,258.400,275.261,286.821,291.202,293.526,294.458,294.500,295.904,295.524,296.039,296.811,296.540,1
  1829,04/01/23 10:42:53,51, 90.00,160.20,307.332,132.948,136.028,136.461,133.818,133.390,129.668,122.708,120.679,109.453,100.321, 93.406, 87.648, 85.100, 80.730, 78.154, 81.965, 88.676, 80.021, 77.676, 75.296, 72.452,223.456,243.339,262.352,277.725,287.901,291.904,293.551,294.091,294.926,296.286,295.380,295.493,296.915,296.128,1
  1830,04/01/23 10:42:54,41, 296.6200,  73.1600,1013.2000, 238.2300,0,1
  1831,04/01/23 10:43:16,51,135.00, 19.80,307.339,123.589,126.213,126.765,123.737,123.148,119.359,112.907,109.752,100.363, 91.634, 85.359, 80.301, 77.661, 73.542, 71.555, 75.279,106.272, 73.982, 71.390, 70.102, 66.892,215.989,237.312,257.142,275.264,286.678,291.024,293.507,293.860,294.497,295.757,295.357,295.132,295.753,296.297,1
  1832,04/01/23 10:43:34,51,135.00,160.20,307.342,132.701,135.456,136.243,132.932,132.313,129.347,121.495,116.548,108.563, 99.251, 92.486, 86.909, 85.276, 80.138, 77.565, 81.034, 82.525, 79.596, 76.812, 75.346, 72.175,223.233,242.688,262.059,277.397,287.951,291.531,293.598,293.291,295.408,295.370,294.736,295.966,296.113,295.892,1
  1833,04/01/23 10:43:35,41, 296.6500,  73.1300,1013.2000, 238.7400,0,1
  1834,04/01/23 10:44:52,41, 296.6500,  73.1900,1013.3000, 238.2900,0,1
  1835,04/01/23 10:45:27,51,  0.00, 19.80,307.377,127.257,130.268,130.606,127.337,126.830,123.528,116.787,111.860,103.344, 95.458, 87.688, 82.294, 80.306, 75.826, 74.793, 77.145, 79.966, 75.978, 73.974, 72.300, 69.114,219.247,240.148,258.940,275.958,287.397,291.326,292.843,294.618,294.234,295.387,295.752,295.437,296.512,295.769,1
  1836,04/01/23 10:45:45,51,  0.00, 90.00,307.387, 53.982, 55.952, 56.583, 54.229, 54.127, 53.971, 49.340, 46.918, 42.339, 37.289, 35.159, 32.202, 30.875, 28.187, 29.122, 34.157, 38.936, 36.261, 35.043, 33.240, 29.178,111.699,135.676,160.638,192.146,228.507,259.279,280.081,288.859,290.899,292.351,293.929,294.034,294.093,294.011,1
  1837,04/01/23 10:46:02,51,  0.00,160.20,307.393,131.465,135.136,134.933,131.408,131.262,127.689,119.643,116.110,107.500, 98.545, 90.387, 85.398, 83.459, 78.964, 76.714, 80.610,158.441, 78.200, 76.263, 73.920, 71.837,221.720,242.325,260.828,276.191,286.720,291.442,292.449,293.477,294.001,294.420,295.513,295.711,296.106,295.129,1
  1838,04/01/23 10:46:26,51, 45.00, 19.80,307.401,123.972,127.281,127.551,123.839,123.938,120.574,113.508,109.959,100.905, 93.037, 85.208, 81.134, 78.418, 73.745, 72.872, 76.373, 78.077, 74.958, 73.221, 70.703, 67.932,217.851,238.904,258.426,275.417,286.774,290.897,292.769,294.380,294.499,294.581,295.463,296.027,296.099,295.449,1
  1839,04/01/23 10:46:44,51, 45.00,160.20,307.408,132.511,136.057,136.491,132.916,132.966,129.352,121.552,118.019,108.189, 99.829, 91.784, 86.455, 84.085, 79.278, 77.966, 80.654,126.384, 78.955, 77.486, 74.364, 72.212,222.885,242.370,261.117,277.369,287.182,291.058,292.440,293.953,294.338,294.765,295.193,295.842,295.886,295.835,1
  1840,04/01/23 10:46:45,41, 296.5600,  73.7600,1013.2000, 238.6200,0,1
  1841,04/01/23 10:47:07,51, 90.00, 19.80,307.423,127.568,130.644,130.843,127.228,126.924,123.299,116.514,112.608,103.752, 94.968, 87.943, 83.003, 80.432, 76.130, 74.001, 77.553, 80.390, 76.017, 74.765, 71.616, 68.932,218.085,238.940,258.077,275.456,286.825,291.069,292.958,293.910,294.754,295.135,295.897,295.464,296.344,296.299,1
  1842,04/01/23 10:47:26,51, 90.00,160.20,307.431,133.710,136.873,137.085,134.382,134.089,130.355,123.300,121.117,110.413,101.126, 93.778, 87.960, 85.136, 80.568, 79.067, 82.391, 88.462, 80.117, 78.232, 76.679, 73.512,223.504,243.199,261.579,276.616,286.866,291.340,292.773,293.741,294.338,295.202,295.351,295.629,295.720,295.408,1
  1843,04/01/23 10:47:26,41, 296.5700,  73.7300,1013.3000, 238.8500,0,1
  1844,04/01/23 10:47:48,51,135.00, 19.80,307.445,124.207,126.726,127.214,123.951,123.389,120.700,112.975,110.618,100.682, 92.253, 85.165, 80.365, 77.703, 73.128, 72.009, 75.550,106.997, 74.687, 72.279, 69.970, 67.024,217.034,237.445,257.279,274.484,286.483,291.410,293.128,294.107,294.402,294.273,295.350,295.263,295.686,295.016,1
  1845,04/01/23 10:48:06,51,135.00,160.20,307.454,131.326,134.335,134.779,130.799,131.509,128.316,120.283,116.380,107.775, 98.025, 91.782, 85.287, 83.231, 78.718, 77.175, 80.574, 81.870, 79.130, 77.005, 74.634, 71.588,222.941,243.308,261.733,277.955,288.000,291.800,293.278,294.008,294.863,295.256,295.669,295.779,296.030,295.308,1
  1846,04/01/23 10:48:07,41, 296.5400,  73.9200,1013.3000, 238.7400,0,1
  1847,04/01/23 10:49:25,41, 296.6100,  73.5700,1013.3000, 238.1800,0,1
  1848,04/01/23 10:50:00,51,  0.00, 19.80,307.522,126.216,128.183,129.486,125.983,125.664,122.339,116.015,110.952,102.805, 94.429, 87.886, 81.863, 78.292, 75.315, 73.931, 77.328, 78.798, 76.314, 73.854, 71.686, 68.590,219.564,240.012,259.521,275.418,286.127,291.575,293.033,294.526,294.686,294.756,295.303,295.951,295.194,295.621,1
  1849,04/01/23 10:50:18,51,  0.00, 90.00,307.534, 54.542, 55.202, 55.351, 53.559, 54.089, 53.920, 48.789, 47.086, 43.035, 37.765, 35.730, 32.916, 30.428, 28.343, 29.127, 35.004, 39.284, 36.808, 34.893, 33.594, 28.572,112.335,135.626,161.196,192.421,228.493,260.730,280.793,289.512,291.158,292.507,293.036,294.928,294.098,294.915,1
  1850,04/01/23 10:50:35,51,  0.00,160.20,307.542,131.884,134.475,135.227,132.188,131.280,127.858,120.486,116.782,108.067, 98.810, 92.239, 85.590, 82.817, 79.042, 77.229, 80.365,149.436, 79.365, 76.562, 74.720, 71.809,223.036,242.344,261.379,277.457,287.045,291.868,293.722,294.568,293.677,294.681,295.051,296.084,296.373,295.733,1
  1851,04/01/23 10:50:59,51, 45.00, 19.80,307.558,125.983,128.195,129.326,125.514,125.069,121.993,115.258,110.742,102.535, 94.203, 87.121, 82.347, 79.293, 75.219, 73.528, 76.733, 79.341, 76.127, 73.531, 71.525, 67.923,218.497,238.763,258.331,275.325,286.468,291.486,292.828,294.182,293.851,294.501,294.794,295.775,295.996,295.868,1
  1852,04/01/23 10:51:16,51, 45.00,160.20,307.567,132.230,134.276,135.332,131.653,131.936,128.215,121.422,117.611,108.433, 99.034, 92.387, 85.393, 82.883, 78.960, 77.928, 81.034,130.267, 79.485, 76.474, 74.463, 72.252,222.627,242.508,261.831,277.538,286.464,292.303,293.383,294.416,293.941,294.850,295.136,295.884,296.212,296.696,1
  1853,04/01/23 10:51:17,41, 296.6000,  73.6200,1013.3000, 239.2600,0,1
  1854,04/01/23 10:51:39,51, 90.00, 19.80,307.581,128.256,130.682,131.821,127.970,127.617,124.067,117.193,113.699,104.103, 95.455, 89.192, 82.969, 79.725, 76.032, 74.467, 77.537, 80.083, 76.761, 73.655, 72.603, 68.954,218.463,238.298,258.199,274.999,285.745,291.406,293.186,294.344,293.964,294.631,294.842,295.691,295.424,295.851,1
  1855,04/01/23 10:51:58,51, 90.00,160.20,307.589,131.989,134.043,135.775,131.749,132.260,128.007,120.986,118.123,108.315, 99.480, 93.021, 86.430, 83.388, 79.331, 77.835, 80.893, 86.468, 79.869, 77.311, 75.427, 71.804,223.285,242.600,261.457,277.263,286.490,291.990,293.038,293.818,293.829,294.124,294.885,295.488,294.836,295.447,1
  1856,04/01/23 10:51:59,41, 296.6000,  73.5700,1013.3000, 238.6900,0,1
  1857,04/01/23 10:52:21,51,135.00, 19.80,307.602,124.974,127.413,128.556,124.325,124.366,121.324,114.166,111.467,101.731, 93.086, 86.839, 80.857, 78.219, 73.792, 72.529, 75.944,109.408, 75.246, 72.797, 70.647, 67.325,217.815,238.045,257.582,275.127,286.244,291.429,293.210,294.617,294.360,295.056,295.473,296.438,295.277,295.938,1
  1858,04/01/23 10:52:39,51,135.00,160.20,307.617,132.586,134.293,135.913,132.445,132.352,128.741,121.294,116.890,108.927, 99.081, 93.498, 86.540, 83.388, 79.233, 77.876, 80.918, 83.441, 80.714, 77.403, 74.711, 72.184,223.588,243.039,261.811,277.246,286.577,292.171,293.621,294.812,294.381,295.613,295.265,296.008,296.000,296.112,1
  1859,04/01/23 10:52:40,41, 296.6500,  73.4300,1013.4000, 238.6100,0,1
  1860,04/01/23 10:53:56,41, 296.7300,  73.0500,1013.4000, 238.5600,0,1
  1861,04/01/23 10:54:31,51,  0.00, 19.80,307.714,128.121,130.742,131.487,127.319,127.983,124.194,117.326,112.233,104.302, 96.240, 88.253, 83.675, 80.868, 76.609, 74.782, 78.135, 79.484, 76.627, 75.181, 72.534, 69.138,220.088,240.592,259.398,276.247,286.703,290.941,293.263,294.162,294.901,295.769,295.487,295.508,296.473,296.767,1
  1862,04/01/23 10:54:49,51,  0.00, 90.00,307.733, 53.711, 54.971, 55.356, 52.666, 53.858, 53.282, 48.421, 46.424, 41.951, 37.448, 35.509, 32.512, 31.460, 28.452, 28.762, 34.393, 39.159, 36.023, 35.227, 32.273, 28.938,112.523,135.655,160.842,192.470,229.225,260.233,280.773,289.188,291.287,293.315,293.467,293.683,293.621,294.640,1
  1863,04/01/23 10:55:07,51,  0.00,160.20,307.745,130.063,133.315,133.962,130.513,130.500,126.952,119.921,114.702,106.826, 97.934, 90.349, 84.949, 83.084, 78.451, 75.939, 79.724,152.762, 78.472, 76.727, 74.390, 70.422,222.114,241.934,260.014,276.530,287.437,290.881,293.293,293.797,294.702,295.158,295.608,295.272,295.253,295.845,1
  1864,04/01/23 10:55:30,51, 45.00, 19.80,307.764,128.748,131.396,131.174,128.134,128.191,124.211,117.346,112.633,104.209, 96.563, 88.750, 83.760, 80.924, 76.380, 74.256, 77.684, 79.494, 76.699, 74.736, 72.127, 68.583,218.970,239.501,258.188,275.538,287.091,290.977,292.951,293.932,294.624,294.461,294.587,294.631,295.449,296.031,1
  1865,04/01/23 10:55:48,51, 45.00,160.20,307.779,131.753,134.294,135.572,132.004,131.708,127.617,119.989,116.623,107.891, 99.446, 91.915, 86.546, 84.216, 79.139, 77.653, 80.531,124.148, 78.512, 76.994, 74.241, 70.979,222.961,242.641,261.133,277.171,287.595,291.828,293.806,293.580,295.229,294.963,295.178,294.925,295.275,296.364,1
  1866,04/01/23 10:55:49,41, 296.7400,  73.0500,1013.3000, 238.1800,0,1
  1867,04/01/23 10:56:11,51, 90.00, 19.80,307.798,128.047,131.085,131.500,127.700,127.981,123.521,117.126,112.629,104.161, 96.182, 88.335, 83.336, 80.567, 75.909, 73.958, 77.182, 80.532, 76.348, 74.273, 72.220, 69.067,218.547,238.955,257.618,275.259,286.843,290.841,293.573,294.496,294.445,294.666,295.190,294.812,295.491,295.963,1
  1868,04/01/23 10:56:29,51, 90.00,160.20,307.815,132.694,135.702,136.593,133.073,132.700,129.496,122.599,119.861,108.996,100.837, 93.568, 87.234, 85.169, 80.312, 78.734, 82.131, 87.078, 79.625, 77.766, 76.338, 73.338,223.960,243.744,260.755,277.060,287.719,290.648,292.950,294.710,294.190,294.735,295.315,294.855,294.656,296.237,1
  1869,04/01/23 10:56:29,41, 296.7200,  73.1000,1013.4000, 239.1500,0,1
  1870,04/01/23 10:56:52,51,135.00, 19.80,307.840,127.255,129.811,130.145,126.806,127.153,122.745,115.734,112.764,103.762, 95.268, 87.408, 82.675, 80.100, 75.579, 74.026, 76.441,105.155, 76.001, 74.388, 72.067, 68.306,217.507,238.137,257.088,274.468,286.612,290.905,292.979,293.970,294.466,294.971,294.981,295.041,295.506,296.279,1
  1871,04/01/23 10:57:09,51,135.00,160.20,307.855,132.826,135.093,136.137,132.301,132.569,129.070,121.584,116.615,108.675,100.791, 92.288, 86.985, 84.555, 79.944, 78.259, 81.286, 82.475, 79.636, 78.579, 75.584, 71.686,223.506,243.255,261.031,277.096,287.579,291.492,293.575,294.027,294.409,295.158,295.307,295.549,295.331,296.423,1
  1872,04/01/23 10:57:10,41, 296.7000,  73.3200,1013.4000, 239.1800,0,1
  1873,04/01/23 10:58:28,41, 296.7000,  73.3800,1013.4000, 238.8600,0,1
  1874,04/01/23 10:59:03,51,  0.00, 19.80,307.964,130.385,133.335,133.822,130.048,129.975,126.720,119.446,115.098,106.767, 97.465, 90.554, 85.868, 81.792, 78.368, 76.345, 79.648, 80.340, 78.382, 75.874, 73.811, 70.765,220.368,241.345,259.498,276.230,286.654,290.958,292.737,294.604,294.827,295.782,295.490,296.008,295.913,295.126,1
  1875,04/01/23 10:59:21,51,  0.00, 90.00,307.976, 55.540, 56.997, 58.094, 55.401, 55.102, 54.815, 50.085, 48.418, 42.804, 38.316, 36.221, 33.268, 31.670, 28.823, 29.019, 35.478, 38.607, 37.153, 35.590, 33.412, 29.611,112.468,137.027,161.335,192.865,228.639,260.368,280.672,289.339,290.987,293.147,293.488,295.001,294.505,293.710,1
  1876,04/01/23 10:59:38,51,  0.00,160.20,307.990,130.926,133.987,134.600,130.589,130.608,127.082,119.310,115.443,106.611, 97.500, 90.852, 85.591, 82.685, 78.689, 76.729, 79.413,150.885, 78.044, 76.159, 73.980, 70.852,221.230,242.419,260.421,277.201,287.509,291.282,292.952,294.218,294.825,295.422,295.370,295.201,295.900,295.285,1
  1877,04/01/23 11:00:02,51, 45.00, 19.80,308.007,129.584,132.515,133.155,128.982,129.185,125.617,118.364,114.168,105.335, 96.679, 89.540, 85.039, 81.199, 77.373, 75.175, 78.409, 79.870, 77.750, 75.393, 73.496, 70.232,219.121,240.045,258.217,275.561,286.711,291.308,292.824,294.141,294.744,295.003,295.801,295.471,295.910,295.283,1
  1878,04/01/23 11:00:20,51, 45.00,160.20,308.022,130.727,133.601,134.341,130.604,130.584,127.282,119.623,115.764,106.757, 97.756, 90.875, 86.125, 82.148, 78.421, 76.397, 80.150,124.766, 78.969, 76.720, 74.178, 71.146,222.625,243.030,261.552,277.218,287.352,291.917,293.415,294.782,294.978,296.008,295.677,296.571,296.250,295.398,1
  1879,04/01/23 11:00:21,41, 296.6700,  73.6800,1013.4000, 238.9900,0,1
  1880,04/01/23 11:00:43,51, 90.00, 19.80,308.042,130.225,132.973,133.345,129.674,129.420,126.508,118.579,114.597,105.821, 96.946, 89.594, 85.050, 81.599, 77.334, 75.870, 79.015, 81.133, 78.071, 75.530, 73.683, 70.136,218.951,240.112,258.386,276.014,286.917,291.098,293.144,294.266,294.779,295.746,295.762,296.175,296.274,295.596,1
  1881,04/01/23 11:01:02,51, 90.00,160.20,308.059,131.547,134.126,134.869,131.693,131.399,128.105,120.532,119.188,107.706, 99.095, 92.304, 86.642, 83.718, 78.608, 77.155, 80.271, 85.831, 79.540, 77.657, 74.277, 71.693,223.273,244.007,261.813,277.178,287.599,291.705,293.157,293.985,295.243,295.847,295.428,296.064,296.254,295.431,1
  1882,04/01/23 11:01:03,41, 296.6600,  73.6800,1013.4000, 239.2200,0,1
  1883,04/01/23 11:01:25,51,135.00, 19.80,308.084,128.557,131.138,132.017,127.929,127.969,124.888,116.876,114.190,104.999, 95.495, 88.888, 83.370, 80.539, 76.022, 74.260, 78.021,109.300, 77.177, 74.305, 72.556, 68.721,218.300,239.411,258.135,275.922,286.794,291.521,293.437,293.970,294.676,295.103,295.047,295.657,295.619,295.042,1
  1884,04/01/23 11:01:43,51,135.00,160.20,308.107,134.371,137.135,138.376,134.772,134.481,130.666,123.540,118.919,110.635,101.096, 94.057, 88.396, 85.046, 80.500, 78.675, 82.339, 83.157, 80.867, 78.438, 76.352, 73.075,223.787,244.545,261.967,277.930,287.791,291.718,293.614,294.567,295.021,295.756,294.940,295.638,295.751,295.059,1
  1885,04/01/23 11:01:44,41, 296.6400,  73.7000,1013.4000, 239.0200,0,1
  1886,04/01/23 11:03:01,41, 296.6800,  73.5400,1013.5000, 240.0500,0,1
  1887,04/01/23 11:03:36,51,  0.00, 19.80,308.202,129.751,133.328,134.003,129.715,130.423,126.096,119.244,114.991,106.530, 97.382, 90.360, 85.371, 81.880, 78.167, 76.401, 79.182, 80.766, 78.957, 75.739, 74.537, 70.911,221.001,240.268,258.925,276.033,286.918,291.327,292.851,294.507,295.043,295.132,296.290,295.429,295.757,295.195,1
  1888,04/01/23 11:03:54,51,  0.00, 90.00,308.216, 55.547, 56.625, 57.964, 55.079, 55.673, 55.217, 51.011, 47.741, 43.225, 38.816, 36.170, 33.136, 31.074, 28.717, 28.989, 35.159, 39.503, 37.402, 35.119, 34.044, 29.858,113.200,135.959,161.280,193.223,228.838,260.720,280.320,289.165,291.486,291.796,293.144,294.567,293.491,294.248,1
  1889,04/01/23 11:04:11,51,  0.00,160.20,308.221,134.242,137.171,138.458,133.564,134.016,129.771,123.087,118.804,109.733,100.997, 93.842, 88.070, 84.491, 79.997, 78.589, 81.904,149.641, 80.515, 77.048, 75.544, 72.600,223.505,242.037,261.180,277.237,287.219,291.804,292.574,294.886,294.670,295.560,295.906,295.897,296.171,295.861,1
  1890,04/01/23 11:04:35,51, 45.00, 19.80,308.233,131.739,134.739,135.332,131.377,131.310,127.945,120.972,116.841,107.607, 99.386, 91.696, 86.101, 82.762, 78.383, 77.251, 80.129, 81.980, 78.948, 75.933, 74.406, 71.595,220.295,239.625,258.839,275.467,286.979,291.292,292.960,294.424,294.398,294.298,296.403,296.031,295.035,295.594,1
  1891,04/01/23 11:04:53,51, 45.00,160.20,308.238,132.466,135.296,136.382,132.568,132.472,128.809,121.505,117.483,108.937, 99.762, 92.724, 86.232, 83.218, 79.487, 77.719, 80.654,123.864, 79.568, 76.787, 75.909, 72.408,223.659,242.753,261.572,277.016,287.759,291.738,292.344,295.038,295.214,295.011,295.656,296.206,295.493,295.669,1
  1892,04/01/23 11:04:53,41, 296.7700,  73.2400,1013.5000, 239.7900,0,1
  1893,04/01/23 11:05:16,51, 90.00, 19.80,308.250,130.069,132.627,133.272,129.487,129.083,125.822,119.168,114.991,105.848, 97.784, 90.077, 84.902, 81.920, 77.189, 75.610, 79.038, 81.699, 78.029, 75.382, 73.917, 71.198,219.114,238.775,257.831,275.525,286.616,291.278,293.026,294.172,295.009,294.709,296.214,296.160,295.623,295.614,1
