Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000,Ch  51.248,Ch  51.760,Ch  52.280,Ch  52.804,Ch  53.336,Ch  53.848,Ch  54.400,Ch  54.940,Ch  55.500,Ch  56.020,Ch  56.660,Ch  57.288,Ch  57.964,Ch  58.800,DataQuality
2710,04/08/23 14:42:35,51,45.0,160.2,311.531,163.92,167.328,167.497,161.695,161.084,153.391,145.016,139.091,127.076,115.284,106.603,98.968,96.961,93.17,91.156,92.97,134.321,89.772,87.952,86.181,80.239,226.567,245.431,262.997,278.2,287.993,292.428,294.531,295.229,295.785,296.563,297.195,296.626,297.062,297.18,1.0
2712,04/08/23 14:42:57,51,90.0,19.8,311.547,164.678,168.534,169.233,162.918,162.111,155.219,146.122,140.113,129.268,117.88,109.199,102.697,100.245,97.194,95.889,96.937,98.166,95.329,93.821,92.249,86.667,227.511,244.811,261.688,277.126,286.89,291.559,293.652,294.794,295.642,296.636,296.742,296.314,296.908,296.509,1.0
2713,04/08/23 14:43:15,51,90.0,160.2,311.557,165.496,169.332,170.056,164.187,163.457,155.996,146.143,142.025,129.263,117.363,109.088,101.23,99.313,96.195,94.086,95.329,99.104,92.365,91.179,89.124,83.903,229.673,247.304,264.224,278.935,287.906,292.469,294.296,295.59,295.995,296.831,296.909,296.77,297.015,297.24,1.0
2715,04/08/23 14:43:38,51,135.0,19.8,311.57,162.626,166.4,167.221,160.619,160.07,152.961,143.348,138.741,125.913,114.37,105.228,97.975,95.707,92.363,89.899,91.958,117.211,88.687,87.185,85.67,79.616,224.41,243.228,260.51,276.939,287.814,292.765,294.42,295.55,296.093,296.718,297.102,296.919,297.588,297.493,1.0
2716,04/08/23 14:43:56,51,135.0,160.2,311.578,169.373,172.51,173.763,167.207,166.693,159.138,149.468,144.13,132.359,120.993,112.181,103.844,101.837,99.222,96.676,98.344,98.195,95.436,93.604,92.885,86.269,231.19,248.833,264.773,279.534,288.527,292.828,294.33,295.964,296.157,297.427,297.733,296.695,297.288,297.009,1.0
2719,04/08/23 14:45:49,51,0.0,19.8,311.652,174.934,177.86,178.332,172.324,172.337,165.707,157.621,152.013,141.491,130.893,123.49,117.256,115.464,112.008,111.382,113.398,112.742,111.068,109.603,109.372,105.204,237.156,253.106,267.419,279.685,288.302,292.344,294.521,295.634,295.769,295.449,296.55,296.523,296.534,296.518,1.0
2720,04/08/23 14:46:06,51,0.0,90.0,311.671,75.375,76.753,77.756,73.399,73.56,71.073,64.637,61.645,54.893,48.04,44.808,39.862,39.245,37.789,39.264,44.192,46.853,44.362,43.026,42.299,34.411,120.068,143.782,167.993,196.743,231.354,260.824,281.559,289.526,292.074,292.62,294.728,294.635,295.626,295.286,1.0
2721,04/08/23 14:46:24,51,0.0,160.2,311.687,166.505,169.445,169.709,163.774,163.721,156.791,147.525,141.465,131.001,119.084,109.999,101.442,99.362,95.431,94.524,96.249,172.189,92.998,90.129,89.273,82.906,227.037,246.103,263.346,277.959,287.721,292.169,294.444,295.173,295.488,295.233,296.354,296.501,296.751,296.721,1.0
2722,04/08/23 14:46:47,51,45.0,19.8,311.705,170.42,173.194,173.936,167.821,167.62,160.638,151.861,146.546,135.225,124.373,115.523,109.348,106.822,103.137,102.475,104.625,104.241,102.282,100.635,100.122,94.705,231.407,249.009,265.149,277.841,288.082,291.738,294.149,295.182,295.889,294.757,296.695,296.326,297.07,296.841,1.0
2723,04/08/23 14:47:05,51,45.0,160.2,311.722,165.224,168.395,169.015,162.843,162.193,155.221,146.133,140.761,129.219,117.499,108.838,100.679,98.932,94.753,93.739,95.473,138.994,92.661,89.878,88.633,83.017,226.876,246.293,263.626,278.355,288.224,291.942,294.354,295.529,295.966,294.715,296.249,296.105,296.664,296.666,1.0
2725,04/08/23 14:47:28,51,90.0,19.8,311.747,164.515,167.906,168.65,162.067,161.808,154.976,145.363,140.537,128.48,116.695,108.579,100.472,98.635,95.415,94.286,95.585,96.379,93.267,90.364,89.738,84.289,223.811,243.34,261.33,276.254,286.541,291.858,293.734,295.336,295.637,295.19,296.431,296.251,296.842,296.718,1.0
2726,04/08/23 14:47:46,51,90.0,160.2,311.765,168.541,171.363,172.001,165.767,165.733,158.379,149.601,145.804,132.704,120.822,112.664,104.651,102.519,99.004,97.429,99.596,101.993,95.546,94.258,93.379,87.159,229.757,248.413,265.318,278.882,287.908,292.251,294.787,295.483,296.218,295.312,296.633,295.89,296.217,296.439,1.0
2728,04/08/23 14:48:09,51,135.0,19.8,311.788,163.59,166.531,166.909,160.691,160.479,153.659,144.36,139.443,126.952,115.923,106.879,99.171,96.983,92.748,92.227,93.4,117.65,90.269,88.009,87.108,81.425,222.448,242.731,260.652,275.781,287.196,291.657,294.019,294.839,295.924,294.935,296.321,295.77,296.378,296.646,1.0
2729,04/08/23 14:48:27,51,135.0,160.2,311.814,169.621,172.935,173.66,166.859,166.654,158.788,149.962,143.812,131.827,120.316,111.543,102.712,100.774,96.596,95.153,96.779,95.697,93.41,90.714,90.254,83.479,227.503,246.715,264.449,278.39,287.653,292.63,294.32,295.235,295.737,295.465,296.465,295.72,296.652,296.427,1.0
2732,04/08/23 14:50:20,51,0.0,19.8,312.027,171.658,174.501,175.069,169.074,168.557,161.697,152.787,147.528,137.072,126.059,117.246,110.556,108.006,105.176,104.7,106.481,105.789,103.503,102.426,101.354,96.612,231.812,249.319,264.945,277.993,288.03,292.341,294.182,296.194,295.766,295.837,297.468,296.479,296.576,297.537,1.0
2733,04/08/23 14:50:37,51,0.0,90.0,312.066,74.618,77.019,77.587,73.599,72.725,69.632,64.053,59.887,54.235,47.808,42.494,38.788,37.523,37.095,37.86,43.276,45.121,42.759,41.819,41.314,32.42,117.752,141.255,165.471,195.249,230.265,260.862,281.206,289.607,292.452,292.944,294.96,295.228,295.048,296.369,1.0
2734,04/08/23 14:50:55,51,0.0,160.2,312.105,166.526,170.304,170.332,164.555,164.097,156.995,148.275,143.081,131.288,119.488,110.573,102.681,99.766,96.947,95.662,97.129,172.899,94.813,92.581,91.03,84.919,229.778,248.303,264.687,278.511,288.184,292.512,294.618,295.298,296.006,295.626,297.129,296.552,297.195,297.16,1.0
2735,04/08/23 14:51:18,51,45.0,19.8,312.153,170.077,173.371,174.144,167.725,167.686,161.13,152.397,146.821,136.298,125.324,116.405,109.677,107.116,105.105,103.367,105.593,106.053,103.838,103.113,101.793,96.626,235.221,251.75,266.755,278.817,287.773,292.18,294.907,295.977,296.559,295.465,297.452,296.733,296.52,297.587,1.0
2736,04/08/23 14:51:37,51,45.0,160.2,312.188,166.383,169.766,170.551,164.762,163.908,156.895,147.927,143.174,131.574,119.826,110.113,102.355,99.515,96.839,95.527,97.31,139.921,94.478,91.865,90.905,85.084,228.943,247.802,264.659,278.89,288.535,293.004,294.739,296.358,296.326,295.397,297.289,296.177,296.709,297.513,1.0
2738,04/08/23 14:52:00,51,90.0,19.8,312.226,164.548,168.319,168.832,161.954,161.227,154.246,145.041,140.259,128.024,116.822,107.444,100.398,97.188,94.738,93.059,94.634,94.769,91.66,90.173,89.632,83.368,225.564,244.631,262.119,276.826,287.689,291.772,293.935,296.521,296.167,295.932,296.724,296.765,296.259,297.92,1.0
2739,04/08/23 14:52:18,51,90.0,160.2,312.254,165.833,169.26,170.016,163.65,163.187,155.673,146.277,142.727,129.329,117.019,107.196,99.489,96.177,93.197,92.162,93.044,97.711,90.321,87.535,86.637,80.915,226.895,246.495,264.095,278.198,288.549,292.461,295.366,296.116,296.847,296.601,297.276,296.791,296.337,297.812,1.0
2741,04/08/23 14:52:41,51,135.0,19.8,312.292,163.936,167.051,167.622,161.65,160.677,153.95,145.088,139.956,128.077,116.385,106.861,99.474,96.82,94.139,92.537,94.278,124.731,91.771,89.465,88.536,82.501,226.326,245.014,262.22,277.06,287.942,292.542,294.757,295.712,296.346,295.673,297.218,296.697,297.417,297.586,1.0
2742,04/08/23 14:52:58,51,135.0,160.2,312.317,169.169,172.159,173.056,166.941,166.521,158.14,148.706,143.077,131.937,119.739,109.973,101.832,99.411,96.253,94.928,96.312,95.668,93.523,90.874,89.323,83.361,229.561,248.435,265.104,279.434,289.302,292.98,294.811,296.096,296.441,296.129,296.842,297.396,296.783,297.664,1.0
2745,04/08/23 14:54:52,51,0.0,19.8,312.461,169.301,172.735,172.5,167.271,166.755,159.757,150.034,144.408,133.615,122.574,113.029,107.071,104.446,101.501,100.422,101.589,101.432,99.355,97.851,96.606,90.601,230.629,247.759,264.287,278.008,288.477,293.016,294.278,295.837,296.829,297.039,296.983,296.851,297.29,296.752,1.0
2746,04/08/23 14:55:09,51,0.0,90.0,312.49,74.035,76.2,76.829,72.63,72.156,69.001,63.047,59.027,52.833,46.371,41.847,38.698,36.737,36.359,36.86,42.367,44.103,41.654,40.881,40.083,30.828,117.134,139.717,164.544,194.373,229.861,260.791,280.952,289.95,293.322,293.949,295.692,294.502,296.489,296.013,1.0
2747,04/08/23 14:55:27,51,0.0,160.2,312.524,165.579,168.808,169.206,163.772,162.808,156.287,146.243,140.776,129.962,118.04,108.523,101.706,98.338,96.075,93.94,95.505,163.205,92.177,90.022,89.241,83.153,228.158,246.067,263.869,278.648,288.19,292.786,294.178,295.507,296.528,296.797,297.46,297.219,296.934,297.437,1.0
2748,04/08/23 14:55:50,51,45.0,19.8,312.569,171.381,174.236,174.557,168.718,168.194,161.678,152.391,147.07,137.151,125.801,117.005,110.854,108.912,106.067,104.75,107.077,106.184,104.079,103.148,101.605,97.378,232.713,249.326,264.775,278.051,287.641,292.817,294.171,295.114,296.388,296.608,296.909,296.86,296.778,297.404,1.0
2749,04/08/23 14:56:08,51,45.0,160.2,312.605,168.696,171.446,172.5,166.703,166.095,159.457,149.888,144.518,133.302,121.54,112.095,105.319,102.778,100.126,98.201,99.983,151.991,96.35,95.271,93.494,87.805,230.955,248.261,265.215,278.378,288.045,293.123,294.542,295.197,296.721,296.168,296.639,296.441,296.599,296.506,1.0
2751,04/08/23 14:56:31,51,90.0,19.8,312.654,163.53,166.869,167.409,161.491,160.745,153.603,143.609,137.897,126.35,114.965,105.489,98.195,95.298,93.404,91.039,92.835,92.829,89.499,88.297,86.668,80.771,224.259,242.307,260.84,276.129,287.055,292.464,293.679,294.197,296.44,295.105,295.924,296.443,296.858,296.195,1.0
2752,04/08/23 14:56:49,51,90.0,160.2,312.696,165.484,168.705,169.051,163.149,162.619,155.11,145.25,140.885,127.753,115.297,105.685,98.183,95.463,92.487,90.473,91.849,95.573,87.841,86.141,84.545,78.056,224.884,243.997,262.036,277.384,287.724,292.197,293.372,294.237,295.055,295.351,295.974,295.699,296.148,295.867,1.0
2754,04/08/23 14:57:12,51,135.0,19.8,312.738,163.486,166.81,167.175,161.667,160.704,153.819,144.446,139.884,127.708,116.609,107.18,100.898,97.551,94.714,92.851,95.19,121.818,91.669,90.391,88.857,82.958,226.244,243.86,261.365,276.41,287.059,291.637,293.709,294.468,295.477,295.305,295.704,295.469,296.543,295.83,1.0
2755,04/08/23 14:57:30,51,135.0,160.2,312.772,169.494,173.178,173.336,167.31,166.99,159.456,149.196,142.802,132.35,120.087,110.501,102.958,100.501,97.97,95.22,96.701,96.571,93.0,91.797,89.991,84.368,229.06,246.296,263.298,277.391,287.601,292.087,293.22,294.186,295.058,295.314,295.524,295.387,295.862,295.574,1.0
2758,04/08/23 14:59:24,51,0.0,19.8,312.928,167.034,170.955,171.093,164.69,164.236,157.022,148.083,142.005,130.592,119.206,110.816,103.914,100.837,98.18,96.637,97.976,98.69,95.665,94.725,92.335,87.206,227.91,245.67,263.269,277.919,288.134,292.201,294.908,295.078,296.413,297.607,296.936,297.049,297.217,296.873,1.0
2759,04/08/23 14:59:41,51,0.0,90.0,312.95,74.353,76.679,77.318,72.894,72.525,70.095,63.309,59.274,52.737,46.92,42.284,38.294,37.078,36.696,37.33,41.592,44.814,42.548,41.429,40.544,32.071,116.456,140.178,164.605,195.328,230.342,260.214,281.433,289.154,292.423,294.088,294.055,294.558,295.463,295.207,1.0
2760,04/08/23 14:59:59,51,0.0,160.2,312.974,164.651,169.26,169.456,162.96,162.621,155.714,145.923,140.81,128.893,118.096,108.9,101.479,98.502,95.245,93.313,95.213,169.653,92.505,90.58,89.792,82.833,227.882,246.097,262.983,277.818,287.582,291.568,294.154,294.17,294.983,295.871,296.03,296.562,296.951,296.542,1.0
2761,04/08/23 15:00:22,51,45.0,19.8,313.002,170.437,174.429,174.263,168.655,167.891,161.137,151.979,146.373,135.947,125.6,116.841,111.076,108.554,105.653,104.59,105.955,106.903,104.303,103.495,102.615,97.633,233.761,249.359,265.564,278.503,287.524,291.788,294.791,295.41,295.696,296.664,296.298,296.459,297.308,297.153,1.0
2762,04/08/23 15:00:40,51,45.0,160.2,313.027,166.983,170.941,171.096,165.688,165.025,158.438,149.23,144.32,132.222,121.218,112.511,105.006,102.453,99.314,97.964,99.036,145.434,97.196,95.289,93.677,87.578,229.832,247.935,264.493,278.361,288.229,291.686,294.616,295.209,295.776,296.363,296.351,297.14,297.307,297.311,1.0
2764,04/08/23 15:01:03,51,90.0,19.8,313.059,163.534,167.073,167.419,160.832,160.434,153.719,143.553,137.757,126.564,115.48,106.049,99.047,96.001,92.682,91.428,92.845,93.749,90.084,89.349,87.128,81.498,224.866,244.079,261.695,277.696,287.686,292.241,295.002,295.749,297.035,298.336,297.74,298.197,299.214,297.779,1.0
2765,04/08/23 15:01:21,51,90.0,160.2,313.082,167.862,171.947,171.758,166.062,165.478,158.44,148.473,145.174,131.628,119.283,110.859,102.503,99.743,96.465,94.9,96.129,101.773,92.724,91.233,90.021,83.251,229.408,247.672,265.028,279.535,289.335,292.872,295.863,296.276,296.504,297.187,297.95,297.526,298.75,297.682,1.0
2767,04/08/23 15:01:44,51,135.0,19.8,313.114,161.874,165.889,166.075,159.705,159.51,152.382,142.098,137.691,124.985,114.176,104.393,97.055,94.072,91.193,89.108,90.451,118.758,88.379,86.336,84.554,78.677,223.682,242.813,261.15,277.69,288.762,292.393,295.95,297.096,297.295,298.582,297.921,298.15,299.338,298.695,1.0
2768,04/08/23 15:02:02,51,135.0,160.2,313.141,169.147,173.003,173.474,166.895,166.263,159.213,149.385,143.547,131.898,120.437,111.106,103.392,100.846,97.161,95.341,97.06,97.594,94.209,92.698,90.699,84.694,230.358,248.17,265.692,280.183,289.735,293.532,296.48,296.939,297.456,298.088,298.211,298.981,298.807,298.589,1.0
2771,04/08/23 15:03:54,51,0.0,19.8,313.308,166.141,170.115,170.24,163.542,163.597,156.089,147.281,141.887,130.042,118.841,109.053,103.128,100.177,97.463,96.907,97.52,97.627,94.521,93.282,91.51,85.747,228.053,246.257,263.952,278.718,288.446,292.18,295.015,296.028,297.183,296.783,298.164,297.586,297.088,298.316,1.0
2772,04/08/23 15:04:12,51,0.0,90.0,313.336,75.009,77.514,77.838,73.401,73.475,70.16,63.803,61.033,53.61,46.678,42.597,38.96,36.861,37.233,38.344,42.426,45.191,41.881,41.181,40.532,31.252,116.414,140.042,164.764,194.685,230.255,260.311,281.652,289.502,292.7,293.342,295.498,295.445,295.121,295.901,1.0
2773,04/08/23 15:04:29,51,0.0,160.2,313.364,165.677,170.03,169.993,163.489,163.876,156.762,147.512,142.782,131.444,118.859,109.77,102.839,99.3,97.564,95.558,96.981,172.279,93.559,91.598,91.043,84.357,230.084,247.523,265.035,279.646,289.056,292.885,295.302,295.765,296.97,297.33,298.024,297.881,298.196,297.971,1.0
2774,04/08/23 15:04:53,51,45.0,19.8,313.403,170.76,174.693,174.418,168.586,168.214,161.41,152.929,147.492,136.47,125.429,116.762,111.087,107.803,106.088,104.97,107.125,106.997,104.334,103.077,102.494,96.815,234.769,250.507,266.147,279.287,288.155,292.563,295.157,296.043,296.967,297.029,298.197,296.768,297.731,297.824,1.0
2775,04/08/23 15:05:11,51,45.0,160.2,313.428,166.811,171.179,171.306,165.245,165.432,158.873,149.893,145.032,133.307,121.909,113.209,106.366,103.594,101.117,99.996,101.435,145.567,98.042,96.376,95.694,90.077,232.49,249.506,266.89,280.317,289.908,293.442,295.9,296.305,297.599,297.524,298.398,298.587,298.185,298.384,1.0
2777,04/08/23 15:05:34,51,90.0,19.8,313.461,163.737,168.151,167.757,161.607,161.408,154.323,144.558,139.529,127.985,116.342,107.15,100.593,97.468,94.857,93.909,95.393,95.052,91.677,90.089,89.207,82.341,227.251,245.114,263.025,277.85,288.24,292.662,294.794,295.653,297.362,296.558,297.782,298.121,297.281,297.608,1.0
2778,04/08/23 15:05:51,51,90.0,160.2,313.486,171.175,175.456,175.156,169.155,169.278,162.73,153.637,150.793,136.832,125.295,116.482,109.456,106.838,103.809,102.803,104.012,108.776,100.702,100.427,98.457,92.619,237.042,253.294,268.783,280.798,289.413,292.727,295.274,296.156,297.177,296.19,298.685,297.742,297.89,298.044,1.0
2780,04/08/23 15:06:14,51,135.0,19.8,313.522,161.99,165.904,166.193,159.38,159.364,152.041,143.025,138.658,125.092,113.444,103.423,96.948,93.61,91.443,89.347,90.991,120.745,87.124,85.932,84.02,77.263,221.551,241.0,259.831,276.36,287.862,291.927,294.49,295.963,296.735,296.45,298.213,297.512,297.548,298.214,1.0
2781,04/08/23 15:06:32,51,135.0,160.2,313.552,170.587,174.546,174.758,167.856,168.076,160.925,151.311,145.42,133.569,122.674,112.741,105.974,103.291,100.688,98.753,100.685,99.987,97.142,96.072,95.3,88.579,234.128,250.799,267.782,280.804,289.865,294.086,296.459,297.268,298.192,297.786,298.883,299.208,299.231,299.361,1.0
2784,04/08/23 15:08:25,51,0.0,19.8,313.732,166.582,170.277,170.26,164.238,163.389,156.131,146.539,141.075,129.687,119.006,109.778,102.739,99.971,97.16,95.968,97.377,97.195,94.89,93.032,91.731,86.328,229.427,246.559,263.505,278.391,288.074,292.882,295.096,296.341,296.648,297.874,297.757,298.319,298.027,298.532,1.0
2785,04/08/23 15:08:43,51,0.0,90.0,313.764,74.952,76.66,76.857,73.067,72.948,69.823,63.145,59.53,52.657,46.394,42.186,37.587,36.175,36.227,36.865,41.618,43.894,41.946,40.859,39.897,31.071,117.715,140.502,164.954,194.852,230.684,261.102,282.15,290.457,292.743,295.701,296.039,296.5,296.452,297.105,1.0
2786,04/08/23 15:09:00,51,0.0,160.2,313.796,167.325,170.514,170.763,165.534,164.585,158.344,148.829,142.743,131.753,120.053,111.041,103.17,100.39,97.973,95.945,96.747,166.825,94.24,92.491,91.351,85.128,230.418,248.307,264.934,279.004,289.2,292.454,294.717,296.487,296.05,297.361,297.743,298.405,298.149,298.318,1.0
2787,04/08/23 15:09:23,51,45.0,19.8,313.844,170.361,173.447,173.375,167.523,167.099,159.793,150.999,144.649,133.808,122.917,113.82,106.951,104.033,101.753,99.968,101.815,101.387,99.687,97.978,96.6,91.392,231.507,248.177,264.058,278.021,288.741,292.534,295.029,295.835,295.459,296.585,297.547,297.81,297.922,298.527,1.0
2788,04/08/23 15:09:41,51,45.0,160.2,313.873,170.044,172.997,172.807,168.257,167.579,161.463,152.715,146.854,135.463,124.164,116.345,108.59,106.495,104.194,102.349,103.413,149.649,101.161,99.561,98.269,93.234,233.922,250.717,266.501,279.663,289.784,292.801,295.306,296.113,295.354,296.825,298.275,297.498,297.396,298.096,1.0
2790,04/08/23 15:10:05,51,90.0,19.8,313.905,165.552,169.149,168.916,163.353,162.656,156.113,146.731,140.593,129.183,117.966,108.809,101.226,98.252,95.553,94.177,95.609,96.019,92.075,91.664,89.765,83.835,227.283,244.694,261.687,277.509,288.214,291.92,294.863,295.953,295.949,296.189,298.258,297.686,297.857,298.663,1.0
2791,04/08/23 15:10:23,51,90.0,160.2,313.925,171.08,174.827,174.265,169.12,169.015,162.429,152.999,149.338,136.693,125.283,116.532,108.404,106.284,103.401,101.719,102.824,109.646,100.786,99.177,98.102,91.921,238.041,253.208,268.077,281.137,289.871,292.486,295.556,297.201,296.345,297.256,297.897,298.516,297.792,298.781,1.0
2793,04/08/23 15:10:46,51,135.0,19.8,313.951,163.274,166.201,166.151,160.838,160.45,153.42,143.508,138.529,126.116,114.221,105.603,97.513,94.41,91.158,89.745,91.072,119.028,87.623,86.39,84.311,78.448,223.168,242.323,260.291,276.786,287.776,292.499,294.573,295.359,294.94,297.12,297.484,297.963,297.57,297.965,1.0
2794,04/08/23 15:11:04,51,135.0,160.2,313.971,170.132,172.953,173.165,166.954,166.372,159.561,149.312,143.011,131.893,119.729,111.153,102.57,100.063,96.93,95.62,96.53,96.959,93.974,91.465,90.589,84.685,230.133,247.454,264.936,279.537,289.376,293.088,295.398,296.644,295.711,297.582,297.925,298.075,298.048,297.994,1.0
2797,04/08/23 15:12:57,51,0.0,19.8,314.062,167.628,171.164,170.957,165.078,164.777,157.197,147.722,142.505,130.436,119.032,109.513,103.117,99.769,97.424,95.705,97.287,97.703,94.356,92.667,91.57,84.463,227.481,245.822,262.249,277.516,286.947,292.038,294.877,295.05,295.704,296.436,296.496,297.248,297.379,298.518,1.0
2798,04/08/23 15:13:14,51,0.0,90.0,314.078,75.854,78.252,78.548,74.206,73.579,70.805,64.795,61.82,54.308,48.033,43.565,39.676,37.404,37.901,38.284,42.886,45.941,43.32,41.393,42.038,32.125,118.725,142.343,165.769,195.584,229.796,260.922,281.732,289.578,292.67,293.849,294.465,296.13,296.086,297.181,1.0
2799,04/08/23 15:13:32,51,0.0,160.2,314.095,168.661,171.593,172.353,166.489,166.429,159.151,150.439,145.588,133.387,121.709,112.218,105.753,101.636,99.052,96.989,98.969,170.186,95.578,93.691,92.327,86.086,231.13,248.838,264.937,278.879,288.075,292.617,295.622,296.233,296.02,297.053,297.386,297.263,297.587,298.963,1.0
2800,04/08/23 15:13:55,51,45.0,19.8,314.116,169.087,172.383,172.665,166.53,166.228,158.879,150.068,144.615,133.043,122.142,112.308,106.099,102.009,99.512,98.195,100.226,100.108,97.303,95.133,93.995,88.254,227.84,246.263,262.472,277.468,287.549,292.603,295.005,295.864,296.366,297.131,297.341,297.914,297.724,298.461,1.0
2801,04/08/23 15:14:13,51,45.0,160.2,314.132,173.287,176.449,176.985,171.944,171.352,165.524,156.79,152.366,140.919,129.996,121.563,114.684,111.978,109.18,108.248,110.052,157.555,107.626,106.204,104.965,99.737,238.167,254.396,267.888,280.757,288.07,292.676,295.149,295.948,296.252,297.013,296.759,297.681,298.082,298.529,1.0
2803,04/08/23 15:14:35,51,90.0,19.8,314.149,166.811,169.727,169.493,163.475,163.265,155.978,146.535,141.32,129.439,118.244,108.379,101.698,98.104,95.275,93.799,95.029,94.801,91.916,90.199,89.509,82.348,225.891,244.333,261.841,277.293,286.949,292.383,294.81,296.172,295.794,297.084,296.929,297.629,297.677,298.59,1.0
2804,04/08/23 15:14:53,51,90.0,160.2,314.165,168.554,171.912,171.888,166.239,165.975,158.584,149.847,147.178,131.533,119.886,111.081,103.319,100.049,97.442,95.85,96.849,101.226,94.108,91.275,90.071,83.514,228.124,246.853,263.593,278.102,286.994,292.561,294.151,295.164,294.773,295.478,295.533,296.752,297.011,297.241,1.0
2806,04/08/23 15:15:16,51,135.0,19.8,314.182,163.709,167.496,167.291,161.746,161.059,153.726,144.371,140.639,127.35,115.397,105.748,98.621,94.742,92.288,90.694,92.043,122.554,89.032,86.868,85.762,77.873,222.305,241.678,259.04,275.65,285.889,291.223,294.214,294.992,295.805,295.86,296.368,297.505,296.866,298.019,1.0
2807,04/08/23 15:15:35,51,135.0,160.2,314.196,170.055,173.423,173.445,167.488,167.036,159.556,149.705,143.837,131.848,120.217,110.155,102.622,98.906,95.991,94.427,95.816,95.46,92.166,90.232,88.875,82.002,228.076,246.732,263.554,278.424,287.246,292.663,294.442,295.503,295.912,295.89,296.684,297.022,297.411,298.405,1.0
2810,04/08/23 15:17:27,51,0.0,19.8,314.284,168.053,171.723,171.76,165.577,165.355,158.168,148.629,142.999,131.688,119.588,110.254,103.598,100.87,97.385,96.455,98.009,97.348,94.852,94.132,91.464,86.106,228.412,246.63,263.552,277.962,288.01,293.051,294.724,295.692,297.447,297.605,298.984,298.419,299.371,298.649,1.0
2811,04/08/23 15:17:45,51,0.0,90.0,314.299,75.117,78.029,77.402,72.894,73.131,70.347,63.468,60.191,53.507,46.438,42.32,38.134,37.102,36.465,37.815,41.97,44.386,42.615,41.462,40.647,31.735,117.571,141.455,165.73,195.728,230.934,261.688,281.405,289.966,293.896,294.112,296.818,295.612,297.149,297.18,1.0
2812,04/08/23 15:18:02,51,0.0,160.2,314.308,168.343,172.26,172.114,166.183,165.923,159.532,149.657,144.841,133.092,121.025,112.05,104.628,102.35,99.273,96.895,99.165,168.927,95.623,93.96,92.271,86.129,231.047,248.443,264.779,278.916,288.8,293.191,294.667,296.019,297.043,296.991,297.621,297.554,298.062,298.021,1.0
2813,04/08/23 15:18:26,51,45.0,19.8,314.322,170.557,173.932,173.999,168.399,167.609,160.663,151.688,146.183,134.598,122.8,114.204,107.493,104.345,101.61,100.244,101.818,101.207,99.405,96.959,95.971,90.394,229.088,247.373,263.348,277.445,287.863,292.894,294.078,295.903,297.31,297.374,298.453,297.872,299.123,298.006,1.0
2814,04/08/23 15:18:44,51,45.0,160.2,314.333,172.372,176.049,176.353,170.935,170.601,164.709,156.009,150.664,140.092,128.54,120.433,114.109,111.133,108.93,107.259,108.846,150.502,106.447,106.363,104.591,98.722,236.541,252.986,267.382,279.974,289.127,293.097,294.285,295.27,296.702,296.907,298.251,297.495,298.504,297.92,1.0
2816,04/08/23 15:19:08,51,90.0,19.8,314.348,165.686,169.112,168.512,162.775,162.688,155.108,145.788,140.269,128.208,116.616,106.917,99.978,97.096,94.353,92.798,93.874,93.569,90.806,89.141,87.911,81.249,224.939,243.933,260.919,276.41,287.75,292.935,294.536,295.743,297.266,296.518,297.793,298.465,298.394,298.014,1.0
2817,04/08/23 15:19:26,51,90.0,160.2,314.354,167.919,171.514,171.7,166.155,165.1,158.844,149.411,145.574,131.614,119.324,109.421,102.103,98.989,95.203,93.636,95.067,98.018,91.828,89.894,87.334,81.481,227.866,246.296,263.908,278.686,288.773,292.739,294.344,295.741,297.108,297.45,297.764,297.485,298.756,298.032,1.0
2819,04/08/23 15:19:49,51,135.0,19.8,314.362,164.155,167.754,167.808,161.982,161.076,154.884,145.223,141.375,128.224,116.464,107.217,100.392,97.218,93.923,92.495,93.792,121.652,90.54,89.304,87.391,80.928,225.217,243.578,261.329,276.597,288.137,292.463,294.337,295.708,297.231,296.739,298.458,297.72,298.564,298.208,1.0
2820,04/08/23 15:20:06,51,135.0,160.2,314.366,170.882,174.427,174.666,168.579,167.965,160.274,150.906,145.171,134.014,120.959,111.759,104.419,101.933,97.968,96.644,97.533,97.51,95.043,93.278,91.203,84.966,230.66,248.838,265.288,278.637,288.999,292.633,294.13,295.92,296.401,296.052,298.03,297.374,298.306,298.696,1.0
2823,04/08/23 15:22:00,51,0.0,19.8,314.391,169.159,172.137,172.153,165.97,165.649,158.803,148.522,143.196,131.916,119.81,110.373,103.336,100.216,97.77,96.064,97.771,97.118,94.917,93.45,92.355,85.688,227.672,246.118,262.202,278.167,288.74,293.032,294.253,296.107,297.211,297.356,298.157,298.326,298.089,297.597,1.0
2824,04/08/23 15:22:17,51,0.0,90.0,314.394,75.238,77.031,77.544,73.374,73.167,70.409,62.59,60.297,53.715,46.774,42.738,38.057,36.955,36.319,37.522,42.323,44.983,42.497,41.01,41.08,32.132,118.817,142.044,165.633,196.128,231.693,260.75,281.307,289.876,294.489,294.998,296.399,296.546,296.722,297.19,1.0
