Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
2127,04/09/23 12:23:17,51,90.0,19.8,310.757,149.399,152.698,152.843,147.25,147.215,141.201,132.793,128.244,117.803,107.497,98.126,91.558,88.486,85.712,84.192,86.036,86.458,83.351,82.565,79.682,73.227
2128,04/09/23 12:23:34,51,90.0,160.2,310.779,152.962,156.473,156.249,151.203,150.875,144.636,136.279,133.29,121.411,110.112,101.186,93.78,91.405,88.478,87.077,88.51,93.306,85.681,83.397,82.401,75.099
2130,04/09/23 12:23:57,51,135.0,19.8,310.807,147.715,151.331,151.35,145.642,146.056,139.926,131.742,128.443,116.262,105.509,97.036,90.442,88.153,84.915,83.173,84.785,108.066,83.207,81.272,79.754,72.287
2131,04/09/23 12:24:15,51,135.0,160.2,310.832,153.965,157.228,157.517,151.662,151.497,144.999,136.556,131.408,120.834,110.713,101.353,94.122,91.652,88.339,86.314,88.561,88.438,85.965,84.103,82.624,75.275
2134,04/09/23 12:26:09,51,0.0,19.8,310.98,150.276,153.64,153.935,148.083,147.954,141.667,132.467,127.752,117.83,106.103,97.663,91.49,88.409,85.894,84.434,85.846,86.303,83.648,82.708,79.539,73.026
2135,04/09/23 12:26:26,51,0.0,90.0,310.996,65.452,67.892,67.665,64.403,63.612,61.633,56.686,53.922,48.683,42.35,38.43,35.195,33.843,33.193,33.787,38.128,43.066,39.896,38.807,37.606,28.867
2136,04/09/23 12:26:44,51,0.0,160.2,311.014,151.879,155.075,155.43,150.608,149.926,143.877,134.903,130.843,120.218,108.583,100.568,93.652,90.339,88.15,86.8,88.106,159.37,85.522,83.684,81.498,75.44
2137,04/09/23 12:27:07,51,45.0,19.8,311.038,149.377,152.831,153.164,147.324,146.768,140.563,131.894,126.873,117.329,106.019,97.252,90.772,88.079,85.49,83.882,85.511,85.808,83.511,81.267,79.586,73.015
2138,04/09/23 12:27:25,51,45.0,160.2,311.055,150.987,154.95,155.049,149.605,149.259,143.151,134.326,130.341,119.774,108.296,100.177,93.14,90.73,87.98,86.528,88.174,132.409,86.554,84.088,81.44,75.56
2140,04/09/23 12:27:48,51,90.0,19.8,311.076,148.943,152.393,152.807,147.423,146.902,140.403,131.972,127.05,117.102,105.979,97.123,90.74,87.423,85.425,83.741,85.152,87.294,83.532,81.441,78.559,72.592
2141,04/09/23 12:28:06,51,90.0,160.2,311.091,151.682,155.258,155.075,150.286,150.092,143.811,134.845,131.898,120.138,108.386,99.989,94.208,90.541,88.553,86.05,87.87,91.918,85.277,83.461,80.802,75.604
2143,04/09/23 12:28:29,51,135.0,19.8,311.111,147.784,151.148,151.24,145.898,145.829,139.42,131.244,127.473,116.065,105.357,96.784,90.279,87.209,84.856,83.085,84.327,109.814,82.605,80.952,79.09,72.42
2144,04/09/23 12:28:47,51,135.0,160.2,311.126,154.748,158.276,158.493,153.071,153.015,145.881,137.397,132.313,122.483,110.562,102.246,95.604,92.485,89.527,87.812,89.654,90.124,86.534,84.831,82.841,75.937
2147,04/09/23 12:30:40,51,0.0,19.8,311.23,150.394,154.009,154.32,148.674,147.689,141.952,133.296,128.255,117.998,107.399,98.535,91.611,88.75,86.176,84.396,86.712,86.713,83.101,81.131,80.259,73.739
2148,04/09/23 12:30:57,51,0.0,90.0,311.25,65.798,66.988,67.066,63.605,63.419,62.245,56.507,53.272,48.231,41.969,38.192,34.238,33.159,33.306,34.006,39.372,41.778,39.395,38.488,38.102,29.005
2149,04/09/23 12:31:14,51,0.0,160.2,311.267,151.844,155.063,155.688,150.104,149.948,143.249,135.518,130.63,120.271,109.2,100.981,93.307,90.554,88.236,86.569,88.981,159.531,85.625,83.548,82.308,75.69
2150,04/09/23 12:31:38,51,45.0,19.8,311.299,148.626,151.952,152.585,146.411,146.146,140.746,131.957,126.634,116.423,106.366,97.085,89.884,87.223,85.508,83.494,85.963,85.289,82.415,80.987,79.537,72.846
2151,04/09/23 12:31:56,51,45.0,160.2,311.316,151.542,154.178,154.638,149.325,149.628,143.471,134.972,130.146,119.69,108.404,100.075,92.021,89.962,87.467,85.644,88.003,134.227,84.909,82.173,81.469,74.846
2153,04/09/23 12:32:19,51,90.0,19.8,311.344,149.596,152.952,153.047,147.266,146.73,141.138,132.806,127.166,117.666,106.904,97.974,90.888,87.914,85.86,84.768,86.254,86.825,83.811,81.423,80.613,73.278
2154,04/09/23 12:32:37,51,90.0,160.2,311.365,152.317,155.641,155.733,150.485,149.945,144.412,135.869,132.26,120.565,109.387,100.722,93.556,90.423,88.479,86.701,88.461,92.953,85.726,83.093,82.447,75.872
2156,04/09/23 12:33:00,51,135.0,19.8,311.399,147.81,151.379,151.432,145.713,145.126,139.797,131.672,127.416,116.393,105.763,97.036,90.083,87.29,84.725,83.011,85.158,107.737,82.238,80.797,79.183,72.808
2157,04/09/23 12:33:18,51,135.0,160.2,311.427,154.499,157.587,157.84,152.688,151.838,145.835,137.006,131.683,121.967,110.38,101.64,93.611,91.326,89.518,87.614,89.633,89.14,86.273,83.996,83.682,76.258
2160,04/09/23 12:35:11,51,0.0,19.8,311.565,149.49,153.102,153.326,147.725,147.56,141.857,132.843,128.301,117.162,106.703,98.595,91.695,88.898,85.427,84.488,86.251,86.91,83.577,82.044,79.689,73.006
2161,04/09/23 12:35:28,51,0.0,90.0,311.578,65.882,67.401,67.166,64.055,64.036,62.875,56.881,53.867,48.326,42.388,39.775,36.057,33.648,33.984,34.997,39.098,42.894,39.937,39.254,37.343,28.982
2162,04/09/23 12:35:46,51,0.0,160.2,311.586,152.228,155.14,155.526,150.501,149.668,144.399,135.772,131.023,120.6,109.594,101.564,94.237,90.899,88.496,87.559,88.933,156.077,85.889,84.196,82.366,75.728
2163,04/09/23 12:36:10,51,45.0,19.8,311.594,149.398,152.121,152.665,147.065,146.822,141.11,132.808,127.145,117.1,106.134,97.531,91.818,88.641,85.92,85.004,85.777,86.312,83.333,81.769,80.057,72.894
2164,04/09/23 12:36:27,51,45.0,160.2,311.597,151.214,154.574,154.533,149.446,149.298,144.103,135.574,130.207,119.931,108.68,100.432,93.422,90.708,88.36,86.464,88.159,134.295,85.381,83.366,81.835,74.882
2166,04/09/23 12:36:50,51,90.0,19.8,311.606,148.412,151.561,151.814,146.009,146.047,140.365,132.121,126.798,117.088,105.778,97.678,90.872,87.875,85.228,83.617,85.308,86.792,82.714,81.328,79.885,72.914
2167,04/09/23 12:37:08,51,90.0,160.2,311.62,151.806,155.441,155.319,150.52,150.0,144.562,136.11,131.766,120.695,109.46,101.648,94.628,90.723,88.48,87.233,88.852,94.276,85.525,83.391,82.279,75.269
2169,04/09/23 12:37:31,51,135.0,19.8,311.64,148.399,152.269,151.653,146.77,146.229,140.714,132.607,128.089,116.727,106.079,97.721,91.359,87.399,85.909,83.838,85.658,108.72,82.957,81.545,79.967,72.988
2170,04/09/23 12:37:49,51,135.0,160.2,311.657,153.732,157.319,157.409,151.618,151.844,145.487,137.187,131.144,120.912,109.835,102.112,94.292,91.351,88.839,87.589,88.644,89.739,86.299,83.282,82.348,76.416
2173,04/09/23 12:39:42,51,0.0,19.8,311.731,150.139,152.955,153.449,148.043,147.699,141.594,133.199,128.042,117.204,106.173,98.668,92.151,88.369,86.412,84.841,86.562,86.387,83.162,81.853,80.037,72.928
2174,04/09/23 12:40:00,51,0.0,90.0,311.745,65.431,67.626,67.559,63.721,63.286,62.07,56.819,54.722,48.119,42.538,39.257,35.837,33.265,32.849,34.821,38.891,42.614,39.75,39.618,37.447,29.279
2175,04/09/23 12:40:17,51,0.0,160.2,311.754,152.142,155.519,155.341,150.271,150.205,144.185,135.8,131.267,120.354,109.055,101.154,94.194,90.851,88.253,86.341,88.23,158.613,86.207,83.883,82.084,75.559
2176,04/09/23 12:40:41,51,45.0,19.8,311.769,148.932,151.999,152.495,146.858,146.609,140.666,132.226,127.572,116.754,106.217,98.178,91.721,87.939,85.918,84.035,86.204,86.7,83.968,81.618,79.799,73.331
2177,04/09/23 12:40:58,51,45.0,160.2,311.778,151.837,154.66,155.262,149.979,149.219,144.069,135.667,131.109,120.354,108.672,100.935,94.003,90.822,87.984,87.184,88.332,135.49,85.549,83.619,81.883,75.383
2179,04/09/23 12:41:21,51,90.0,19.8,311.796,148.473,151.691,152.285,146.808,146.291,140.377,131.908,127.37,116.762,105.367,98.237,91.392,87.646,84.826,83.739,85.535,86.607,83.117,81.121,79.166,72.718
2180,04/09/23 12:41:39,51,90.0,160.2,311.811,152.094,155.297,156.148,150.382,150.021,143.985,136.305,133.142,120.01,108.951,101.259,93.959,90.873,87.851,86.661,88.619,93.073,85.82,83.293,82.105,74.66
2182,04/09/23 12:42:02,51,135.0,19.8,311.832,148.456,151.188,152.141,146.802,145.714,140.392,131.816,128.672,116.943,106.062,97.799,91.313,87.519,85.321,83.798,84.982,109.26,82.869,81.658,79.456,72.529
2183,04/09/23 12:42:20,51,135.0,160.2,311.848,153.604,156.858,157.706,151.754,151.049,145.078,136.917,131.417,121.289,109.786,101.763,94.45,91.266,88.638,86.994,88.923,88.721,86.284,84.562,81.603,75.5
2186,04/09/23 12:44:14,51,0.0,19.8,311.933,150.418,153.807,153.449,147.772,147.64,141.925,133.076,128.123,118.095,106.943,98.664,91.255,88.531,86.326,84.558,86.15,86.142,83.714,82.075,79.992,73.23
2187,04/09/23 12:44:31,51,0.0,90.0,311.942,66.216,68.397,68.179,64.414,64.152,63.623,57.321,54.756,49.07,42.225,39.066,34.917,34.43,33.707,34.838,39.0,42.34,40.371,39.414,38.001,29.548
2188,04/09/23 12:44:48,51,0.0,160.2,311.952,151.739,155.228,155.075,149.967,149.122,143.695,135.245,130.713,120.618,109.302,100.452,93.021,90.998,88.568,86.979,87.764,155.54,84.948,83.174,81.363,75.203
2189,04/09/23 12:45:12,51,45.0,19.8,311.969,148.705,152.749,152.405,147.075,146.645,140.998,132.291,127.424,117.021,106.197,97.674,90.649,88.175,86.183,83.832,85.919,86.096,83.128,81.645,79.446,73.332
2190,04/09/23 12:45:29,51,45.0,160.2,311.981,151.341,154.975,154.518,149.696,149.05,143.79,134.723,130.192,119.905,108.491,100.231,92.25,90.657,87.687,86.104,87.803,132.415,84.67,83.6,81.459,75.18
2192,04/09/23 12:45:52,51,90.0,19.8,312.002,146.941,150.664,150.631,144.99,144.878,138.992,131.06,125.785,116.214,104.9,96.894,89.757,87.335,84.969,83.624,85.131,85.924,82.306,81.221,78.645,72.307
2193,04/09/23 12:46:10,51,90.0,160.2,312.025,152.532,155.734,155.641,150.612,150.38,144.558,135.537,132.555,120.817,109.509,101.63,93.542,91.228,88.512,86.23,88.86,92.141,85.398,83.86,82.119,75.311
2195,04/09/23 12:46:33,51,135.0,19.8,312.05,147.846,151.297,151.357,146.304,145.692,140.374,131.388,127.256,116.894,105.817,97.318,90.095,87.909,85.321,84.484,84.897,109.495,82.52,81.078,78.961,72.452
2196,04/09/23 12:46:51,51,135.0,160.2,312.073,154.415,157.879,158.101,152.444,151.954,146.746,136.781,131.945,121.807,110.415,102.17,94.101,92.003,89.261,87.515,89.285,88.973,86.474,83.947,82.396,75.802
2199,04/09/23 12:48:44,51,0.0,19.8,312.154,149.923,153.109,153.316,148.09,147.387,141.137,132.758,127.98,117.54,107.12,98.377,90.603,87.956,85.643,84.325,85.762,85.801,83.308,81.612,80.298,73.471
2200,04/09/23 12:49:01,51,0.0,90.0,312.163,65.189,67.461,67.167,64.203,63.426,61.788,56.674,53.66,48.393,43.089,38.401,34.951,33.567,33.392,34.934,39.328,41.677,39.561,39.611,37.834,29.145
2201,04/09/23 12:49:19,51,0.0,160.2,312.168,152.237,155.514,155.733,150.793,150.059,143.485,135.502,131.044,120.6,109.398,101.056,93.073,90.773,88.302,86.822,88.66,155.479,85.397,83.707,82.569,75.79
2202,04/09/23 12:49:42,51,45.0,19.8,312.173,148.549,152.373,152.135,146.754,145.878,139.429,131.425,126.492,116.12,105.938,97.402,90.344,86.997,84.824,83.443,92.775,84.741,82.017,81.037,80.146,72.718
2203,04/09/23 12:50:00,51,45.0,160.2,312.177,151.722,155.109,155.147,150.466,149.025,143.476,134.556,130.918,120.021,108.779,100.611,93.076,90.52,87.614,85.694,87.742,133.939,84.772,83.232,82.028,74.861
2205,04/09/23 12:50:23,51,90.0,19.8,312.184,148.08,151.504,151.437,146.436,146.007,139.506,131.628,126.705,115.888,105.973,97.411,90.098,87.054,85.143,83.884,85.283,85.195,82.206,80.783,79.654,72.268
2206,04/09/23 12:50:41,51,90.0,160.2,312.194,152.376,155.432,155.464,150.575,149.549,143.786,135.271,132.412,120.084,109.195,100.684,92.933,90.379,88.3,86.168,88.087,92.137,84.813,83.529,81.671,74.739
2208,04/09/23 12:51:05,51,135.0,19.8,312.212,148.072,150.993,151.757,146.558,145.131,139.235,131.562,127.925,115.928,105.976,97.433,89.759,87.15,84.846,83.456,85.311,109.059,82.86,80.909,78.988,72.578
2209,04/09/23 12:51:23,51,135.0,160.2,312.226,153.859,157.585,157.703,151.82,151.035,144.904,136.523,131.434,120.886,110.044,101.373,94.126,90.968,88.577,87.082,88.645,88.699,85.844,84.355,82.861,76.207
2212,04/09/23 12:53:15,51,0.0,19.8,312.32,149.563,153.403,153.533,147.56,147.499,141.202,132.258,127.996,117.127,106.396,97.802,91.118,88.286,85.311,83.856,85.769,85.673,83.183,81.353,78.719,72.736
2213,04/09/23 12:53:32,51,0.0,90.0,312.334,65.607,67.052,67.406,63.742,64.178,61.944,56.371,54.021,47.84,42.158,39.405,34.858,33.981,33.307,34.815,39.826,41.702,40.071,39.392,37.12,28.655
2214,04/09/23 12:53:50,51,0.0,160.2,312.346,151.264,154.734,155.504,149.693,149.713,143.604,135.216,130.888,119.593,108.604,100.909,93.096,90.611,87.158,86.133,88.442,163.708,85.874,84.024,81.859,74.722
2215,04/09/23 12:54:13,51,45.0,19.8,312.36,148.53,152.099,152.531,146.432,146.92,140.159,131.598,126.822,116.615,105.927,97.543,90.833,87.81,85.06,84.212,85.973,85.841,83.447,81.484,79.203,72.47
2216,04/09/23 12:54:31,51,45.0,160.2,312.366,151.417,154.153,154.816,149.455,149.248,143.587,134.768,130.704,119.47,108.413,100.443,93.008,90.913,87.17,85.989,88.363,136.273,84.768,83.907,81.339,74.34
2218,04/09/23 12:54:55,51,90.0,19.8,312.375,148.971,151.832,152.169,146.673,146.033,140.916,132.3,127.245,116.865,106.373,97.496,91.351,88.376,85.334,83.771,85.635,85.942,83.847,81.333,79.473,73.021
2219,04/09/23 12:55:13,51,90.0,160.2,312.389,152.914,156.485,156.658,151.191,151.361,145.22,135.972,134.069,121.03,109.872,101.256,94.436,91.14,88.184,86.681,88.793,93.54,85.836,83.82,81.968,74.94
2221,04/09/23 12:55:36,51,135.0,19.8,312.407,148.285,151.908,151.918,146.268,146.313,140.68,131.61,128.746,117.14,106.038,98.092,91.182,87.874,85.424,84.015,85.822,112.934,82.634,81.956,79.804,72.383
2222,04/09/23 12:55:53,51,135.0,160.2,312.423,153.292,156.035,156.59,151.008,150.966,144.171,135.381,130.423,120.023,108.644,100.482,93.362,90.914,87.942,85.896,88.82,87.847,85.748,83.986,81.852,75.141
2225,04/09/23 12:57:46,51,0.0,19.8,312.506,150.176,153.904,153.574,148.09,147.806,141.948,133.29,128.081,117.521,107.251,98.205,91.33,89.076,86.741,84.41,85.833,86.431,83.369,82.175,80.266,73.805
2226,04/09/23 12:58:03,51,0.0,90.0,312.516,65.542,67.198,67.468,63.778,63.79,61.533,56.383,54.424,47.778,42.45,37.944,34.856,33.695,33.054,34.289,38.746,41.963,40.193,38.406,37.517,28.201
2227,04/09/23 12:58:21,51,0.0,160.2,312.528,151.817,154.983,155.324,149.893,149.809,143.676,135.045,131.264,119.939,109.446,100.338,93.339,91.675,88.158,86.521,88.407,161.008,85.353,84.064,81.991,74.896
2228,04/09/23 12:58:44,51,45.0,19.8,312.538,149.155,152.578,152.655,146.827,146.589,140.885,131.902,126.928,116.859,105.877,96.82,90.449,88.029,85.214,83.996,85.506,85.245,82.916,81.082,79.47,73.165
2229,04/09/23 12:59:02,51,45.0,160.2,312.542,151.965,155.332,155.749,149.98,149.632,144.282,135.266,131.312,120.098,108.799,100.614,93.593,91.168,87.974,86.591,88.885,135.459,85.393,83.595,81.834,75.412
2231,04/09/23 12:59:25,51,90.0,19.8,312.55,149.127,152.278,152.214,146.757,146.949,141.183,131.716,127.398,117.207,106.351,97.106,90.795,88.055,85.786,83.888,85.975,86.175,83.335,82.294,80.211,73.562
2232,04/09/23 12:59:44,51,90.0,160.2,312.558,153.348,156.32,156.058,151.198,151.384,145.436,136.422,134.244,121.196,110.031,101.629,93.908,91.691,88.462,87.303,88.683,92.181,86.031,84.153,82.334,75.8
2234,04/09/23 13:00:07,51,135.0,19.8,312.572,148.276,151.892,151.986,146.436,146.462,140.643,131.867,127.903,116.417,106.531,97.659,90.913,89.031,85.556,83.593,85.47,111.058,83.414,82.177,79.555,73.377
2235,04/09/23 13:00:25,51,135.0,160.2,312.589,154.185,157.211,158.05,152.253,152.265,145.831,136.779,132.067,121.177,110.236,101.421,94.433,91.909,88.588,87.053,88.837,89.101,85.93,84.25,82.431,76.162
2238,04/09/23 13:02:17,51,0.0,19.8,312.691,149.545,153.74,153.361,148.291,147.664,141.674,132.502,127.428,117.477,106.611,98.201,91.149,88.033,85.083,84.163,86.487,86.098,83.873,82.349,79.734,73.749
2239,04/09/23 13:02:35,51,0.0,90.0,312.707,65.473,67.898,67.846,64.131,63.909,62.46,56.787,53.558,48.318,42.254,38.885,34.365,33.251,32.937,34.612,39.176,42.804,39.618,39.191,38.035,29.463
2240,04/09/23 13:02:52,51,0.0,160.2,312.721,150.793,154.405,154.888,150.13,149.413,143.69,134.362,130.624,119.852,108.618,100.635,92.929,90.354,87.394,86.255,88.052,165.506,85.204,83.349,81.917,74.979
2241,04/09/23 13:03:16,51,45.0,19.8,312.744,148.456,152.135,151.932,146.744,146.644,140.194,131.856,126.344,116.465,105.545,96.928,90.4,87.323,84.62,83.576,85.756,85.418,83.159,81.364,78.77,72.42
2242,04/09/23 13:03:33,51,45.0,160.2,312.76,150.939,154.357,154.434,149.95,148.981,143.083,134.535,129.227,119.522,108.357,100.516,92.65,90.127,87.005,86.166,88.006,132.042,85.39,83.207,81.155,75.431
2244,04/09/23 13:03:57,51,90.0,19.8,312.786,148.579,152.461,151.971,147.217,146.668,140.4,132.15,126.654,116.875,106.203,97.912,90.79,88.026,85.205,83.829,86.144,86.189,83.095,81.57,80.245,73.245
2245,04/09/23 13:04:15,51,90.0,160.2,312.806,151.666,155.156,155.733,150.768,150.034,143.931,135.292,132.377,120.078,108.536,100.768,93.359,90.404,87.242,85.997,88.267,91.83,84.814,83.386,81.554,74.745
2247,04/09/23 13:04:38,51,135.0,19.8,312.837,148.42,152.271,152.346,147.379,147.001,141.027,132.222,129.338,117.327,106.777,98.365,90.934,88.503,85.48,84.236,86.297,112.342,83.415,81.625,79.821,73.173
2248,04/09/23 13:04:56,51,135.0,160.2,312.856,154.286,157.908,158.169,153.164,152.567,146.474,137.559,131.957,121.876,111.16,102.469,94.521,92.193,88.758,87.745,89.904,89.49,87.12,84.712,82.883,75.781
2251,04/09/23 13:06:48,51,0.0,19.8,312.986,149.848,152.89,152.735,147.478,147.404,141.27,132.708,127.005,116.832,106.502,97.086,91.058,88.374,85.385,83.58,85.622,85.75,82.42,81.302,79.589,72.782
2252,04/09/23 13:07:06,51,0.0,90.0,313.002,65.9,67.817,67.755,64.391,64.236,63.122,57.464,54.087,48.613,43.137,38.128,34.898,33.995,33.607,34.891,39.082,42.459,39.807,38.408,37.728,28.763
2253,04/09/23 13:07:23,51,0.0,160.2,313.019,151.466,154.443,154.057,149.772,149.814,143.789,135.059,130.392,120.152,109.271,99.669,92.669,90.769,87.54,86.642,88.384,166.413,85.562,83.352,81.297,74.956
2254,04/09/23 13:07:46,51,45.0,19.8,313.034,148.94,152.504,151.915,146.903,146.274,141.048,132.509,126.561,116.764,106.274,97.155,90.257,87.829,85.138,83.588,85.471,85.787,83.47,81.024,79.705,72.719
2255,04/09/23 13:08:04,51,45.0,160.2,313.049,151.527,155.266,154.971,150.05,150.188,144.019,135.48,130.669,120.068,109.521,100.478,93.031,90.814,87.757,86.799,88.067,132.457,85.172,83.425,81.991,75.438
2257,04/09/23 13:08:27,51,90.0,19.8,313.067,149.462,152.507,152.251,146.936,147.392,141.441,132.707,127.668,117.135,107.002,97.507,90.801,88.314,86.496,83.488,86.433,86.8,83.135,81.388,79.772,72.86
2258,04/09/23 13:08:45,51,90.0,160.2,313.082,153.069,155.734,155.716,150.755,150.555,144.688,135.629,132.614,120.075,109.371,100.678,93.416,90.854,88.071,86.187,88.159,92.033,85.135,83.512,82.243,75.637
2260,04/09/23 13:09:09,51,135.0,19.8,313.101,149.018,152.076,152.279,146.881,146.941,141.23,132.793,128.867,117.004,106.653,97.998,91.482,88.669,86.418,84.763,86.629,114.472,83.309,81.607,80.274,73.361
2261,04/09/23 13:09:27,51,135.0,160.2,313.118,154.35,156.989,157.597,152.443,151.971,146.023,137.127,131.488,121.268,110.613,101.381,94.134,91.457,88.892,87.283,89.183,89.374,85.959,83.721,82.088,75.708
2264,04/09/23 13:11:19,51,0.0,19.8,313.204,150.122,152.832,153.84,147.696,147.406,141.281,132.733,127.357,117.164,105.673,97.904,91.55,87.769,85.719,83.756,86.137,86.019,83.163,81.853,79.441,73.144
2265,04/09/23 13:11:37,51,0.0,90.0,313.218,65.661,67.544,68.678,64.907,64.356,63.067,56.929,53.937,48.853,42.167,39.588,35.415,33.058,33.801,35.156,39.123,42.609,40.047,39.119,37.781,29.25
2266,04/09/23 13:11:54,51,0.0,160.2,313.231,152.382,155.043,155.6,150.503,149.957,144.306,135.869,131.265,121.178,109.302,101.738,93.9,91.077,88.402,86.652,88.916,170.498,85.697,84.219,81.788,75.443
2267,04/09/23 13:12:18,51,45.0,19.8,313.246,148.868,152.475,152.841,147.198,146.451,140.667,131.506,127.141,117.134,105.42,97.895,90.311,87.11,85.157,83.642,85.349,85.489,82.449,80.58,78.863,72.967
2268,04/09/23 13:12:36,51,45.0,160.2,313.255,152.255,155.127,156.285,150.976,150.147,144.086,136.127,131.302,120.587,109.208,101.234,94.336,90.814,88.399,86.735,88.383,136.722,85.413,84.571,82.24,75.787
2270,04/09/23 13:13:00,51,90.0,19.8,313.27,148.706,152.224,152.382,147.639,146.587,141.158,132.447,127.466,117.486,105.425,98.049,91.253,87.787,85.722,83.795,86.05,86.841,82.656,81.585,80.196,72.957
2271,04/09/23 13:13:18,51,90.0,160.2,313.284,152.628,155.635,156.354,151.859,150.651,144.837,136.217,132.711,120.887,108.92,101.816,93.958,90.876,88.908,86.579,88.927,92.816,85.949,84.108,82.28,76.093
2273,04/09/23 13:13:40,51,135.0,19.8,313.299,148.81,152.296,152.472,147.768,147.249,141.348,133.041,128.518,118.086,106.611,98.811,91.975,88.145,85.927,84.462,86.282,113.614,84.206,82.308,80.728,74.128
2274,04/09/23 13:13:58,51,135.0,160.2,313.315,154.615,157.1,157.599,152.406,152.087,145.73,136.935,131.165,121.656,109.65,101.849,93.908,90.814,88.403,87.046,88.841,88.239,85.882,83.978,82.063,76.215
2277,04/09/23 13:15:51,51,0.0,19.8,313.357,150.08,153.099,153.604,147.747,147.716,141.666,132.399,127.992,117.229,106.114,97.345,90.492,87.966,85.745,84.506,86.322,86.33,83.741,81.873,79.805,72.914
2278,04/09/23 13:16:08,51,0.0,90.0,313.365,65.935,67.425,67.548,63.606,64.161,62.792,56.35,53.635,47.734,41.574,37.972,34.296,33.159,33.968,35.329,39.158,42.689,39.783,38.588,37.321,28.767
2279,04/09/23 13:16:26,51,0.0,160.2,313.373,152.29,155.832,156.121,149.918,150.713,145.265,136.027,131.335,120.699,109.691,101.766,94.064,91.614,89.459,88.076,89.638,167.926,86.675,84.214,83.311,76.653
2280,04/09/23 13:16:50,51,45.0,19.8,313.382,149.201,152.53,152.544,146.975,147.234,141.276,132.402,127.224,116.328,105.532,97.049,90.293,86.526,85.157,83.49,85.367,85.481,82.485,80.54,79.229,72.76
2281,04/09/23 13:17:08,51,45.0,160.2,313.389,152.076,155.457,155.368,150.363,150.52,144.912,135.774,131.493,120.229,109.418,101.519,93.873,91.204,88.912,86.852,88.833,138.219,85.364,82.757,81.955,74.805
2283,04/09/23 13:17:31,51,90.0,19.8,313.397,149.851,152.495,153.02,146.916,147.425,141.77,132.806,128.344,117.269,106.524,97.939,91.501,87.932,86.275,85.332,86.293,87.605,83.428,81.435,80.061,73.046
2284,04/09/23 13:17:49,51,90.0,160.2,313.409,153.252,156.345,156.567,150.99,151.595,145.726,136.714,133.87,121.289,109.574,101.739,93.889,91.401,89.16,87.356,89.346,92.725,86.223,84.174,82.376,75.392
2286,04/09/23 13:18:11,51,135.0,19.8,313.423,149.667,152.889,152.576,147.193,147.409,142.09,133.501,129.653,118.006,107.615,99.248,92.107,89.344,87.278,85.142,87.64,116.511,84.178,82.303,80.98,74.173
2287,04/09/23 13:18:29,51,135.0,160.2,313.441,154.187,157.086,157.112,151.37,151.668,145.908,136.812,131.091,121.372,109.465,101.404,93.592,90.903,88.952,87.61,89.016,89.395,85.381,83.731,82.314,75.781
2290,04/09/23 13:20:22,51,0.0,19.8,313.506,151.181,154.208,154.714,148.499,148.416,141.735,133.962,128.918,118.472,107.666,98.08,92.123,89.134,87.081,83.956,86.719,85.85,83.639,81.658,80.328,74.169
2291,04/09/23 13:20:40,51,0.0,90.0,313.514,65.434,67.826,68.066,63.459,63.235,62.003,57.227,54.173,48.306,42.028,38.212,34.952,33.286,33.649,34.149,39.363,42.089,39.724,38.837,38.116,29.136
2292,04/09/23 13:20:57,51,0.0,160.2,313.521,151.99,154.923,155.824,150.19,149.468,144.111,135.539,131.495,120.481,109.571,101.092,93.714,91.261,88.931,86.938,89.225,167.555,86.426,84.301,82.314,76.186
2293,04/09/23 13:21:20,51,45.0,19.8,313.534,150.043,153.524,153.781,147.653,147.193,140.984,132.924,128.504,117.581,107.283,97.705,91.08,88.324,86.023,83.553,86.189,85.417,83.026,81.891,79.627,73.036
2294,04/09/23 13:21:38,51,45.0,160.2,313.541,152.112,155.084,155.741,150.376,149.991,143.876,135.769,132.232,121.1,110.187,101.538,94.041,91.476,89.031,87.156,89.596,134.989,85.982,84.261,82.514,76.438
2296,04/09/23 13:22:01,51,90.0,19.8,313.553,150.899,154.107,154.638,148.101,147.915,142.137,133.766,129.67,118.865,108.047,98.77,92.187,89.757,86.924,85.282,87.507,86.728,84.53,82.338,81.266,74.455
2297,04/09/23 13:22:19,51,90.0,160.2,313.566,152.928,156.312,156.868,151.298,150.949,144.928,136.77,133.442,121.55,110.191,101.187,93.644,91.347,88.926,86.634,89.312,94.133,85.952,84.026,82.688,75.953
2299,04/09/23 13:22:41,51,135.0,19.8,313.583,149.806,152.814,153.726,148.134,147.887,141.437,133.507,129.917,118.755,107.135,98.831,91.628,89.35,86.441,84.624,87.512,114.643,84.594,82.255,81.89,74.487
2300,04/09/23 13:22:59,51,135.0,160.2,313.6,154.273,157.737,158.386,151.871,151.738,145.355,137.207,132.434,121.978,110.45,101.474,94.114,91.792,89.204,87.261,89.346,88.851,86.7,83.976,83.454,76.365
2303,04/09/23 13:24:52,51,0.0,19.8,313.666,151.456,155.456,155.178,148.671,149.191,143.752,134.409,129.275,118.401,108.264,98.832,92.08,88.478,87.177,85.732,86.848,86.951,84.666,82.387,81.142,74.187
