Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
2096,04/04/23 12:16:18,51,0.0,90.0,308.625,47.241,48.108,48.639,46.344,46.671,46.178,42.346,39.539,35.975,31.465,29.149,26.578,25.482,23.202,24.591,31.184,34.793,32.937,30.861,30.307,24.83
2097,04/04/23 12:16:36,51,0.0,160.2,308.642,112.674,114.989,115.237,110.266,111.116,107.581,100.202,96.522,88.324,80.534,74.59,69.672,66.743,63.439,62.592,67.565,140.65,66.675,64.214,62.529,59.314
2098,04/04/23 12:16:59,51,45.0,19.8,308.666,114.557,117.329,116.976,112.673,112.49,108.654,101.329,97.547,89.574,82.066,75.086,69.781,67.891,64.323,63.174,67.692,69.403,66.346,64.636,63.186,60.116
2099,04/04/23 12:17:17,51,45.0,160.2,308.688,111.356,114.145,113.939,109.97,110.425,106.85,99.589,96.243,87.579,79.898,74.004,69.104,66.259,63.226,62.59,66.909,110.203,66.124,64.14,62.361,58.824
2101,04/04/23 12:17:40,51,90.0,19.8,308.72,113.071,116.198,115.683,111.621,111.828,107.901,101.218,96.636,89.193,81.043,74.725,69.904,66.872,63.288,62.891,67.335,69.859,66.256,64.209,62.749,59.043
2102,04/04/23 12:17:58,51,90.0,160.2,308.747,115.154,118.105,118.217,114.398,113.935,109.501,103.278,101.659,91.151,82.48,76.209,70.92,68.89,64.898,64.276,68.525,74.43,67.519,65.93,63.64,60.491
2104,04/04/23 12:18:21,51,135.0,19.8,308.784,110.984,113.622,113.964,110.269,109.507,105.69,99.246,96.349,87.528,79.379,73.526,69.002,66.077,62.381,61.949,65.724,94.183,65.343,63.856,61.867,58.658
2105,04/04/23 12:18:39,51,135.0,160.2,308.814,116.587,119.121,119.349,115.395,114.991,111.523,104.046,100.187,91.565,83.246,77.674,72.142,69.447,65.715,64.975,69.012,70.676,67.963,66.236,64.865,61.114
2108,04/04/23 12:20:32,51,0.0,19.8,308.97,114.137,117.36,117.856,113.374,112.809,108.305,102.472,97.525,89.617,82.117,74.879,70.677,66.869,63.784,63.263,67.069,68.539,66.498,64.905,62.618,59.237
2109,04/04/23 12:20:50,51,0.0,90.0,308.993,47.075,48.712,48.874,47.175,46.447,45.984,42.637,40.44,35.905,31.956,29.032,26.633,24.525,23.574,24.822,31.206,35.237,32.592,30.974,30.375,24.835
2110,04/04/23 12:21:07,51,0.0,160.2,309.007,112.125,115.227,116.177,111.152,111.653,107.773,100.985,96.693,89.207,80.808,74.797,68.942,66.701,63.256,62.76,67.596,140.241,67.064,63.938,62.648,59.438
2111,04/04/23 12:21:31,51,45.0,19.8,309.03,114.815,118.265,118.858,113.62,113.72,109.705,102.995,97.986,90.094,82.444,75.524,70.571,67.083,64.764,63.777,67.271,69.447,66.968,64.992,62.863,59.938
2112,04/04/23 12:21:49,51,45.0,160.2,309.054,113.414,117.068,117.852,112.767,112.49,108.714,102.674,98.693,90.06,82.346,75.691,70.095,67.631,64.724,63.743,68.315,107.5,67.142,64.984,63.566,59.952
2114,04/04/23 12:22:12,51,90.0,19.8,309.086,113.85,117.127,117.75,113.247,112.26,108.078,102.855,97.863,89.999,82.308,76.115,70.802,67.336,64.714,63.367,67.899,70.187,67.228,64.859,62.739,59.586
2115,04/04/23 12:22:30,51,90.0,160.2,309.112,116.816,119.759,120.301,115.707,115.264,111.143,104.912,102.653,92.753,84.121,78.054,72.684,68.674,66.013,64.748,69.267,75.019,68.234,66.007,64.034,60.853
2117,04/04/23 12:22:53,51,135.0,19.8,309.149,112.456,115.58,116.188,111.44,111.061,107.356,101.21,98.142,88.666,80.879,74.389,69.919,66.236,63.321,62.523,66.635,94.597,65.997,64.19,61.914,58.869
2118,04/04/23 12:23:12,51,135.0,160.2,309.179,118.061,121.111,122.033,116.989,117.043,112.01,105.699,100.655,92.968,85.084,78.379,72.66,69.921,67.201,65.667,69.931,71.39,69.132,66.9,65.721,61.744
2121,04/04/23 12:25:04,51,0.0,19.8,309.354,115.604,119.188,118.736,114.481,113.627,109.398,102.372,99.4,89.822,82.809,75.624,71.148,68.339,64.013,64.243,68.121,69.597,67.373,65.373,63.475,59.862
2122,04/04/23 12:25:22,51,0.0,90.0,309.377,49.619,49.803,50.595,47.892,46.998,46.624,43.184,40.513,35.82,32.232,29.832,27.125,25.795,23.15,25.55,30.967,35.738,33.206,31.685,30.281,25.119
2123,04/04/23 12:25:39,51,0.0,160.2,309.395,113.3,116.541,116.705,112.631,112.008,108.029,101.485,98.434,89.762,81.83,75.565,69.636,67.977,63.642,63.75,67.535,140.322,67.687,64.953,63.388,60.42
2124,04/04/23 12:26:03,51,45.0,19.8,309.421,115.681,119.29,119.364,114.76,114.664,110.172,103.773,99.84,90.653,83.148,75.469,71.488,68.824,64.575,65.348,68.37,69.594,67.973,65.831,63.933,61.074
2125,04/04/23 12:26:21,51,45.0,160.2,309.44,114.32,116.689,116.48,113.092,112.0,107.935,101.56,99.016,89.5,82.279,75.364,70.114,68.402,63.121,63.445,68.09,108.186,67.324,65.175,63.008,59.864
2127,04/04/23 12:26:44,51,90.0,19.8,309.461,116.134,119.342,118.879,114.486,114.184,110.522,103.629,100.758,90.723,83.821,76.309,71.518,69.294,65.237,64.641,68.764,70.249,68.335,66.236,64.056,60.906
2128,04/04/23 12:27:02,51,90.0,160.2,309.478,117.873,120.421,121.13,116.835,115.719,112.38,105.528,104.385,93.255,84.774,78.359,72.271,70.52,66.087,66.167,70.137,76.39,68.689,67.233,65.118,62.281
2130,04/04/23 12:27:24,51,135.0,19.8,309.504,112.633,115.694,115.461,111.407,110.533,106.521,100.213,97.73,88.127,80.476,73.566,68.976,66.876,62.886,62.643,66.474,93.68,65.94,63.906,61.935,59.693
2131,04/04/23 12:27:42,51,135.0,160.2,309.524,119.907,123.01,123.272,119.019,118.002,113.192,106.212,102.783,93.817,86.088,79.425,73.698,71.464,66.849,66.609,71.121,72.192,70.345,67.844,65.782,62.777
2134,04/04/23 12:29:36,51,0.0,19.8,309.648,116.647,119.844,120.199,115.283,115.299,111.881,104.256,99.745,92.703,83.274,76.93,71.991,69.915,66.285,65.28,68.811,70.612,68.055,65.703,63.776,60.833
2135,04/04/23 12:29:53,51,0.0,90.0,309.664,48.443,51.219,50.549,48.306,47.663,48.803,43.436,41.139,37.474,32.595,31.102,28.041,26.453,24.177,25.485,31.666,35.97,33.39,31.554,30.983,25.393
2136,04/04/23 12:30:11,51,0.0,160.2,309.682,112.884,116.871,116.335,112.143,112.224,109.145,102.043,98.374,90.384,81.533,76.442,70.421,68.684,65.336,63.259,68.143,136.569,67.109,64.855,63.364,59.813
2137,04/04/23 12:30:34,51,45.0,19.8,309.706,116.84,120.203,120.581,115.41,115.134,112.057,105.05,100.656,92.709,83.627,77.717,72.797,70.249,66.794,65.291,68.827,71.106,68.502,65.946,64.165,60.548
2138,04/04/23 12:30:52,51,45.0,160.2,309.724,113.899,117.086,117.169,112.844,112.795,109.771,102.35,98.074,91.313,82.063,76.202,70.913,68.976,64.885,63.972,67.697,108.188,67.153,65.025,63.907,60.324
2140,04/04/23 12:31:16,51,90.0,19.8,309.745,116.928,120.239,119.944,115.265,115.204,111.838,104.927,100.411,92.83,83.803,77.887,72.177,69.753,66.305,65.413,68.804,71.01,68.049,66.133,64.45,60.621
2141,04/04/23 12:31:34,51,90.0,160.2,309.764,119.926,122.696,122.12,118.08,118.187,114.598,107.049,105.787,95.109,85.491,79.203,74.207,71.615,68.036,67.287,71.311,76.094,70.607,66.634,65.496,62.21
2143,04/04/23 12:31:57,51,135.0,19.8,309.79,112.584,115.842,115.083,111.196,110.894,108.032,100.785,98.781,89.383,80.276,74.532,69.189,67.076,63.667,63.078,66.578,97.349,65.967,64.287,62.963,58.719
2144,04/04/23 12:32:15,51,135.0,160.2,309.812,120.86,124.623,124.892,119.696,120.229,116.113,107.954,103.801,96.912,87.252,81.132,75.255,72.909,69.023,68.294,72.412,74.115,70.297,68.007,66.016,63.018
2147,04/04/23 12:34:08,51,0.0,19.8,309.94,117.508,121.015,120.598,115.483,116.064,112.206,105.36,100.797,92.276,84.165,77.479,72.776,70.605,66.169,65.779,68.707,71.1,68.879,69.853,63.954,61.104
2148,04/04/23 12:34:26,51,0.0,90.0,309.967,49.342,50.828,50.338,47.849,48.678,48.375,44.432,42.202,36.857,32.911,31.218,28.655,27.102,25.201,26.187,30.838,36.463,34.291,31.881,30.376,26.366
2149,04/04/23 12:34:44,51,0.0,160.2,309.986,113.448,116.309,116.19,111.365,111.416,108.596,101.615,97.99,88.839,81.635,76.097,70.288,68.144,63.845,64.278,67.502,139.766,67.866,64.256,62.805,59.895
2150,04/04/23 12:35:07,51,45.0,19.8,310.013,117.318,120.945,120.327,115.488,115.803,112.245,105.287,100.839,92.3,83.892,77.461,72.828,69.966,66.704,65.931,68.966,71.389,68.795,66.015,64.879,61.127
2151,04/04/23 12:35:25,51,45.0,160.2,310.03,113.99,116.736,117.453,112.464,112.949,109.478,102.518,98.903,90.244,82.214,76.02,71.581,68.667,65.518,64.519,68.038,108.225,68.421,65.372,64.076,60.905
2153,04/04/23 12:35:48,51,90.0,19.8,310.057,116.543,119.384,119.633,115.228,115.283,111.348,105.109,100.241,91.57,84.206,77.15,72.723,69.965,66.779,65.519,68.682,71.463,68.493,65.266,64.124,60.817
2154,04/04/23 12:36:06,51,90.0,160.2,310.079,119.606,121.972,122.383,117.921,118.113,114.213,106.992,104.636,94.03,86.136,79.643,74.189,71.69,67.733,67.279,70.435,76.486,70.337,67.291,65.646,62.504
2156,04/04/23 12:36:29,51,135.0,19.8,310.106,111.94,114.981,114.858,110.402,110.484,107.017,100.435,97.252,87.816,80.951,73.831,69.757,66.966,63.231,62.73,65.526,96.844,66.639,64.338,61.887,58.638
2157,04/04/23 12:36:47,51,135.0,160.2,310.126,120.709,124.041,123.761,118.861,119.419,115.566,108.175,103.463,95.591,87.083,80.065,75.356,72.72,68.725,68.194,71.184,73.302,70.603,67.995,66.225,62.993
2160,04/04/23 12:38:40,51,0.0,19.8,310.23,118.187,121.799,121.116,117.275,117.08,112.506,104.814,101.316,92.829,84.699,77.744,73.411,70.753,67.0,65.833,70.038,71.066,68.647,66.58,65.44,61.948
2161,04/04/23 12:38:58,51,0.0,90.0,310.245,48.831,50.486,50.915,47.163,47.943,48.179,42.778,40.45,37.44,32.517,30.716,27.417,26.057,24.103,25.397,31.604,35.522,33.189,31.984,30.891,26.132
2162,04/04/23 12:39:15,51,0.0,160.2,310.261,113.495,116.224,115.763,112.692,111.967,108.388,100.736,97.159,89.509,80.982,75.503,70.33,67.796,64.54,63.372,68.565,135.437,66.953,65.024,63.279,60.335
2163,04/04/23 12:39:39,51,45.0,19.8,310.284,118.349,121.27,120.771,116.492,116.866,112.438,105.408,101.198,93.216,84.669,78.294,73.301,70.177,67.096,66.0,69.802,71.71,67.981,66.835,65.025,61.556
2164,04/04/23 12:39:57,51,45.0,160.2,310.302,113.759,116.081,116.155,112.215,112.576,108.83,101.483,97.811,89.858,81.406,75.832,70.539,68.027,64.274,63.639,68.243,107.235,66.994,64.796,63.45,60.793
2166,04/04/23 12:40:20,51,90.0,19.8,310.331,116.223,119.799,119.328,115.476,115.402,111.16,104.11,99.691,91.966,83.804,77.215,72.585,69.353,66.269,65.023,69.262,70.733,68.806,66.343,64.652,61.3
2167,04/04/23 12:40:38,51,90.0,160.2,310.351,119.744,122.781,122.075,118.41,117.88,114.654,106.178,105.667,94.633,84.958,79.221,73.624,70.918,67.514,66.479,70.902,75.631,70.098,67.327,65.404,62.437
2169,04/04/23 12:41:01,51,135.0,19.8,310.384,112.407,115.285,114.061,110.534,110.172,106.811,99.037,96.886,87.809,80.045,73.775,69.49,65.723,62.217,62.045,66.563,93.938,66.283,63.563,62.193,59.516
2170,04/04/23 12:41:19,51,135.0,160.2,310.408,122.843,126.069,125.666,121.395,121.165,117.36,109.113,104.778,97.076,88.25,82.144,76.534,73.381,69.683,69.206,73.078,74.663,71.761,68.903,68.169,64.682
2173,04/04/23 12:43:12,51,0.0,19.8,310.538,119.468,122.64,122.794,118.202,118.122,114.955,107.45,101.18,94.167,86.951,79.898,74.969,72.322,68.343,66.66,70.594,72.108,70.128,67.309,66.411,63.244
2174,04/04/23 12:43:30,51,0.0,90.0,310.559,48.036,50.137,50.194,47.614,48.566,47.493,43.265,39.317,37.015,32.927,30.563,28.643,26.305,25.012,25.534,31.174,35.554,33.766,32.279,30.665,26.063
2175,04/04/23 12:43:47,51,0.0,160.2,310.58,114.398,118.331,118.831,113.581,114.035,110.717,103.685,97.883,91.833,83.28,76.881,72.057,70.008,66.353,64.327,69.041,141.219,68.893,65.924,64.635,61.18
2176,04/04/23 12:44:11,51,45.0,19.8,310.607,118.899,122.61,122.131,117.818,117.667,114.153,107.126,100.815,94.015,85.938,79.326,75.152,71.92,67.578,66.254,70.331,72.196,69.964,66.986,65.7,62.476
2177,04/04/23 12:44:29,51,45.0,160.2,310.628,114.09,117.97,117.371,113.195,113.542,110.537,102.521,98.385,90.28,82.578,76.457,71.792,69.526,65.292,64.386,67.792,107.752,67.845,65.697,64.17,61.497
2179,04/04/23 12:44:52,51,90.0,19.8,310.661,115.997,118.934,119.008,114.017,114.665,111.398,103.922,97.992,91.569,84.38,77.346,72.751,70.101,65.47,64.977,69.072,70.698,68.488,65.871,64.674,61.63
2180,04/04/23 12:45:10,51,90.0,160.2,310.69,118.799,122.924,122.415,118.003,118.369,114.646,107.024,103.706,94.897,86.589,80.09,74.454,71.832,67.88,66.998,70.699,75.472,70.556,67.78,66.58,63.505
2182,04/04/23 12:45:33,51,135.0,19.8,310.726,111.066,114.974,115.443,110.301,110.215,107.575,100.418,96.281,88.065,80.487,74.571,69.404,66.957,63.092,62.148,66.674,94.866,65.709,64.029,62.137,58.624
2183,04/04/23 12:45:51,51,135.0,160.2,310.748,122.182,125.672,125.654,120.98,121.447,117.378,109.895,103.959,97.133,88.81,82.174,76.642,74.222,70.161,68.938,72.442,74.512,71.62,69.522,68.199,64.496
2186,04/04/23 12:47:45,51,0.0,19.8,310.866,120.369,123.161,123.277,119.108,119.147,114.988,108.141,102.823,94.173,86.919,80.154,74.757,72.295,68.086,66.743,70.911,71.937,70.757,67.785,65.786,62.273
2187,04/04/23 12:48:02,51,0.0,90.0,310.88,49.091,50.391,50.573,48.09,48.048,48.117,44.167,40.877,36.592,32.833,30.998,28.235,26.984,24.876,25.206,32.058,36.183,33.509,31.233,30.985,25.979
2188,04/04/23 12:48:20,51,0.0,160.2,310.893,116.317,119.476,119.501,115.08,115.654,110.987,103.832,99.989,91.685,84.369,77.043,72.83,69.781,66.241,64.359,69.115,135.221,68.443,65.846,64.755,61.004
2189,04/04/23 12:48:43,51,45.0,19.8,310.913,119.545,121.979,122.615,118.047,118.248,114.028,106.453,102.29,93.527,85.982,79.462,74.77,71.245,67.476,65.654,70.559,71.443,68.627,67.199,64.644,61.86
2190,04/04/23 12:49:01,51,45.0,160.2,310.932,115.651,118.822,119.041,114.597,115.293,111.272,103.88,99.748,91.59,83.565,77.623,72.499,69.318,65.791,64.05,69.398,108.537,68.683,65.407,64.591,60.903
2192,04/04/23 12:49:24,51,90.0,19.8,310.953,114.777,118.309,118.752,114.134,113.965,110.57,103.741,99.144,90.339,83.129,76.451,72.188,68.939,65.608,63.695,68.425,70.46,67.579,65.138,63.965,60.523
2193,04/04/23 12:49:42,51,90.0,160.2,310.976,119.597,122.374,123.354,118.598,117.764,114.602,107.111,105.581,94.211,86.515,79.887,74.856,72.034,67.493,66.74,70.823,76.4,70.117,67.036,65.689,62.375
2195,04/04/23 12:50:06,51,135.0,19.8,311.008,112.931,116.042,116.177,111.697,111.512,107.981,101.152,98.0,88.608,81.002,75.09,70.735,67.457,63.495,62.645,66.55,94.231,66.253,63.496,62.624,59.157
2196,04/04/23 12:50:24,51,135.0,160.2,311.033,123.029,125.985,126.433,121.544,122.434,118.147,110.165,106.538,96.855,89.308,82.041,76.731,74.13,70.102,68.636,72.448,74.663,71.927,69.281,67.992,64.838
2199,04/04/23 12:52:17,51,0.0,19.8,311.144,120.252,123.075,122.566,118.524,118.381,113.95,107.006,102.853,94.141,86.23,79.372,74.059,71.784,68.015,66.361,71.301,71.165,69.39,67.204,65.724,61.737
2200,04/04/23 12:52:35,51,0.0,90.0,311.151,49.18,50.224,50.602,48.045,48.02,47.964,43.499,40.549,36.651,32.411,30.737,26.8,26.305,24.088,25.171,32.002,35.29,33.113,31.721,29.612,25.603
2201,04/04/23 12:52:52,51,0.0,160.2,311.162,116.911,120.28,119.741,116.071,115.857,112.083,104.547,100.569,92.449,84.469,77.768,72.02,70.899,67.217,65.353,69.973,131.056,68.543,66.56,64.099,61.978
2202,04/04/23 12:53:16,51,45.0,19.8,311.172,120.499,123.932,123.451,119.174,118.882,114.976,108.255,103.512,95.092,87.078,79.977,74.543,71.949,68.149,67.149,71.535,72.005,69.411,67.661,66.083,62.615
2203,04/04/23 12:53:34,51,45.0,160.2,311.179,117.431,119.927,119.851,115.967,115.344,111.399,104.559,101.286,92.481,84.262,77.927,71.433,70.812,65.945,65.534,70.007,107.094,67.841,66.329,63.579,60.893
2205,04/04/23 12:53:57,51,90.0,19.8,311.193,117.248,119.878,119.996,115.703,115.624,111.207,104.519,100.409,92.068,84.259,76.987,71.265,70.446,66.136,65.087,69.332,70.456,67.481,65.234,63.34,60.965
2206,04/04/23 12:54:15,51,90.0,160.2,311.204,120.411,123.768,123.114,119.294,118.771,114.744,107.741,106.718,94.829,86.617,79.947,74.219,72.806,68.279,66.97,71.893,75.878,70.242,67.836,66.549,63.326
2208,04/04/23 12:54:38,51,135.0,19.8,311.217,114.478,117.831,116.848,113.151,112.88,109.108,102.364,99.425,90.436,82.203,76.013,70.576,68.6,64.415,63.62,67.756,94.82,67.281,65.256,63.327,60.424
2209,04/04/23 12:54:56,51,135.0,160.2,311.232,122.82,126.162,125.69,121.457,120.993,116.909,110.244,104.986,96.891,88.74,81.607,75.56,74.401,69.553,68.464,72.702,73.54,71.083,68.923,67.112,64.037
2212,04/04/23 12:56:49,51,0.0,19.8,311.328,121.617,124.106,124.192,120.354,119.813,115.543,109.018,103.587,95.883,87.731,80.293,75.21,72.298,69.142,68.255,71.251,73.027,70.839,68.153,65.781,62.843
2213,04/04/23 12:57:06,51,0.0,90.0,311.341,49.47,50.867,51.07,48.691,48.791,48.333,44.34,41.625,37.652,32.953,30.872,28.494,26.57,24.687,25.648,31.617,36.604,34.324,32.526,30.507,25.725
2214,04/04/23 12:57:24,51,0.0,160.2,311.36,117.12,120.387,120.407,116.111,116.115,112.273,104.65,101.504,93.49,84.549,77.978,73.207,70.095,66.63,66.203,69.116,135.171,69.754,66.349,65.195,60.519
2215,04/04/23 12:57:48,51,45.0,19.8,311.38,120.087,123.358,122.81,118.185,118.309,114.4,107.556,102.823,94.533,86.053,79.401,74.536,71.818,68.521,66.404,70.525,72.706,70.047,66.948,65.795,62.173
2216,04/04/23 12:58:06,51,45.0,160.2,311.401,118.08,121.179,120.858,116.565,116.485,112.88,106.143,102.115,93.94,85.081,78.839,73.521,71.402,67.058,65.732,70.035,111.383,68.92,66.758,64.328,62.078
2218,04/04/23 12:58:29,51,90.0,19.8,311.423,118.09,121.401,121.132,116.892,116.292,113.508,106.084,102.031,93.576,84.716,78.423,73.235,70.488,67.088,66.277,69.405,72.109,68.645,66.269,65.261,61.254
2219,04/04/23 12:58:47,51,90.0,160.2,311.442,119.104,122.053,122.08,117.998,117.641,113.277,106.302,105.416,94.428,85.86,79.905,73.668,71.463,67.714,67.001,70.803,76.691,69.983,67.246,65.473,62.378
2221,04/04/23 12:59:11,51,135.0,19.8,311.472,115.999,118.62,118.358,114.569,114.165,110.224,103.521,100.64,91.217,83.364,76.63,71.589,69.009,65.851,64.935,68.645,96.586,67.62,65.882,63.114,59.843
2222,04/04/23 12:59:29,51,135.0,160.2,311.493,123.725,126.66,127.263,123.15,122.725,118.452,112.002,106.843,98.748,89.649,82.915,77.145,74.721,71.469,69.903,73.095,74.931,72.368,70.128,67.96,65.068
2225,04/04/23 13:01:23,51,0.0,19.8,311.626,120.83,124.063,124.835,120.06,119.671,115.978,108.111,103.338,95.269,86.964,80.791,75.259,72.119,68.439,67.457,71.151,73.051,70.214,68.784,66.609,63.036
2226,04/04/23 13:01:40,51,0.0,90.0,311.642,49.791,51.789,51.954,50.1,49.631,49.246,44.26,42.337,37.524,33.362,31.404,28.569,26.81,25.161,25.523,31.649,36.264,33.771,32.414,31.289,25.824
2227,04/04/23 13:01:58,51,0.0,160.2,311.655,119.81,123.05,123.512,119.053,118.398,114.683,106.852,103.438,95.788,85.982,79.895,74.77,71.609,67.972,66.773,71.541,140.772,70.121,68.833,66.493,62.472
2228,04/04/23 13:02:21,51,45.0,19.8,311.675,120.499,123.706,124.158,119.408,118.791,115.46,107.978,103.499,95.231,86.721,79.988,74.499,71.948,68.176,66.886,69.999,72.989,69.568,68.351,65.872,62.341
2229,04/04/23 13:02:39,51,45.0,160.2,311.692,119.581,122.433,122.756,118.997,118.576,114.9,107.217,104.123,95.332,86.34,80.269,74.831,71.724,68.172,67.621,71.282,111.555,69.218,68.269,66.213,63.032
2231,04/04/23 13:03:02,51,90.0,19.8,311.713,119.402,123.372,123.386,118.623,118.199,114.509,106.759,103.076,94.714,86.328,79.491,74.525,71.74,67.868,66.899,70.808,72.816,69.922,68.175,66.17,62.407
2232,04/04/23 13:03:20,51,90.0,160.2,311.73,120.047,123.577,124.29,120.039,119.39,115.533,108.02,106.786,95.724,87.034,81.02,75.56,72.164,68.812,67.594,71.163,77.31,70.555,69.183,67.092,63.532
2234,04/04/23 13:03:44,51,135.0,19.8,311.754,117.024,120.053,120.524,115.779,115.641,111.416,105.115,101.919,92.77,84.213,77.998,72.793,70.091,65.727,65.539,69.446,96.323,69.48,66.692,64.692,61.009
2235,04/04/23 13:04:02,51,135.0,160.2,311.773,122.209,125.29,125.429,121.13,120.973,116.445,109.321,104.689,96.905,87.979,81.845,76.43,72.921,68.978,68.487,71.674,73.573,71.659,68.884,67.383,63.236
2238,04/04/23 13:05:55,51,0.0,19.8,311.887,121.285,124.328,124.708,120.086,120.151,115.946,108.7,104.115,96.049,87.647,80.921,76.367,72.607,68.898,68.783,72.076,73.607,70.163,68.372,66.63,63.336
2239,04/04/23 13:06:12,51,0.0,90.0,311.906,51.491,52.287,53.099,50.409,50.783,49.829,45.808,43.427,38.357,34.716,32.407,29.981,27.03,25.26,26.735,32.775,36.171,33.821,32.592,31.495,26.314
2240,04/04/23 13:06:30,51,0.0,160.2,311.92,119.911,123.24,123.026,118.892,119.587,114.911,108.368,104.043,95.043,86.715,80.073,75.636,71.915,68.234,67.275,71.931,142.994,70.207,68.555,66.467,63.126
2241,04/04/23 13:06:55,51,45.0,19.8,311.935,123.24,125.658,126.354,121.852,121.656,117.789,110.424,105.728,97.165,89.371,82.029,76.545,73.124,70.117,69.381,72.56,73.716,71.451,69.193,67.307,64.075
2242,04/04/23 13:07:12,51,45.0,160.2,311.947,120.457,123.924,123.742,120.046,120.107,115.416,108.385,104.756,95.287,87.449,81.061,76.134,72.391,68.6,68.244,71.666,110.665,69.831,68.75,65.988,62.988
2244,04/04/23 13:07:35,51,90.0,19.8,311.961,121.294,123.932,123.803,119.6,119.392,115.419,108.545,103.447,95.61,87.146,80.832,75.924,72.606,68.592,68.022,71.858,73.121,70.356,67.852,66.584,62.754
2245,04/04/23 13:07:53,51,90.0,160.2,311.978,122.328,124.735,125.463,121.29,121.318,116.6,109.87,108.589,96.872,88.301,82.091,76.519,73.295,70.137,68.832,73.037,77.742,71.631,69.025,66.945,64.327
2247,04/04/23 13:08:16,51,135.0,19.8,312.007,117.579,120.205,120.783,115.407,116.767,111.902,104.866,101.9,92.215,84.943,78.063,72.987,69.834,65.946,65.782,69.741,99.382,68.152,66.15,64.367,61.142
2248,04/04/23 13:08:34,51,135.0,160.2,312.026,124.237,127.207,127.938,123.113,123.426,118.939,111.968,106.633,98.955,89.893,83.682,78.096,74.94,71.38,70.05,73.487,74.723,72.349,70.678,68.289,65.123
2251,04/04/23 13:10:28,51,0.0,19.8,312.163,123.358,126.168,127.0,122.187,122.318,118.164,110.868,105.925,97.391,88.969,81.507,76.874,73.968,70.005,68.079,71.548,73.723,71.847,69.678,68.015,64.159
2252,04/04/23 13:10:45,51,0.0,90.0,312.183,50.84,52.212,52.644,50.031,50.286,49.705,44.986,43.075,38.115,34.349,31.173,28.758,27.272,25.66,25.918,32.024,36.121,33.154,32.229,31.086,26.159
2253,04/04/23 13:11:03,51,0.0,160.2,312.203,119.9,122.632,123.107,118.709,118.152,114.442,107.653,104.257,94.671,86.239,79.57,74.758,71.66,68.944,66.762,71.187,138.428,70.026,67.868,66.868,63.164
2254,04/04/23 13:11:27,51,45.0,19.8,312.229,123.943,127.275,127.384,122.186,122.477,117.534,110.984,107.268,97.925,89.29,82.209,77.441,74.318,70.636,69.229,72.883,74.53,70.999,69.661,67.513,64.614
2255,04/04/23 13:11:45,51,45.0,160.2,312.249,120.834,123.914,123.867,118.844,119.406,115.283,107.694,104.839,95.287,86.617,80.467,75.528,72.205,68.968,66.829,71.217,111.054,69.642,68.02,66.403,63.26
2257,04/04/23 13:12:09,51,90.0,19.8,312.273,121.917,124.74,124.726,120.222,120.336,115.995,109.173,104.947,95.514,87.25,80.246,75.25,72.817,68.829,67.684,70.58,73.588,70.121,67.891,67.632,63.737
2258,04/04/23 13:12:26,51,90.0,160.2,312.293,123.345,125.701,126.489,122.095,121.961,117.338,110.236,109.505,97.821,88.975,82.372,76.808,74.262,70.8,68.225,72.465,78.352,71.732,69.576,68.364,64.822
2260,04/04/23 13:12:49,51,135.0,19.8,312.319,118.24,120.844,121.609,116.844,117.288,112.281,105.125,103.35,92.695,84.655,77.923,72.83,69.926,66.89,64.965,68.835,95.288,68.307,66.147,64.959,62.042
2261,04/04/23 13:13:07,51,135.0,160.2,312.339,125.288,127.522,128.492,123.687,123.249,118.898,111.816,107.154,99.012,90.329,82.966,77.853,74.755,70.858,70.132,73.576,75.45,72.357,69.863,68.912,65.544
2264,04/04/23 13:15:01,51,0.0,19.8,312.442,124.271,127.545,127.762,123.816,122.31,118.369,111.228,108.37,98.485,89.655,82.272,77.485,74.157,70.947,70.016,72.275,74.839,71.922,69.751,67.721,64.632
2265,04/04/23 13:15:19,51,0.0,90.0,312.456,51.519,53.405,53.256,51.028,49.949,49.616,45.481,43.447,38.022,34.634,31.846,29.302,27.14,25.995,27.373,32.28,37.188,34.484,32.764,30.509,26.729
2266,04/04/23 13:15:36,51,0.0,160.2,312.469,119.426,122.589,122.177,118.447,117.283,113.801,106.4,102.689,94.177,86.19,79.198,74.587,71.4,68.123,67.385,70.447,144.728,70.046,68.026,65.558,63.203
2267,04/04/23 13:15:59,51,45.0,19.8,312.481,124.229,126.853,126.869,122.575,121.586,117.888,111.556,105.988,98.094,89.633,82.326,78.205,73.952,70.402,69.762,72.845,74.903,71.536,69.7,67.745,64.359
2268,04/04/23 13:16:17,51,45.0,160.2,312.49,119.463,121.847,122.251,118.65,117.546,113.915,106.888,102.981,93.741,85.529,79.505,74.29,71.222,67.837,67.145,69.884,109.637,69.869,68.284,65.763,62.742
2270,04/04/23 13:16:40,51,90.0,19.8,312.503,121.663,124.675,125.059,120.14,119.283,115.249,108.243,104.103,95.767,87.356,80.673,75.748,72.471,69.199,67.803,71.152,74.53,70.595,68.73,66.898,62.616
