Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
2053,04/06/23 11:58:17,51,135.0,160.2,307.743,158.215,161.142,161.596,155.762,155.595,148.82,139.948,134.675,123.99,112.86,104.065,96.553,93.372,89.361,86.992,88.908,90.138,87.148,84.072,82.786,79.162
2056,04/06/23 12:00:10,51,0.0,19.8,307.719,154.669,158.538,158.279,152.128,151.902,144.815,136.124,130.061,119.462,108.376,98.85,92.962,89.689,85.066,83.649,86.095,86.58,83.447,81.734,79.552,76.324
2057,04/06/23 12:00:27,51,0.0,90.0,307.719,70.145,71.515,72.088,68.249,68.426,65.594,59.893,56.733,51.331,43.974,40.369,37.196,35.218,33.631,34.217,38.683,42.483,40.087,38.728,36.785,32.625
2058,04/06/23 12:00:45,51,0.0,160.2,307.719,157.923,160.843,161.456,155.785,155.947,149.393,140.397,134.953,123.945,111.917,103.364,96.249,93.178,88.923,86.32,89.935,160.307,86.728,84.339,81.701,79.179
2059,04/06/23 12:01:09,51,45.0,19.8,307.726,157.918,160.921,161.087,155.124,154.949,148.424,139.965,134.478,123.864,113.204,104.953,98.327,95.546,92.184,89.759,92.958,93.76,90.891,89.222,88.265,85.539
2060,04/06/23 12:01:27,51,45.0,160.2,307.727,159.041,161.833,162.573,156.507,156.347,149.921,140.867,136.569,124.862,113.541,104.243,97.235,94.129,89.108,87.693,89.417,140.442,87.167,84.995,82.043,79.897
2062,04/06/23 12:01:50,51,90.0,19.8,307.73,173.105,176.416,176.369,171.171,171.34,163.943,154.977,151.802,141.369,132.465,122.32,116.421,113.395,109.146,109.171,108.091,110.64,107.858,105.635,102.767,98.208
2063,04/06/23 12:02:08,51,90.0,160.2,307.731,158.169,160.599,161.309,156.214,156.157,149.564,140.919,138.078,124.956,113.177,104.597,97.406,94.62,90.489,88.368,89.999,95.784,87.71,85.472,82.879,80.199
2065,04/06/23 12:02:32,51,135.0,19.8,307.726,154.962,157.728,157.719,152.204,151.677,144.928,136.282,132.273,120.316,109.54,99.931,93.798,89.949,85.522,84.012,86.329,119.66,83.297,81.814,79.193,76.64
2066,04/06/23 12:02:50,51,135.0,160.2,307.726,158.17,160.861,161.598,155.835,156.071,149.371,139.985,134.623,124.706,111.914,103.996,96.518,93.496,89.09,87.24,89.112,88.921,86.848,84.38,82.517,79.173
2069,04/06/23 12:04:43,51,0.0,19.8,307.728,153.991,157.482,158.061,151.423,151.717,143.978,135.162,130.223,118.388,108.45,98.857,92.077,89.603,85.12,83.446,85.768,86.117,83.048,81.073,78.971,75.842
2070,04/06/23 12:05:00,51,0.0,90.0,307.731,71.556,73.541,73.416,69.251,70.31,67.101,60.93,58.295,51.839,45.258,41.282,37.939,36.889,34.545,35.162,40.426,43.761,40.792,40.073,38.72,33.786
2071,04/06/23 12:05:18,51,0.0,160.2,307.73,158.106,161.504,162.195,155.928,156.144,148.814,140.107,134.963,123.551,112.773,103.335,96.208,93.442,89.32,87.061,89.63,165.953,86.012,84.006,81.233,78.415
2072,04/06/23 12:05:42,51,45.0,19.8,307.726,154.77,157.911,158.327,151.597,151.82,144.158,135.258,130.076,119.463,108.494,100.005,92.902,90.409,86.648,84.652,86.724,88.311,84.646,82.292,80.954,78.168
2073,04/06/23 12:06:00,51,45.0,160.2,307.724,158.613,161.561,162.262,156.415,156.846,149.716,140.833,136.012,124.316,113.069,103.898,96.761,94.423,89.139,87.651,89.788,137.876,86.682,83.986,82.171,79.223
2075,04/06/23 12:06:23,51,90.0,19.8,307.724,162.648,165.952,166.011,160.213,161.179,151.947,142.958,138.39,127.49,117.404,107.167,101.375,97.753,92.967,93.469,92.978,94.201,91.782,88.593,86.501,82.143
2076,04/06/23 12:06:41,51,90.0,160.2,307.72,156.883,159.842,160.551,154.804,155.681,147.809,139.879,136.214,123.466,112.58,103.971,96.495,94.017,89.552,87.348,89.724,93.802,86.139,84.02,81.919,79.824
2078,04/06/23 12:07:03,51,135.0,19.8,307.713,153.609,157.288,157.281,150.854,151.385,144.225,135.412,131.47,119.241,108.62,99.024,92.343,89.961,85.322,83.598,85.236,120.946,83.252,81.044,78.72,75.833
2079,04/06/23 12:07:21,51,135.0,160.2,307.714,157.95,160.335,161.451,154.833,154.949,148.382,139.421,133.131,122.471,111.462,102.336,96.04,92.889,88.374,86.291,88.861,89.341,85.626,83.036,81.274,78.387
2082,04/06/23 12:09:15,51,0.0,19.8,307.725,153.565,156.804,157.404,151.247,150.647,143.11,133.981,128.88,117.453,106.094,97.598,91.663,87.543,84.23,82.476,84.373,85.495,82.068,79.851,78.102,74.926
2083,04/06/23 12:09:32,51,0.0,90.0,307.735,70.275,71.866,73.07,69.694,69.655,66.339,60.418,56.985,51.127,44.342,40.826,37.348,35.315,33.771,34.734,39.021,43.212,40.549,38.558,37.619,32.896
2084,04/06/23 12:09:50,51,0.0,160.2,307.738,157.296,160.495,161.423,155.86,155.667,148.282,139.027,134.166,123.166,111.082,102.816,95.41,92.475,88.387,86.016,88.442,171.723,85.993,83.464,81.733,78.341
2085,04/06/23 12:10:13,51,45.0,19.8,307.741,154.738,157.836,158.062,152.22,152.137,144.61,135.106,130.16,118.702,108.528,99.74,93.625,89.676,85.928,84.759,86.39,87.737,85.158,81.884,80.907,77.978
2086,04/06/23 12:10:31,51,45.0,160.2,307.75,156.572,159.972,160.767,155.417,154.634,147.694,138.838,133.981,122.174,111.062,102.356,95.497,91.912,88.088,85.994,88.132,137.092,85.347,82.654,81.233,77.776
2088,04/06/23 12:10:54,51,90.0,19.8,307.755,157.549,160.761,161.443,155.751,155.426,147.228,137.681,133.194,121.833,110.172,100.695,94.809,90.503,86.576,85.701,86.256,87.939,85.256,81.966,80.732,76.805
2089,04/06/23 12:11:12,51,90.0,160.2,307.76,156.367,159.385,160.453,155.67,154.97,148.729,139.625,135.593,122.902,111.762,103.356,96.19,93.105,88.988,87.201,89.095,95.205,86.458,83.337,82.342,78.887
2091,04/06/23 12:11:34,51,135.0,19.8,307.762,153.855,156.743,157.8,151.816,151.343,144.662,135.678,131.18,118.375,107.173,99.082,92.109,89.135,85.287,83.502,84.976,116.037,83.0,80.268,78.811,75.598
2092,04/06/23 12:11:52,51,135.0,160.2,307.763,155.754,159.567,160.062,154.547,154.21,147.063,137.719,132.296,121.154,109.998,101.589,94.327,91.657,87.505,85.852,87.478,88.74,84.957,82.837,81.704,77.249
2095,04/06/23 12:13:46,51,0.0,19.8,307.769,154.109,157.54,157.711,150.777,151.02,144.272,135.188,128.802,118.357,107.27,98.247,91.401,87.863,83.685,82.336,84.735,85.784,82.765,80.62,78.359,73.842
2096,04/06/23 12:14:03,51,0.0,90.0,307.769,71.937,73.372,73.656,68.996,69.926,66.899,61.397,57.548,52.021,45.355,42.082,37.761,35.783,34.313,34.626,40.19,43.685,41.26,39.739,38.39,32.992
2097,04/06/23 12:14:20,51,0.0,160.2,307.768,157.341,160.762,160.975,154.315,154.825,148.264,139.15,133.243,122.576,111.374,103.057,95.434,91.467,87.892,85.392,88.617,166.552,85.858,83.027,81.045,77.492
2098,04/06/23 12:14:44,51,45.0,19.8,307.764,156.417,160.0,159.686,153.471,153.301,146.54,138.157,131.529,121.495,110.253,101.59,94.875,91.386,87.933,85.92,88.59,89.153,86.318,83.764,82.54,78.743
2099,04/06/23 12:15:02,51,45.0,160.2,307.762,157.334,160.793,160.619,155.221,154.809,148.259,139.791,133.546,123.593,111.913,103.476,96.106,92.004,88.187,86.418,88.956,138.208,85.488,83.683,81.82,78.308
2101,04/06/23 12:15:24,51,90.0,19.8,307.757,157.963,160.981,161.283,154.771,154.589,146.794,138.002,131.901,121.667,109.981,101.542,94.766,90.113,86.231,85.252,87.395,87.792,84.483,82.361,80.627,76.394
2102,04/06/23 12:15:42,51,90.0,160.2,307.754,156.797,159.803,159.872,154.262,154.684,148.043,139.836,135.453,123.753,111.974,103.653,96.073,93.314,88.801,86.81,89.078,94.736,85.504,83.97,82.339,78.467
2104,04/06/23 12:16:05,51,135.0,19.8,307.757,154.063,157.51,157.888,151.727,151.452,144.986,136.093,130.292,120.038,108.556,98.816,92.25,88.877,85.161,83.327,85.91,119.263,83.553,80.876,78.79,75.862
2105,04/06/23 12:16:23,51,135.0,160.2,307.758,156.925,159.493,160.114,153.848,153.937,147.114,138.326,132.09,122.032,110.648,101.936,94.467,91.228,86.696,85.697,87.251,87.587,84.944,83.101,81.061,76.898
2108,04/06/23 12:18:16,51,0.0,19.8,307.756,154.425,158.344,158.326,152.256,152.073,144.54,135.61,130.095,118.866,108.18,99.158,92.545,88.964,85.197,83.199,86.033,85.722,83.371,80.195,79.025,75.342
2109,04/06/23 12:18:33,51,0.0,90.0,307.759,72.102,74.537,74.053,70.11,70.284,67.719,61.23,58.514,51.763,46.248,42.497,38.548,36.422,34.58,35.634,41.112,43.663,41.798,40.116,38.509,34.313
2110,04/06/23 12:18:50,51,0.0,160.2,307.757,156.201,160.366,160.189,154.346,154.093,148.016,138.499,133.255,122.767,110.618,102.312,94.614,91.696,87.686,85.681,87.81,164.396,84.933,82.343,80.243,78.006
2111,04/06/23 12:19:14,51,45.0,19.8,307.761,158.103,162.308,161.913,155.662,155.944,149.194,139.247,134.286,123.703,112.363,103.762,96.889,93.446,89.828,87.328,90.129,90.797,88.018,85.632,83.656,80.67
2112,04/06/23 12:19:31,51,45.0,160.2,307.769,156.472,159.788,160.056,154.671,154.527,148.081,138.807,134.132,122.439,111.569,103.273,95.979,92.353,88.346,86.124,88.907,137.616,85.521,83.086,81.35,78.922
2114,04/06/23 12:19:55,51,90.0,19.8,307.77,157.489,161.729,161.755,154.947,154.94,147.954,138.174,133.587,121.799,110.945,101.931,94.579,91.155,87.293,85.587,87.602,88.568,85.028,82.839,81.103,77.729
2115,04/06/23 12:20:13,51,90.0,160.2,307.772,156.903,160.317,160.418,155.393,155.3,149.068,140.145,137.081,123.949,112.495,103.864,96.827,93.517,89.665,87.292,89.583,97.247,87.125,84.221,82.077,79.893
2117,04/06/23 12:20:36,51,135.0,19.8,307.772,153.048,157.377,156.952,150.65,150.821,144.252,134.986,130.921,118.493,107.395,98.776,92.32,88.386,84.62,82.982,85.874,114.789,82.845,80.504,78.364,75.72
2118,04/06/23 12:20:54,51,135.0,160.2,307.772,156.304,160.4,160.065,154.12,154.207,147.732,137.93,132.339,122.016,110.426,102.146,94.355,91.246,87.338,85.892,87.908,87.769,85.718,82.518,80.367,77.583
2121,04/06/23 12:22:46,51,0.0,19.8,307.77,156.754,160.021,160.862,153.805,153.412,146.014,137.196,131.68,120.799,110.012,100.043,93.688,89.732,86.248,84.366,86.381,86.688,83.993,82.244,79.734,76.645
2122,04/06/23 12:23:04,51,0.0,90.0,307.771,73.721,75.871,76.548,72.373,72.017,69.248,63.597,59.442,53.932,48.575,43.059,40.365,38.067,36.084,37.216,41.84,46.007,42.92,41.574,40.564,35.101
2123,04/06/23 12:23:21,51,0.0,160.2,307.768,156.321,160.09,160.268,154.97,154.045,146.873,138.521,132.726,122.662,111.29,101.921,94.6,91.943,88.04,85.827,87.736,168.47,84.848,83.578,81.461,77.796
2124,04/06/23 12:23:45,51,45.0,19.8,307.765,158.155,161.557,161.996,155.893,154.883,147.918,138.561,133.41,123.563,111.835,102.745,95.898,93.048,89.624,87.281,88.903,89.915,87.266,85.498,83.225,80.003
2125,04/06/23 12:24:03,51,45.0,160.2,307.764,157.067,161.225,161.199,155.653,155.198,148.354,139.132,134.063,123.697,112.117,103.01,95.727,93.176,89.303,86.534,88.476,136.105,86.042,83.89,81.241,77.962
2127,04/06/23 12:24:26,51,90.0,19.8,307.758,159.161,162.744,162.669,156.539,156.365,148.525,139.905,134.18,122.899,112.448,102.497,95.399,92.669,88.765,86.232,88.142,89.972,84.812,83.979,80.968,78.768
2128,04/06/23 12:24:44,51,90.0,160.2,307.756,156.459,159.902,159.694,155.211,154.535,147.891,139.759,135.533,123.723,113.053,103.018,96.495,93.32,89.697,87.042,89.04,93.717,86.49,84.46,82.178,78.996
2130,04/06/23 12:25:07,51,135.0,19.8,307.759,155.282,159.06,159.692,153.34,152.74,145.564,137.173,132.242,121.004,110.287,100.35,93.955,90.805,87.086,84.227,86.587,120.496,83.91,82.109,79.299,76.759
2131,04/06/23 12:25:24,51,135.0,160.2,307.76,157.313,160.433,161.053,155.64,154.636,147.101,138.962,131.971,122.666,111.355,101.859,94.363,92.209,88.399,86.239,87.817,88.257,85.494,83.643,80.748,77.554
2134,04/06/23 12:27:18,51,0.0,19.8,307.778,155.435,158.466,159.235,152.561,152.102,144.934,135.331,130.531,118.243,107.964,98.497,91.527,88.913,84.819,82.955,85.75,85.78,82.941,80.1,78.436,74.807
2135,04/06/23 12:27:35,51,0.0,90.0,307.786,72.938,75.03,75.3,71.048,71.599,68.303,62.348,59.189,52.453,46.463,42.3,38.557,37.52,35.309,35.479,40.289,44.703,41.48,39.459,38.703,33.702
2136,04/06/23 12:27:53,51,0.0,160.2,307.788,157.261,161.238,161.643,155.979,155.23,148.403,138.8,134.529,122.98,112.234,102.976,95.74,93.038,88.77,86.912,88.919,167.931,86.342,83.483,81.753,78.32
2137,04/06/23 12:28:16,51,45.0,19.8,307.789,157.098,160.076,161.329,154.365,154.519,146.785,137.829,132.54,120.081,110.343,100.644,94.568,91.527,86.855,85.679,88.035,88.316,85.72,82.172,81.016,77.665
2138,04/06/23 12:28:34,51,45.0,160.2,307.791,158.964,162.041,162.736,157.056,156.74,149.794,140.63,136.615,124.631,114.12,103.949,97.323,94.417,89.968,87.247,89.918,135.667,86.547,85.054,82.725,79.179
2140,04/06/23 12:28:57,51,90.0,19.8,307.796,158.433,161.711,163.033,155.807,155.625,147.994,138.904,133.695,121.62,111.518,101.386,94.679,92.043,88.027,85.401,87.787,88.691,84.583,82.307,81.022,77.297
2141,04/06/23 12:29:15,51,90.0,160.2,307.799,155.651,158.872,159.535,154.29,153.797,146.898,138.081,134.955,121.749,111.208,101.568,94.991,92.489,87.85,86.464,88.408,95.183,85.823,82.854,80.968,78.1
2143,04/06/23 12:29:38,51,135.0,19.8,307.807,155.527,158.708,159.581,153.193,152.527,145.844,136.455,132.265,119.881,109.812,100.125,93.852,90.904,86.357,84.839,86.92,121.275,83.954,80.968,80.123,76.01
2144,04/06/23 12:29:55,51,135.0,160.2,307.812,157.17,159.998,161.024,154.793,154.349,147.313,138.099,132.669,121.873,110.394,101.468,94.321,91.698,87.246,85.478,88.037,87.821,84.689,81.968,80.702,76.344
2147,04/06/23 12:31:49,51,0.0,19.8,307.858,154.579,158.02,158.121,151.538,151.509,144.418,133.802,129.284,118.084,106.626,98.197,91.55,87.485,84.176,81.724,84.108,84.306,82.122,78.822,76.593,74.443
2148,04/06/23 12:32:06,51,0.0,90.0,307.868,71.181,73.368,73.084,69.835,69.64,67.479,60.613,58.439,51.81,45.326,41.453,38.187,36.195,34.059,34.879,39.739,43.887,40.595,39.004,37.349,33.438
2149,04/06/23 12:32:23,51,0.0,160.2,307.875,156.682,160.959,160.701,154.615,154.639,148.876,137.945,133.825,122.499,111.067,102.506,95.85,91.843,87.506,85.921,88.6,163.852,85.245,82.801,80.655,77.487
2150,04/06/23 12:32:47,51,45.0,19.8,307.884,156.355,160.186,159.718,153.574,153.743,146.33,136.168,131.746,119.755,108.571,99.526,93.541,89.67,86.352,83.581,86.096,86.199,83.5,81.163,78.658,75.947
2151,04/06/23 12:33:05,51,45.0,160.2,307.894,156.275,159.834,160.08,153.947,154.049,147.912,138.452,133.401,122.348,110.532,102.239,95.614,91.691,87.826,85.355,88.208,139.29,85.127,82.811,80.167,77.104
2153,04/06/23 12:33:27,51,90.0,19.8,307.908,156.393,159.781,159.484,153.207,153.276,146.428,136.223,131.393,120.055,108.767,99.708,93.03,89.169,85.376,82.814,85.202,87.187,82.911,80.295,78.107,75.267
2154,04/06/23 12:33:45,51,90.0,160.2,307.918,156.426,159.939,159.971,154.926,154.88,149.106,139.437,135.949,123.114,112.116,103.859,96.506,92.865,89.362,86.855,89.704,95.677,86.833,84.839,82.209,79.194
2156,04/06/23 12:34:08,51,135.0,19.8,307.93,154.023,158.146,157.62,151.801,151.47,144.629,135.19,131.801,118.628,107.087,99.604,93.166,88.678,85.067,82.162,84.99,115.722,82.759,79.603,77.412,75.057
2157,04/06/23 12:34:26,51,135.0,160.2,307.939,157.668,161.384,161.772,155.74,154.892,148.704,138.62,133.683,122.82,110.934,102.319,95.303,91.686,87.773,85.618,88.226,88.988,85.303,83.016,80.369,77.231
2160,04/06/23 12:36:20,51,0.0,19.8,308.025,155.394,159.913,159.828,153.23,152.901,145.898,135.924,131.031,118.488,107.911,99.892,92.653,88.454,84.947,82.413,85.222,85.559,83.121,80.585,78.629,75.01
2161,04/06/23 12:36:37,51,0.0,90.0,308.043,71.539,74.024,74.662,69.856,69.913,67.497,61.149,57.754,51.167,45.359,42.717,38.434,35.696,34.346,34.184,39.928,43.703,42.31,39.853,38.137,33.858
2162,04/06/23 12:36:54,51,0.0,160.2,308.049,156.427,160.093,159.784,154.632,153.671,147.02,137.875,132.535,121.296,110.215,101.612,94.637,90.714,86.911,84.208,86.876,170.235,84.838,82.958,79.819,76.716
2163,04/06/23 12:37:18,51,45.0,19.8,308.062,157.224,161.014,161.151,154.86,154.443,147.159,137.734,131.957,120.67,109.272,101.189,94.328,89.938,86.174,83.939,86.244,87.012,84.375,82.516,79.647,76.535
2164,04/06/23 12:37:35,51,45.0,160.2,308.072,155.59,159.382,159.601,154.203,153.527,146.692,137.828,132.855,121.161,110.657,102.096,94.96,90.78,87.808,84.808,87.727,131.6,85.039,82.504,80.15,77.253
2166,04/06/23 12:37:58,51,90.0,19.8,308.088,156.724,160.465,160.551,154.525,153.606,147.129,136.527,131.955,120.409,108.896,101.056,93.539,89.593,86.089,83.222,86.561,87.153,84.102,81.897,79.213,76.056
2167,04/06/23 12:38:17,51,90.0,160.2,308.099,155.652,159.418,159.557,154.212,153.699,147.785,138.704,134.681,122.087,110.416,102.685,95.275,91.501,88.078,85.184,88.185,95.492,85.78,83.871,81.167,78.326
2169,04/06/23 12:38:40,51,135.0,19.8,308.11,154.016,157.869,157.9,152.178,151.729,144.89,134.964,130.51,118.525,107.591,99.332,91.721,88.513,84.451,81.85,84.852,120.882,83.368,80.469,78.07,75.115
2170,04/06/23 12:38:58,51,135.0,160.2,308.12,157.37,160.824,161.005,155.207,154.592,147.784,138.431,132.695,121.747,110.771,102.206,94.76,91.203,87.86,85.147,88.224,87.459,85.596,82.177,80.607,76.566
2173,04/06/23 12:40:51,51,0.0,19.8,308.178,157.682,161.053,161.23,155.142,154.574,147.166,138.004,132.082,121.131,109.46,100.5,94.332,91.293,86.451,84.12,86.07,85.937,83.566,81.775,80.237,76.584
2174,04/06/23 12:41:08,51,0.0,90.0,308.192,71.369,73.271,73.026,69.177,69.124,66.329,60.482,57.261,50.874,44.797,41.278,37.523,35.978,33.745,34.412,40.357,43.01,40.232,38.762,38.007,32.809
2175,04/06/23 12:41:26,51,0.0,160.2,308.2,156.417,160.206,159.856,153.722,153.603,146.613,137.175,132.252,121.063,109.856,100.778,93.801,91.26,87.147,84.886,86.946,174.764,83.383,81.498,79.852,76.172
2176,04/06/23 12:41:50,51,45.0,19.8,308.215,158.747,162.852,162.27,156.972,156.023,148.418,139.127,133.482,122.271,110.818,101.727,95.614,92.288,87.336,85.612,87.914,87.404,84.818,82.785,80.566,77.744
2177,04/06/23 12:42:07,51,45.0,160.2,308.226,155.364,158.667,158.825,153.943,153.251,146.561,136.929,131.737,120.771,109.459,100.877,93.993,91.053,86.503,84.621,87.741,131.73,84.711,81.932,79.831,76.452
2179,04/06/23 12:42:31,51,90.0,19.8,308.241,157.753,161.379,161.053,154.968,154.974,147.4,137.711,132.4,121.187,109.939,100.631,94.236,90.742,86.652,83.956,86.143,87.498,84.034,81.895,80.006,76.672
2180,04/06/23 12:42:49,51,90.0,160.2,308.257,157.78,161.318,160.938,156.278,155.819,148.991,139.468,135.872,123.377,112.83,103.599,96.664,93.672,89.122,87.875,89.903,94.538,87.287,84.85,83.359,79.959
2182,04/06/23 12:43:13,51,135.0,19.8,308.274,155.363,158.572,158.839,152.575,152.101,145.219,135.277,131.284,119.583,107.717,99.253,92.826,90.334,85.64,82.815,85.71,116.306,83.146,81.039,78.772,75.719
2183,04/06/23 12:43:31,51,135.0,160.2,308.284,160.025,163.928,163.692,158.152,157.757,150.211,141.021,135.852,124.979,113.23,104.594,97.356,94.916,90.261,87.81,89.762,89.851,86.934,84.279,82.682,79.629
2186,04/06/23 12:45:23,51,0.0,19.8,308.372,158.989,163.161,163.264,157.067,156.308,149.208,140.351,134.44,123.136,111.771,103.025,95.477,92.641,87.621,85.591,87.584,87.967,84.843,83.476,81.078,77.883
2187,04/06/23 12:45:40,51,0.0,90.0,308.388,71.204,73.423,73.936,69.662,69.564,66.693,60.937,58.483,51.418,44.796,41.925,37.617,36.594,34.177,35.023,39.767,43.972,40.341,39.801,37.453,33.272
2188,04/06/23 12:45:58,51,0.0,160.2,308.399,156.824,160.309,160.852,154.171,154.006,146.99,138.037,133.25,121.705,110.639,101.715,94.095,91.892,87.249,85.478,87.282,175.92,83.805,82.511,79.889,76.982
2189,04/06/23 12:46:22,51,45.0,19.8,308.419,159.209,163.362,163.465,156.604,156.536,148.721,139.826,134.564,122.664,111.354,102.667,95.288,93.061,87.8,85.752,87.728,88.624,85.527,83.257,80.902,77.643
2190,04/06/23 12:46:40,51,45.0,160.2,308.432,157.243,161.102,162.159,155.136,155.249,148.032,138.997,135.103,123.265,112.149,103.515,95.778,93.988,88.584,87.183,89.405,139.266,86.436,85.076,82.441,79.681
2192,04/06/23 12:47:03,51,90.0,19.8,308.446,158.102,162.162,162.534,156.005,155.256,147.747,138.467,133.583,121.985,110.962,101.982,95.345,92.692,87.477,85.183,87.777,88.838,84.644,82.756,80.792,77.511
2193,04/06/23 12:47:20,51,90.0,160.2,308.46,159.224,162.971,163.524,157.593,157.323,150.574,141.711,138.622,125.183,113.984,105.909,98.509,96.55,91.088,89.151,91.656,97.119,88.468,86.181,83.679,80.878
2195,04/06/23 12:47:43,51,135.0,19.8,308.474,155.46,159.236,160.022,153.084,153.141,145.442,136.792,132.938,120.088,108.879,100.552,93.383,91.077,85.905,84.645,86.033,115.654,83.343,81.524,79.148,75.912
2196,04/06/23 12:48:01,51,135.0,160.2,308.485,161.329,165.2,165.885,159.059,158.933,151.771,142.757,137.665,126.062,114.771,105.561,97.984,96.099,90.397,88.54,90.824,90.745,87.765,85.224,83.044,80.125
2199,04/06/23 12:49:54,51,0.0,19.8,308.529,159.121,162.668,162.579,156.9,156.766,149.448,140.243,134.794,122.531,111.497,102.752,95.772,92.433,88.167,85.857,88.067,88.159,84.634,83.026,81.281,77.919
2200,04/06/23 12:50:12,51,0.0,90.0,308.537,71.422,73.681,74.819,69.662,69.853,67.859,61.108,58.205,51.568,45.311,42.117,38.665,36.919,34.253,34.78,39.555,42.286,40.292,39.002,38.14,32.646
2201,04/06/23 12:50:29,51,0.0,160.2,308.54,156.57,160.833,161.779,155.227,154.799,148.477,139.514,133.618,122.121,110.599,102.585,95.536,92.327,87.939,85.189,87.857,160.033,85.252,82.917,81.077,77.343
2202,04/06/23 12:50:53,51,45.0,19.8,308.546,159.454,163.243,163.388,157.275,156.711,149.753,139.943,134.982,123.462,111.488,103.295,96.573,93.267,88.482,85.8,88.29,88.213,85.895,82.883,80.874,77.618
2203,04/06/23 12:51:10,51,45.0,160.2,308.548,157.592,161.312,162.126,156.27,156.579,149.986,140.585,136.382,124.289,113.35,105.012,98.117,95.443,90.731,88.54,91.286,137.286,87.062,86.014,84.208,81.265
2205,04/06/23 12:51:34,51,90.0,19.8,308.55,158.201,161.643,162.487,156.04,155.342,148.665,138.644,134.014,121.449,110.421,101.841,94.88,92.153,87.077,85.126,87.165,87.022,84.205,82.834,80.399,77.011
2206,04/06/23 12:51:51,51,90.0,160.2,308.553,158.039,161.582,162.524,156.982,156.461,150.598,140.923,138.706,124.392,113.288,104.719,97.693,94.801,90.382,86.786,89.321,93.255,86.454,84.889,82.881,79.231
2208,04/06/23 12:52:15,51,135.0,19.8,308.554,155.909,159.541,160.242,153.868,153.412,147.034,137.533,133.951,121.059,109.65,100.911,94.702,91.014,86.999,84.61,86.401,117.782,84.234,82.093,80.275,76.891
2209,04/06/23 12:52:33,51,135.0,160.2,308.558,161.438,164.688,165.579,159.565,159.473,152.798,143.237,138.188,127.089,115.149,106.952,98.763,96.663,91.697,89.606,91.145,91.435,88.253,86.027,83.963,80.936
2212,04/06/23 12:54:25,51,0.0,19.8,308.585,157.974,162.61,162.784,156.167,155.94,148.312,139.038,133.327,122.418,110.991,102.064,95.409,92.225,87.425,85.617,87.874,87.292,84.944,82.841,80.747,77.259
2213,04/06/23 12:54:43,51,0.0,90.0,308.595,70.291,73.256,73.462,69.428,69.65,67.077,60.787,57.834,51.279,45.578,41.378,38.06,35.701,33.762,34.09,39.349,42.406,40.908,38.329,37.723,32.487
2214,04/06/23 12:55:00,51,0.0,160.2,308.598,156.795,160.863,160.941,155.07,154.567,147.603,139.309,133.397,122.138,110.773,101.757,95.166,91.815,87.381,85.34,87.538,151.923,85.121,82.705,80.733,77.422
2215,04/06/23 12:55:24,51,45.0,19.8,308.601,158.023,162.561,162.216,156.19,155.261,148.333,139.054,133.497,122.128,111.295,101.983,95.261,91.697,86.937,85.473,86.69,87.058,84.635,81.86,80.271,76.818
2216,04/06/23 12:55:42,51,45.0,160.2,308.606,158.387,161.695,162.01,156.911,156.359,149.736,141.198,136.009,124.191,113.794,104.82,98.563,95.39,90.462,89.193,91.22,140.378,88.095,85.939,84.0,81.187
2218,04/06/23 12:56:05,51,90.0,19.8,308.606,157.768,161.741,162.173,155.592,155.151,148.384,139.123,133.821,122.239,110.761,101.437,95.169,91.416,86.858,85.433,86.451,87.38,84.758,82.472,80.485,77.435
2219,04/06/23 12:56:23,51,90.0,160.2,308.601,157.926,162.286,162.304,156.542,156.369,149.515,140.815,136.763,124.816,113.302,105.07,97.723,94.775,89.626,87.737,89.461,93.863,86.32,84.239,82.136,79.178
2221,04/06/23 12:56:46,51,135.0,19.8,308.6,155.677,159.606,159.882,153.507,152.957,146.261,137.034,132.097,120.601,109.25,100.406,93.919,90.776,85.516,83.698,86.08,114.98,83.275,81.599,79.942,75.926
2222,04/06/23 12:57:03,51,135.0,160.2,308.595,160.236,164.719,165.091,159.296,158.422,151.697,142.571,136.567,125.935,114.676,105.931,98.263,95.305,90.124,88.666,91.003,89.404,87.333,85.305,83.495,79.808
2225,04/06/23 12:58:57,51,0.0,19.8,308.587,158.808,162.212,163.14,156.555,155.914,148.714,138.712,133.699,122.181,111.455,102.922,95.21,91.836,88.666,85.432,87.409,87.996,84.676,81.555,80.335,76.955
2226,04/06/23 12:59:14,51,0.0,90.0,308.592,70.44,72.052,73.246,68.469,69.008,65.866,58.647,56.621,50.519,43.656,40.593,36.957,35.14,32.784,33.752,38.605,43.035,38.845,37.554,36.692,31.757
2227,04/06/23 12:59:32,51,0.0,160.2,308.593,156.878,160.261,161.034,154.822,154.188,147.227,137.936,132.816,121.569,110.338,101.849,94.434,91.295,87.711,84.38,87.556,165.514,84.499,82.276,79.904,77.002
2228,04/06/23 12:59:55,51,45.0,19.8,308.601,157.519,160.873,161.563,154.69,154.425,147.013,137.818,132.435,121.663,110.306,100.741,93.957,90.747,86.518,84.158,86.705,87.243,83.9,81.848,79.612,76.223
