Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
402,04/05/23 02:24:07,51,135.0,160.2,308.63,132.096,135.545,135.189,131.041,130.415,126.627,118.93,114.503,105.319,96.08,89.095,83.005,80.567,76.6,75.118,78.19,79.159,76.688,75.17,72.782,69.624
405,04/05/23 02:26:01,51,0.0,19.8,308.581,124.603,127.715,127.463,123.02,122.849,118.738,111.541,107.552,98.268,89.514,82.37,77.107,73.907,70.986,69.466,73.175,74.239,72.042,69.755,67.693,64.698
406,04/05/23 02:26:19,51,0.0,90.0,308.581,53.496,55.453,55.203,53.58,53.975,52.885,48.051,47.175,40.984,36.174,34.17,31.317,28.346,26.979,28.262,33.685,39.055,35.815,34.253,32.433,28.437
407,04/05/23 02:26:37,51,0.0,160.2,308.577,124.528,127.672,127.775,123.687,124.216,119.061,111.895,107.822,98.664,89.297,83.186,77.363,74.51,71.045,69.598,73.26,162.123,72.484,70.151,68.319,65.338
408,04/05/23 02:27:00,51,45.0,19.8,308.568,119.127,121.905,122.127,117.454,117.659,112.974,106.172,101.967,93.837,84.749,78.252,73.216,70.359,66.612,65.268,69.948,72.326,69.235,66.595,64.734,62.19
409,04/05/23 02:27:18,51,45.0,160.2,308.562,128.147,131.108,130.893,127.298,127.07,122.251,115.292,111.583,102.06,92.628,86.025,80.135,77.133,73.358,71.906,75.764,123.06,74.91,71.82,70.742,67.253
411,04/05/23 02:27:41,51,90.0,19.8,308.551,117.467,120.476,120.062,116.0,116.477,111.719,104.718,100.989,92.771,83.64,77.553,72.216,69.878,65.913,65.235,68.777,72.774,68.302,66.828,64.356,61.262
412,04/05/23 02:27:59,51,90.0,160.2,308.541,130.316,133.093,132.753,128.664,129.037,124.473,116.431,115.429,103.222,93.214,86.839,80.562,77.857,74.044,73.239,76.237,81.184,75.274,72.783,70.997,68.052
414,04/05/23 02:28:22,51,135.0,19.8,308.531,119.124,121.868,121.885,117.481,117.926,112.669,106.604,103.925,93.227,84.473,78.51,73.91,69.499,66.359,66.31,69.712,99.552,68.875,67.151,65.331,61.708
415,04/05/23 02:28:41,51,135.0,160.2,308.524,130.081,133.67,132.914,129.101,129.495,124.118,117.122,112.962,103.487,94.658,87.442,81.458,78.471,74.865,73.456,77.073,78.885,75.676,73.785,71.462,68.185
418,04/05/23 02:30:34,51,0.0,19.8,308.49,123.183,126.801,126.737,121.889,121.673,117.689,110.744,105.687,96.489,88.484,81.677,76.25,73.465,69.468,68.469,72.234,73.68,71.379,69.361,67.479,64.302
419,04/05/23 02:30:52,51,0.0,90.0,308.485,51.457,53.573,53.174,50.942,51.449,50.705,46.472,43.929,38.742,34.343,32.082,28.731,27.712,25.83,26.554,32.634,37.316,35.127,33.465,31.431,26.85
420,04/05/23 02:31:09,51,0.0,160.2,308.482,121.837,124.804,124.665,120.274,120.274,115.791,109.291,104.337,95.719,87.195,80.377,75.143,71.981,68.563,67.203,71.851,144.494,70.928,69.211,67.02,64.33
421,04/05/23 02:31:32,51,45.0,19.8,308.478,120.422,123.924,123.445,118.831,118.735,115.261,106.959,102.983,93.977,85.739,79.569,74.181,70.938,67.388,66.573,70.174,71.896,69.553,67.612,65.711,62.676
422,04/05/23 02:31:50,51,45.0,160.2,308.476,125.672,128.403,128.699,124.315,124.651,121.021,113.546,109.097,99.604,90.634,84.289,77.724,75.302,71.351,70.473,74.524,119.837,73.726,71.376,69.431,66.344
424,04/05/23 02:32:14,51,90.0,19.8,308.468,116.528,120.236,119.9,115.204,114.939,111.189,104.176,99.736,91.125,83.36,77.07,71.603,69.334,65.375,64.035,68.419,70.822,67.807,66.227,63.447,61.633
425,04/05/23 02:32:32,51,90.0,160.2,308.466,130.114,133.137,133.765,129.056,128.054,124.225,116.819,113.508,102.656,94.03,86.876,80.328,78.091,74.066,72.267,76.769,81.016,74.824,72.758,71.292,68.039
427,04/05/23 02:32:55,51,135.0,19.8,308.457,116.705,120.538,120.388,116.232,115.846,112.411,105.537,102.23,91.81,83.911,77.822,72.483,70.083,66.1,65.278,69.26,100.266,69.071,66.742,65.072,62.139
428,04/05/23 02:33:13,51,135.0,160.2,308.45,126.496,130.471,130.236,126.351,126.118,121.726,113.898,108.92,100.285,91.18,85.537,79.072,76.417,73.13,71.403,75.438,77.103,74.36,71.444,69.669,67.251
431,04/05/23 02:35:07,51,0.0,19.8,308.414,127.256,129.835,130.298,125.503,125.485,121.195,113.239,109.58,100.818,91.509,84.091,78.637,76.246,72.329,71.538,74.367,75.886,73.431,71.046,69.462,65.575
432,04/05/23 02:35:24,51,0.0,90.0,308.412,50.417,51.97,51.37,49.079,49.182,47.984,44.054,42.121,37.587,33.579,30.897,28.408,26.154,24.986,25.917,31.517,36.323,33.539,32.224,30.651,26.603
433,04/05/23 02:35:42,51,0.0,160.2,308.404,120.084,122.529,123.017,117.987,118.008,114.035,106.883,102.65,94.238,85.203,78.857,74.303,70.888,67.281,67.059,70.688,146.594,69.507,67.685,65.802,62.473
434,04/05/23 02:36:06,51,45.0,19.8,308.397,124.901,127.522,128.007,122.951,123.325,119.137,111.53,106.564,98.726,89.802,82.282,77.376,73.924,70.598,69.712,73.174,74.109,71.553,69.874,68.446,64.605
435,04/05/23 02:36:24,51,45.0,160.2,308.396,125.52,127.862,127.75,123.809,123.689,119.307,111.916,108.199,99.127,89.934,83.282,77.578,74.935,70.956,70.566,73.427,123.759,71.891,69.998,68.487,64.978
437,04/05/23 02:36:47,51,90.0,19.8,308.39,118.807,121.119,121.692,116.615,116.187,112.802,105.717,101.046,92.925,84.61,77.429,73.454,69.976,66.567,66.205,69.279,72.213,69.274,67.556,65.048,62.171
438,04/05/23 02:37:05,51,90.0,160.2,308.387,127.376,130.038,130.194,125.572,124.789,120.888,113.427,111.328,100.791,90.745,84.326,78.807,75.908,71.678,71.243,74.003,80.123,73.324,70.835,68.782,66.254
440,04/05/23 02:37:28,51,135.0,19.8,308.381,114.418,116.466,116.585,112.134,111.449,108.427,101.314,98.751,89.16,81.134,74.604,69.483,66.65,63.285,62.831,66.902,101.38,65.938,64.672,62.71,59.573
441,04/05/23 02:37:46,51,135.0,160.2,308.375,128.135,130.416,130.464,126.005,125.767,121.356,114.519,110.154,101.6,92.285,85.694,79.744,76.352,73.172,72.644,75.132,76.473,74.303,72.315,69.689,66.661
444,04/05/23 02:39:39,51,0.0,19.8,308.351,123.088,126.615,126.62,121.343,121.141,116.139,109.229,106.023,96.391,88.147,80.748,76.08,72.515,69.66,68.606,71.566,72.9,71.095,68.984,67.101,63.331
445,04/05/23 02:39:56,51,0.0,90.0,308.355,49.883,51.698,51.807,49.274,49.261,48.054,43.735,42.409,37.393,32.413,30.681,28.805,26.775,24.274,25.148,31.894,35.858,33.364,31.916,30.388,26.435
446,04/05/23 02:40:14,51,0.0,160.2,308.352,117.956,121.022,121.101,116.18,116.538,111.738,104.603,101.225,92.901,84.322,78.069,72.335,69.632,66.248,65.428,69.545,153.401,68.458,65.708,64.638,61.936
447,04/05/23 02:40:37,51,45.0,19.8,308.351,123.168,126.69,127.505,121.519,121.925,117.385,109.836,106.336,97.411,88.197,80.834,76.331,73.323,69.204,68.648,72.369,73.473,71.131,69.162,67.028,63.865
448,04/05/23 02:40:55,51,45.0,160.2,308.347,121.327,124.766,125.187,120.149,120.239,116.042,108.424,105.329,96.649,86.908,80.366,75.264,72.433,68.038,67.428,71.447,121.021,70.124,67.871,66.636,63.444
450,04/05/23 02:41:18,51,90.0,19.8,308.341,120.784,123.932,124.002,118.889,119.271,115.084,107.125,103.303,94.897,86.33,79.455,74.729,72.252,68.197,66.785,71.715,72.87,69.644,68.115,66.344,62.794
451,04/05/23 02:41:36,51,90.0,160.2,308.336,124.994,128.153,128.53,123.299,123.36,118.447,111.331,110.023,98.966,88.706,82.604,76.798,74.428,70.028,68.89,73.716,79.438,71.605,69.565,66.923,64.577
453,04/05/23 02:41:59,51,135.0,19.8,308.327,108.977,112.766,112.426,107.701,108.081,103.835,97.082,94.457,85.806,77.518,71.216,66.922,63.647,60.674,59.945,64.607,94.45,63.609,61.829,60.312,57.271
454,04/05/23 02:42:17,51,135.0,160.2,308.324,129.816,133.053,133.014,128.421,128.431,123.432,116.013,112.112,103.315,93.431,86.516,81.067,78.289,73.564,72.868,77.141,77.445,75.251,72.691,70.817,68.031
457,04/05/23 02:44:10,51,0.0,19.8,308.302,128.112,130.841,130.743,125.162,125.706,121.517,113.778,108.767,99.98,91.334,84.511,78.738,75.799,71.976,71.586,74.295,75.533,73.149,71.539,69.167,66.148
458,04/05/23 02:44:27,51,0.0,90.0,308.299,50.419,52.066,51.701,48.402,48.817,48.677,44.518,40.733,36.903,33.175,30.778,27.822,26.733,24.814,26.441,32.4,35.686,34.087,31.898,31.072,26.816
459,04/05/23 02:44:45,51,0.0,160.2,308.293,116.145,119.496,119.099,113.876,114.494,109.885,103.036,98.687,90.657,82.001,76.056,71.171,69.068,64.635,64.755,68.641,156.733,68.065,65.75,63.894,61.181
460,04/05/23 02:45:08,51,45.0,19.8,308.288,121.584,124.821,124.867,119.549,120.159,115.801,107.822,102.897,94.554,86.78,79.677,74.311,72.115,68.308,67.711,70.666,72.014,69.853,67.545,66.515,63.266
461,04/05/23 02:45:26,51,45.0,160.2,308.281,117.354,120.498,120.248,115.425,115.783,111.65,103.813,100.09,91.294,83.2,76.911,71.271,69.614,65.028,65.723,68.466,118.574,68.317,66.36,64.585,61.665
463,04/05/23 02:45:49,51,90.0,19.8,308.278,124.668,128.082,128.038,123.181,123.072,118.59,111.062,106.909,97.957,89.614,82.398,76.749,74.244,70.275,70.02,72.802,75.229,71.765,69.045,68.054,65.185
464,04/05/23 02:46:07,51,90.0,160.2,308.273,123.148,125.402,125.936,120.411,120.922,116.515,108.788,106.835,95.953,86.705,80.539,74.366,72.729,68.869,68.319,71.84,77.143,70.923,68.24,66.263,64.456
466,04/05/23 02:46:30,51,135.0,19.8,308.263,110.477,113.873,113.445,108.376,108.475,104.801,97.586,95.282,85.546,77.788,72.063,66.829,65.208,61.338,60.88,64.395,100.756,64.343,62.228,61.099,58.13
467,04/05/23 02:46:48,51,135.0,160.2,308.258,129.157,131.975,132.457,127.402,127.76,123.133,115.443,110.222,101.848,92.716,86.131,79.715,77.779,74.038,73.397,75.736,76.564,74.597,71.966,70.536,67.605
470,04/05/23 02:48:41,51,0.0,19.8,308.227,124.212,126.678,127.258,122.702,124.805,118.556,110.491,105.82,96.856,87.826,81.147,76.027,73.272,69.188,68.691,71.398,72.645,71.513,68.891,66.597,63.555
471,04/05/23 02:48:59,51,0.0,90.0,308.227,48.73,50.34,50.434,47.348,48.102,47.897,43.337,40.674,35.843,31.615,29.799,27.13,25.87,24.058,26.185,30.518,35.108,33.412,31.906,30.8,26.148
472,04/05/23 02:49:16,51,0.0,160.2,308.223,110.923,114.07,113.564,108.857,108.769,106.166,98.453,94.365,86.488,77.574,72.336,67.28,65.298,61.916,61.778,65.336,139.106,65.837,62.891,60.861,57.97
473,04/05/23 02:49:40,51,45.0,19.8,308.216,124.113,127.106,127.038,122.854,122.503,118.207,111.195,105.863,97.17,88.267,82.207,76.19,73.225,69.75,69.507,71.698,73.514,72.173,69.216,67.956,64.77
474,04/05/23 02:49:59,51,45.0,160.2,308.214,117.114,119.911,119.821,115.75,115.853,112.043,103.307,100.191,91.183,82.477,77.136,72.286,69.468,65.418,65.112,68.122,118.787,68.311,66.475,64.145,61.557
476,04/05/23 02:50:22,51,90.0,19.8,308.209,124.901,128.172,128.952,123.767,123.029,119.215,111.559,107.42,98.36,88.855,82.6,77.027,73.89,70.182,69.929,72.189,75.293,71.912,70.202,67.39,64.887
477,04/05/23 02:50:39,51,90.0,160.2,308.206,122.281,124.762,124.649,120.256,119.655,115.746,107.923,105.701,94.899,85.164,79.803,74.412,71.508,67.388,67.314,70.666,76.282,69.866,68.703,65.909,63.203
479,04/05/23 02:51:02,51,135.0,19.8,308.199,120.67,123.76,123.509,119.649,119.35,115.336,107.584,105.29,94.576,85.488,78.946,74.498,71.56,67.603,67.65,69.906,99.278,69.746,68.081,65.895,62.551
480,04/05/23 02:51:20,51,135.0,160.2,308.19,127.415,130.643,130.268,126.501,125.658,122.215,114.039,109.448,100.184,91.472,84.532,78.745,76.144,72.263,71.345,74.764,76.314,74.174,71.971,69.942,66.602
483,04/05/23 02:53:14,51,0.0,19.8,308.171,124.2,127.591,127.193,123.002,122.66,118.092,110.903,106.616,97.229,88.539,81.305,76.898,73.335,69.449,69.022,72.316,73.649,71.138,68.243,66.686,63.519
484,04/05/23 02:53:31,51,0.0,90.0,308.169,52.491,53.81,54.423,51.77,51.728,50.773,46.064,43.954,39.318,34.608,31.987,30.196,27.425,25.518,27.275,32.365,36.934,34.601,32.768,31.997,27.131
485,04/05/23 02:53:49,51,0.0,160.2,308.162,112.926,116.265,115.882,112.049,112.425,107.723,100.579,97.413,88.619,80.465,74.16,69.748,66.576,63.755,62.887,66.564,149.226,66.888,64.306,62.27,58.909
486,04/05/23 02:54:12,51,45.0,19.8,308.157,120.965,124.328,123.979,119.553,119.751,114.942,108.241,103.38,95.06,86.739,78.418,74.65,70.614,67.435,66.961,70.06,72.156,68.977,67.308,65.124,61.817
487,04/05/23 02:54:30,51,45.0,160.2,308.153,112.14,114.814,115.541,110.781,110.777,106.76,100.019,96.096,87.297,79.304,72.644,68.353,65.513,62.658,61.963,65.328,109.895,65.887,63.591,61.775,58.295
489,04/05/23 02:54:53,51,90.0,19.8,308.144,122.928,125.784,125.622,121.53,121.772,116.785,109.328,105.423,96.142,87.523,80.328,75.248,71.957,68.618,68.182,70.749,73.607,70.897,68.155,66.258,63.117
490,04/05/23 02:55:11,51,90.0,160.2,308.142,118.918,121.641,121.135,117.06,116.676,112.567,104.736,103.282,92.46,83.877,76.576,72.527,69.519,66.255,65.184,69.133,74.72,68.45,65.875,64.152,61.605
492,04/05/23 02:55:34,51,135.0,19.8,308.139,122.157,125.489,125.322,120.956,120.455,116.686,108.386,106.178,95.631,87.526,79.208,74.959,71.614,68.43,67.533,70.71,102.503,70.188,67.854,65.707,62.964
493,04/05/23 02:55:52,51,135.0,160.2,308.134,125.556,128.744,128.392,124.413,124.144,119.85,111.789,106.739,98.258,89.83,82.466,77.197,73.662,70.893,69.614,72.895,73.982,72.443,69.187,67.655,64.373
496,04/05/23 02:57:45,51,0.0,19.8,308.105,123.026,125.608,125.662,121.255,120.609,116.365,108.33,104.327,95.67,87.392,79.494,75.278,72.346,68.655,67.36,71.14,72.326,69.341,68.289,66.479,63.444
497,04/05/23 02:58:03,51,0.0,90.0,308.105,51.343,52.63,52.508,50.253,50.31,49.033,44.664,42.728,37.993,33.082,30.894,28.025,27.271,25.589,25.966,31.783,36.688,33.71,32.741,30.592,27.25
498,04/05/23 02:58:20,51,0.0,160.2,308.101,119.708,123.088,123.087,118.752,118.992,113.839,106.491,102.518,93.634,85.607,78.903,73.18,70.985,68.162,66.185,69.775,151.695,69.245,66.847,65.498,62.71
499,04/05/23 02:58:44,51,45.0,19.8,308.092,120.677,123.391,123.584,118.909,118.294,114.516,107.099,102.4,93.634,85.796,77.579,73.212,70.593,67.193,66.065,69.094,71.46,69.492,66.997,64.958,62.104
500,04/05/23 02:59:02,51,45.0,160.2,308.086,114.749,117.083,117.696,113.179,112.851,108.624,100.58,97.406,89.559,81.288,73.852,69.013,67.433,64.163,62.974,66.39,113.261,65.962,64.405,62.884,59.735
502,04/05/23 02:59:25,51,90.0,19.8,308.076,122.27,125.63,125.468,120.85,120.116,116.378,108.744,103.73,95.953,87.275,79.778,74.467,71.816,69.205,66.843,71.089,73.147,69.685,68.314,66.207,63.839
503,04/05/23 02:59:42,51,90.0,160.2,308.067,123.384,126.32,126.191,120.964,121.396,116.196,109.034,106.7,96.546,87.395,80.353,75.15,72.688,68.852,66.78,71.186,77.031,70.041,68.615,66.794,63.754
505,04/05/23 03:00:05,51,135.0,19.8,308.058,116.88,119.537,119.685,115.48,115.47,110.521,103.069,100.517,90.862,82.891,75.557,71.011,68.066,65.263,63.629,67.46,98.271,67.226,65.169,63.053,60.896
506,04/05/23 03:00:23,51,135.0,160.2,308.053,127.236,130.278,130.519,125.458,125.146,120.555,113.024,108.443,99.779,91.788,83.191,78.058,75.895,72.052,70.049,73.742,75.111,72.44,70.624,69.022,66.041
509,04/05/23 03:02:16,51,0.0,19.8,308.024,120.896,123.912,123.871,119.286,118.756,114.763,107.535,102.793,93.57,85.666,78.483,73.36,70.92,67.308,67.104,70.142,71.319,68.838,66.533,65.359,62.081
510,04/05/23 03:02:34,51,0.0,90.0,308.022,49.603,52.119,51.506,49.869,49.575,49.386,44.547,42.245,37.156,33.008,30.843,27.895,27.058,24.724,25.654,31.766,37.182,33.822,32.481,30.963,26.447
511,04/05/23 03:02:51,51,0.0,160.2,308.019,119.931,122.97,123.021,118.642,117.825,113.746,105.873,101.68,92.597,84.607,77.904,72.172,70.217,66.51,65.659,69.949,155.455,68.711,66.891,64.547,61.834
512,04/05/23 03:03:15,51,45.0,19.8,308.014,122.028,125.767,125.864,120.856,119.968,116.464,108.67,104.405,95.414,86.669,80.123,74.759,72.368,67.951,67.465,71.075,73.146,69.779,68.024,66.279,63.387
513,04/05/23 03:03:33,51,45.0,160.2,308.01,120.19,123.144,123.374,118.913,118.697,114.078,106.821,103.195,94.211,85.701,79.195,72.763,71.053,67.507,66.962,70.495,115.633,69.011,67.766,65.746,63.145
515,04/05/23 03:03:57,51,90.0,19.8,308.002,122.984,126.412,126.058,121.465,121.078,117.414,109.927,105.862,95.991,88.255,81.422,75.175,73.153,68.87,68.016,71.756,74.055,70.897,69.119,67.352,64.649
516,04/05/23 03:04:15,51,90.0,160.2,307.998,125.205,128.621,128.262,123.408,123.414,119.151,111.333,109.559,97.399,88.842,82.179,76.385,73.925,69.389,69.306,72.898,79.21,70.679,69.297,67.251,65.11
518,04/05/23 03:04:38,51,135.0,19.8,307.993,114.315,117.073,117.637,112.778,112.273,108.673,102.337,98.657,88.618,80.501,74.308,69.342,66.867,63.246,62.79,66.182,99.01,65.714,63.976,63.016,59.32
519,04/05/23 03:04:55,51,135.0,160.2,307.992,125.978,129.18,129.645,125.187,124.607,120.027,112.609,107.691,98.677,90.738,83.947,77.806,75.293,71.216,70.287,73.63,74.896,71.872,70.601,68.76,65.693
522,04/05/23 03:06:48,51,0.0,19.8,307.976,126.066,130.042,129.506,124.569,124.697,120.871,112.774,108.128,99.343,90.037,83.38,78.332,74.683,70.997,69.498,73.45,75.345,71.958,70.226,67.841,65.161
523,04/05/23 03:07:06,51,0.0,90.0,307.976,51.04,53.31,53.023,49.615,50.172,49.901,45.162,42.996,38.381,33.067,31.163,29.601,26.808,25.073,25.557,32.388,36.562,34.51,33.107,30.641,26.692
524,04/05/23 03:07:23,51,0.0,160.2,307.973,119.787,123.077,123.844,118.415,118.488,114.608,107.753,102.612,93.775,84.999,78.997,73.519,70.701,66.954,66.131,70.334,148.265,69.988,67.43,64.943,62.055
525,04/05/23 03:07:46,51,45.0,19.8,307.978,124.824,128.36,128.584,123.269,123.053,119.102,112.434,106.892,98.588,88.845,83.197,77.475,73.597,70.16,69.19,72.4,74.314,71.796,69.603,67.556,64.684
526,04/05/23 03:08:04,51,45.0,160.2,307.975,120.935,124.324,124.659,119.648,119.489,115.818,107.747,103.916,94.778,86.03,79.545,74.52,71.141,67.127,67.024,70.11,120.461,69.469,67.16,66.263,63.462
528,04/05/23 03:08:28,51,90.0,19.8,307.973,121.384,124.62,124.72,120.202,119.907,116.113,108.863,103.846,95.653,87.013,80.758,75.752,72.17,68.374,67.398,71.24,73.243,70.326,67.868,66.096,63.234
529,04/05/23 03:08:46,51,90.0,160.2,307.971,123.98,127.756,127.324,122.505,122.161,117.891,109.87,107.827,97.775,87.576,81.811,76.023,72.89,68.812,68.059,71.468,76.497,71.247,68.125,66.376,64.194
531,04/05/23 03:09:09,51,135.0,19.8,307.966,114.472,118.005,117.949,112.933,112.776,109.132,101.454,99.064,89.83,80.955,74.468,69.963,66.935,63.102,62.202,66.759,97.098,67.181,64.283,61.626,59.762
532,04/05/23 03:09:27,51,135.0,160.2,307.966,127.621,131.129,131.307,126.432,126.222,121.589,113.992,108.922,100.44,91.004,84.811,78.763,75.702,71.567,70.8,73.758,76.081,74.33,70.621,68.904,66.197
535,04/05/23 03:11:20,51,0.0,19.8,307.971,129.307,132.633,132.97,128.422,128.14,123.444,115.936,110.896,102.306,93.417,85.423,80.596,76.984,73.597,72.375,75.445,76.727,73.817,72.145,70.446,67.499
536,04/05/23 03:11:37,51,0.0,90.0,307.975,52.597,54.098,54.612,51.345,51.394,50.422,46.286,43.614,39.337,34.72,32.621,29.362,27.345,25.792,27.654,33.229,37.059,34.269,33.288,32.119,27.791
537,04/05/23 03:11:55,51,0.0,160.2,307.977,119.063,122.449,122.89,118.042,117.719,113.529,105.649,102.1,93.267,84.499,77.987,72.794,69.694,66.45,65.468,69.361,149.007,68.286,66.983,65.028,62.046
538,04/05/23 03:12:18,51,45.0,19.8,307.981,126.765,130.588,130.105,125.376,125.195,120.513,113.351,108.441,100.385,90.71,83.233,77.874,74.987,71.321,70.667,73.6,75.455,71.791,70.836,68.969,65.964
539,04/05/23 03:12:36,51,45.0,160.2,307.983,123.067,126.683,126.743,121.73,122.298,116.716,109.072,105.294,95.823,87.606,80.365,75.535,72.548,68.453,67.69,71.423,123.923,69.486,69.023,66.063,64.259
541,04/05/23 03:12:59,51,90.0,19.8,307.985,126.095,129.197,129.891,124.92,124.729,120.214,112.714,108.161,99.311,90.555,83.049,78.075,74.882,70.736,70.714,73.271,76.147,72.737,70.42,68.713,65.938
542,04/05/23 03:13:17,51,90.0,160.2,307.986,125.08,128.455,128.602,124.079,123.547,118.188,110.925,108.853,97.708,88.272,81.715,76.331,73.502,69.543,69.149,71.671,78.539,70.293,70.011,67.128,64.471
544,04/05/23 03:13:40,51,135.0,19.8,307.986,118.782,121.711,122.195,116.862,116.579,113.173,105.16,103.387,92.975,84.802,77.6,72.568,69.806,66.098,65.794,68.923,103.524,68.319,66.775,64.693,61.711
545,04/05/23 03:13:58,51,135.0,160.2,307.983,128.398,131.701,132.27,127.558,127.057,121.928,114.766,110.386,100.803,91.509,84.365,78.86,76.275,71.781,71.56,74.736,76.669,73.492,71.309,69.632,66.669
548,04/05/23 03:15:51,51,0.0,19.8,307.984,131.208,134.883,135.581,130.503,130.059,125.557,117.803,113.989,104.069,94.942,87.213,81.704,79.156,75.163,72.815,77.343,78.007,75.634,73.237,71.178,68.475
549,04/05/23 03:16:09,51,0.0,90.0,307.988,51.835,54.213,54.666,51.352,50.873,51.093,45.734,44.228,38.739,34.835,31.871,29.002,28.15,25.861,26.317,33.215,37.777,34.107,33.066,32.189,27.461
550,04/05/23 03:16:26,51,0.0,160.2,307.985,121.327,124.335,124.675,119.969,119.466,114.944,107.719,103.489,94.331,85.796,79.367,73.493,71.891,67.706,66.157,70.3,154.225,69.718,67.095,65.106,62.27
551,04/05/23 03:16:49,51,45.0,19.8,307.987,128.36,131.973,132.318,127.171,127.026,122.877,115.498,111.114,101.416,92.189,85.649,79.275,77.221,73.24,71.49,75.513,77.249,73.9,72.004,69.826,67.358
552,04/05/23 03:17:07,51,45.0,160.2,307.987,122.177,126.114,126.283,121.228,120.65,116.221,109.145,105.005,95.353,86.758,79.658,74.038,72.735,67.78,66.683,71.129,120.144,69.235,67.872,65.737,63.333
554,04/05/23 03:17:30,51,90.0,19.8,307.99,128.926,132.573,132.489,128.171,127.375,123.479,115.569,111.874,102.16,92.962,85.196,79.893,77.393,73.35,71.78,75.51,78.289,73.436,71.082,69.934,67.19
555,04/05/23 03:17:47,51,90.0,160.2,307.989,126.119,128.694,129.493,123.934,123.537,119.307,111.658,109.564,98.317,89.21,81.664,76.234,74.27,70.053,68.046,72.386,77.485,71.925,69.633,68.139,64.876
557,04/05/23 03:18:10,51,135.0,19.8,307.988,122.34,125.384,126.205,121.256,120.615,116.221,108.488,106.124,95.941,87.704,80.593,74.622,72.036,68.172,66.882,70.96,102.722,70.178,68.168,66.242,63.338
558,04/05/23 03:18:29,51,135.0,160.2,307.987,131.277,134.609,135.314,130.742,130.409,125.245,117.467,113.148,103.501,94.186,87.115,81.243,79.116,74.414,72.884,76.868,78.144,75.06,72.876,71.315,67.671
561,04/05/23 03:20:21,51,0.0,19.8,307.99,131.941,135.12,134.958,130.408,130.402,126.285,118.707,114.03,104.653,95.148,87.837,82.486,78.806,75.745,74.771,77.08,77.626,76.093,73.524,71.904,68.919
562,04/05/23 03:20:38,51,0.0,90.0,307.993,54.566,56.731,55.845,53.817,54.036,52.735,47.9,45.764,40.243,35.75,34.392,30.814,28.816,26.859,29.285,34.011,37.67,36.013,34.132,32.493,28.749
563,04/05/23 03:20:56,51,0.0,160.2,307.993,123.067,126.71,126.258,122.03,122.02,117.263,109.769,105.317,96.359,87.115,80.872,75.299,72.289,69.35,68.761,71.925,147.722,70.902,68.904,66.664,64.029
564,04/05/23 03:21:19,51,45.0,19.8,307.99,132.907,136.762,136.133,132.272,132.027,126.761,119.445,114.258,105.665,96.385,89.118,82.946,79.504,76.611,75.752,78.498,78.715,76.463,74.273,72.247,69.771
565,04/05/23 03:21:37,51,45.0,160.2,307.991,124.828,128.304,127.809,123.454,123.264,118.301,110.81,106.929,97.719,87.797,82.128,76.154,73.028,69.684,68.837,72.099,125.26,71.351,69.18,66.852,64.004
567,04/05/23 03:22:00,51,90.0,19.8,307.994,134.457,137.951,137.305,133.714,134.159,128.81,121.392,116.24,106.958,97.381,90.194,84.801,81.07,77.38,76.417,79.19,80.31,77.731,74.931,73.127,70.094
568,04/05/23 03:22:18,51,90.0,160.2,307.997,126.059,129.526,129.298,124.545,125.016,119.77,111.536,109.901,98.735,90.028,82.954,77.652,73.882,70.611,70.602,73.242,77.878,73.282,70.351,68.982,65.273
570,04/05/23 03:22:41,51,135.0,19.8,308.001,127.144,130.429,129.998,125.751,126.199,120.95,113.345,110.514,100.244,90.888,83.994,78.528,74.807,71.515,70.992,73.528,102.133,73.667,71.034,68.932,66.208
571,04/05/23 03:22:59,51,135.0,160.2,308.005,134.501,137.181,136.83,133.108,132.857,127.395,119.549,114.867,105.884,96.483,89.172,83.322,79.796,77.001,75.323,78.584,79.147,77.276,74.8,72.756,69.974
574,04/05/23 03:24:53,51,0.0,19.8,308.022,135.472,139.66,139.665,135.041,135.163,130.718,122.82,118.408,108.388,99.557,91.081,86.015,82.365,78.578,76.868,79.814,80.594,78.486,75.092,73.96,70.888
575,04/05/23 03:25:11,51,0.0,90.0,308.023,57.684,59.92,59.735,57.474,57.129,56.401,51.391,48.659,42.759,38.863,35.125,32.612,30.677,28.636,30.157,35.979,39.062,37.077,35.213,34.322,29.732
576,04/05/23 03:25:28,51,0.0,160.2,308.024,127.121,130.565,130.858,126.416,126.068,121.022,113.465,109.031,99.545,90.935,84.036,78.378,76.107,71.479,70.738,74.15,151.133,73.104,70.375,69.019,65.543
577,04/05/23 03:25:52,51,45.0,19.8,308.027,134.746,137.994,138.152,134.145,134.303,128.851,121.492,116.694,107.777,98.183,90.245,84.977,82.404,77.593,76.414,79.465,80.321,78.011,74.519,73.609,70.33
578,04/05/23 03:26:09,51,45.0,160.2,308.031,125.247,128.865,129.26,124.232,124.251,119.021,111.953,107.027,98.239,89.18,82.191,77.001,74.706,70.034,69.025,73.073,122.649,71.691,69.205,67.525,63.988
